Start:05/21/2017 13:20:38
  6.9595,  2.58005,    5.405,  24.7937, 21 May 2017 13:20:17,  19.3959, 13.3
  6.9948,  2.58288,    5.336,  24.7982, 21 May 2017 13:20:18,  19.3954, 13.3
  6.9305,  2.59826,    5.276,  25.0071, 21 May 2017 13:20:18,  19.5668, 13.3
  6.7083,  2.65855,    5.254,  25.8120, 21 May 2017 13:20:18,  20.2246, 13.3
  6.4242,  2.68964,    5.274,  26.3621, 21 May 2017 13:20:18,  20.6892, 13.3
  6.1770,  2.69669,    5.330,  26.6306, 21 May 2017 13:20:19,  20.9278, 13.3
  6.0138,  2.64616,    5.396,  26.2080, 21 May 2017 13:20:19,  20.6124, 13.3
  5.9197,  2.61240,    5.449,  25.9125, 21 May 2017 13:20:19,  20.3893, 13.3
  5.9481,  2.59212,    5.473,  25.6700, 21 May 2017 13:20:19,  20.1952, 13.3
  6.1977,  2.59852,    5.456,  25.5510, 21 May 2017 13:20:20,  20.0753, 13.3
  6.4194,  2.63649,    5.400,  25.7933, 21 May 2017 13:20:20,  20.2421, 13.3
  6.4979,  2.66532,    5.315,  26.0437, 21 May 2017 13:20:20,  20.4304, 13.3
  6.5155,  2.68411,    5.227,  26.2323, 21 May 2017 13:20:20,  20.5768, 13.3
  6.4243,  2.69907,    5.154,  26.4638, 21 May 2017 13:20:21,  20.7692, 13.3
  6.2469,  2.72263,    5.116,  26.8575, 21 May 2017 13:20:21,  21.0988, 13.3
  6.0818,  2.73700,    5.130,  27.1451, 21 May 2017 13:20:21,  21.3436, 13.3
  5.9488,  2.74395,    5.196,  27.3279, 21 May 2017 13:20:21,  21.5021, 13.3
  5.8523,  2.74227,    5.302,  27.3875, 21 May 2017 13:20:22,  21.5595, 13.3
  5.7876,  2.71648,    5.411,  27.1560, 21 May 2017 13:20:22,  21.3837, 13.3
  5.7533,  2.65959,    5.507,  26.5580, 21 May 2017 13:20:22,  20.9156, 13.3
  5.8246,  2.64747,    5.563,  26.3691, 21 May 2017 13:20:22,  20.7592, 13.3
  6.1348,  2.65249,    5.548,  26.1833, 21 May 2017 13:20:23,  20.5800, 13.3
  6.4254,  2.65890,    5.443,  26.0299, 21 May 2017 13:20:23,  20.4276, 13.3
  6.6139,  2.69176,    5.280,  26.2390, 21 May 2017 13:20:23,  20.5710, 13.3
  6.7234,  2.68742,    5.105,  26.1090, 21 May 2017 13:20:23,  20.4564, 13.3
  6.6909,  2.71298,    4.961,  26.4074, 21 May 2017 13:20:24,  20.6947, 13.3
  6.4295,  2.74524,    4.912,  26.9584, 21 May 2017 13:20:24,  21.1580, 13.3
  6.1462,  2.75309,    4.982,  27.2692, 21 May 2017 13:20:24,  21.4343, 13.3
  5.9414,  2.75576,    5.132,  27.4634, 21 May 2017 13:20:24,  21.6098, 13.3
  5.8051,  2.74640,    5.316,  27.4712, 21 May 2017 13:20:25,  21.6306, 13.3
  5.7320,  2.73399,    5.471,  27.3938, 21 May 2017 13:20:25,  21.5772, 13.3
  5.8285,  2.73540,    5.555,  27.3311, 21 May 2017 13:20:25,  21.5176, 13.3
  6.0283,  2.72086,    5.539,  27.0114, 21 May 2017 13:20:25,  21.2440, 13.3
  6.1720,  2.71466,    5.432,  26.8299, 21 May 2017 13:20:26,  21.0853, 13.3
  6.2899,  2.71892,    5.293,  26.7832, 21 May 2017 13:20:26,  21.0356, 13.3
  6.3851,  2.73930,    5.151,  26.9290, 21 May 2017 13:20:26,  21.1398, 13.3
  6.4168,  2.73579,    5.046,  26.8661, 21 May 2017 13:20:26,  21.0868, 13.3
  6.3269,  2.74239,    4.990,  27.0087, 21 May 2017 13:20:27,  21.2090, 13.3
  6.1664,  2.75042,    4.993,  27.2238, 21 May 2017 13:20:27,  21.3963, 13.3
  6.0343,  2.75304,    5.047,  27.3586, 21 May 2017 13:20:27,  21.5170, 13.3
  5.9564,  2.75378,    5.130,  27.4296, 21 May 2017 13:20:27,  21.5815, 13.3
  5.9144,  2.74900,    5.214,  27.4111, 21 May 2017 13:20:28,  21.5715, 13.3
  5.8840,  2.73632,    5.302,  27.2965, 21 May 2017 13:20:28,  21.4843, 13.3
  5.8852,  2.73034,    5.378,  27.2299, 21 May 2017 13:20:28,  21.4316, 13.3
  6.0243,  2.72780,    5.410,  27.0904, 21 May 2017 13:20:28,  21.3068, 13.3
  6.2224,  2.72773,    5.402,  26.9321, 21 May 2017 13:20:29,  21.1603, 13.3
  6.3833,  2.72753,    5.363,  26.8030, 21 May 2017 13:20:29,  21.0408, 13.3
  6.4873,  2.72495,    5.299,  26.6938, 21 May 2017 13:20:29,  20.9431, 13.3
  6.5491,  2.72304,    5.234,  26.6250, 21 May 2017 13:20:29,  20.8821, 13.3
  6.5816,  2.72540,    5.179,  26.6251, 21 May 2017 13:20:30,  20.8785, 13.3
  6.6022,  2.73186,    5.136,  26.6786, 21 May 2017 13:20:30,  20.9182, 13.3
  6.6159,  2.73106,    5.118,  26.6592, 21 May 2017 13:20:30,  20.9014, 13.3
  6.6230,  2.72520,    5.115,  26.5908, 21 May 2017 13:20:30,  20.8468, 13.3
  6.6224,  2.71768,    5.125,  26.5106, 21 May 2017 13:20:31,  20.7838, 13.3
  6.6448,  2.71311,    5.156,  26.4442, 21 May 2017 13:20:31,  20.7289, 13.3
  6.6910,  2.70598,    5.200,  26.3322, 21 May 2017 13:20:31,  20.6356, 13.3
  6.7395,  2.69236,    5.250,  26.1494, 21 May 2017 13:20:31,  20.4863, 13.3
  6.8000,  2.68026,    5.312,  25.9743, 21 May 2017 13:20:32,  20.3417, 13.3
  6.8945,  2.66085,    5.373,  25.6968, 21 May 2017 13:20:32,  20.1128, 13.3
  6.9893,  2.63359,    5.413,  25.3377, 21 May 2017 13:20:32,  19.8197, 13.3
  7.0930,  2.61995,    5.420,  25.1178, 21 May 2017 13:20:32,  19.6351, 13.3
  7.2033,  2.62123,    5.390,  25.0512, 21 May 2017 13:20:33,  19.5699, 13.3
  7.2891,  2.63427,    5.319,  25.1260, 21 May 2017 13:20:33,  19.6185, 13.3
  7.3200,  2.64107,    5.228,  25.1748, 21 May 2017 13:20:33,  19.6531, 13.3
  7.2855,  2.66170,    5.142,  25.4164, 21 May 2017 13:20:33,  19.8468, 13.3
  7.2518,  2.68720,    5.107,  25.7094, 21 May 2017 13:20:34,  20.0807, 13.3
  7.2412,  2.64981,    5.127,  25.3240, 21 May 2017 13:20:34,  19.7796, 13.3
  7.1086,  2.66599,    5.189,  25.5920, 21 May 2017 13:20:34,  20.0056, 13.3
  6.8128,  2.68104,    5.273,  25.9729, 21 May 2017 13:20:34,  20.3392, 13.3
  6.5931,  2.66556,    5.347,  25.9739, 21 May 2017 13:20:35,  20.3649, 13.3
  6.4753,  2.66303,    5.390,  26.0363, 21 May 2017 13:20:35,  20.4271, 13.3
  6.5508,  2.66532,    5.398,  26.0034, 21 May 2017 13:20:35,  20.3928, 13.3
  6.7321,  2.66512,    5.364,  25.8642, 21 May 2017 13:20:35,  20.2629, 13.3
  6.8835,  2.66954,    5.308,  25.7974, 21 May 2017 13:20:36,  20.1931, 13.3
  6.9685,  2.68226,    5.244,  25.8687, 21 May 2017 13:20:36,  20.2393, 13.3
  7.0010,  2.69098,    5.194,  25.9367, 21 May 2017 13:20:36,  20.2889, 13.3
  7.0114,  2.69061,    5.167,  25.9250, 21 May 2017 13:20:36,  20.2785, 13.3
  7.0176,  2.68833,    5.168,  25.8962, 21 May 2017 13:20:37,  20.2551, 13.3
  7.0213,  2.68990,    5.205,  25.9101, 21 May 2017 13:20:37,  20.2656, 13.3
  7.0202,  2.69322,    5.271,  25.9460, 21 May 2017 13:20:37,  20.2939, 13.3
  7.0150,  2.70692,    5.334,  26.0951, 21 May 2017 13:20:37,  20.4117, 13.3
  7.0041,  2.70520,    5.382,  26.0851, 21 May 2017 13:20:38,  20.4051, 13.3
  6.9298,  2.71053,    5.395,  26.1981, 21 May 2017 13:20:38,  20.5026, 13.3
  6.8175,  2.71456,    5.377,  26.3269, 21 May 2017 13:20:38,  20.6168, 13.3
  6.7076,  2.71469,    5.341,  26.4127, 21 May 2017 13:20:38,  20.6970, 13.3
  6.6606,  2.71692,    5.299,  26.4728, 21 May 2017 13:20:39,  20.7496, 13.3
  6.6169,  2.71838,    5.253,  26.5222, 21 May 2017 13:20:39,  20.7935, 13.3
  6.5779,  2.72036,    5.217,  26.5738, 21 May 2017 13:20:39,  20.8385, 13.3
  6.5574,  2.72354,    5.199,  26.6240, 21 May 2017 13:20:39,  20.8803, 13.3
  6.5492,  2.72486,    5.204,  26.6445, 21 May 2017 13:20:40,  20.8974, 13.3
  6.5569,  2.72652,    5.236,  26.6564, 21 May 2017 13:20:40,  20.9059, 13.3
  6.5713,  2.73100,    5.282,  26.6933, 21 May 2017 13:20:40,  20.9333, 13.3
  6.5475,  2.72599,    5.331,  26.6580, 21 May 2017 13:20:40,  20.9081, 13.3
  6.4919,  2.72545,    5.366,  26.6956, 21 May 2017 13:20:41,  20.9440, 13.3
  6.4303,  2.72944,    5.386,  26.7868, 21 May 2017 13:20:41,  21.0228, 13.3
  6.3684,  2.73138,    5.391,  26.8564, 21 May 2017 13:20:41,  21.0845, 13.3
  6.3161,  2.73265,    5.381,  26.9115, 21 May 2017 13:20:41,  21.1337, 13.3
  6.2731,  2.73441,    5.357,  26.9646, 21 May 2017 13:20:42,  21.1803, 13.3
  6.2352,  2.73761,    5.307,  27.0293, 21 May 2017 13:20:42,  21.2355, 13.3
  6.2101,  2.74025,    5.250,  27.0781, 21 May 2017 13:20:42,  21.2767, 13.3
  6.1983,  2.74209,    5.204,  27.1075, 21 May 2017 13:20:42,  21.3011, 13.3
  6.1904,  2.73531,    5.185,  27.0400, 21 May 2017 13:20:43,  21.2489, 13.3
  6.1972,  2.71769,    5.196,  26.8430, 21 May 2017 13:20:43,  21.0930, 13.3
  6.2196,  2.71901,    5.238,  26.8396, 21 May 2017 13:20:43,  21.0878, 13.3
  6.2415,  2.72292,    5.309,  26.8648, 21 May 2017 13:20:43,  21.1052, 13.3
  6.2639,  2.73341,    5.384,  26.9610, 21 May 2017 13:20:44,  21.1785, 13.3
  6.2923,  2.74562,    5.442,  27.0710, 21 May 2017 13:20:44,  21.2620, 13.3
  6.3440,  2.75398,    5.480,  27.1205, 21 May 2017 13:20:44,  21.2952, 13.3
  6.3620,  2.74782,    5.479,  27.0394, 21 May 2017 13:20:44,  21.2294, 13.3
  6.2936,  2.74385,    5.440,  27.0507, 21 May 2017 13:20:45,  21.2459, 13.3
  6.2082,  2.74567,    5.375,  27.1385, 21 May 2017 13:20:45,  21.3245, 13.3
  6.1277,  2.74805,    5.291,  27.2289, 21 May 2017 13:20:45,  21.4046, 13.3
  6.0800,  2.75100,    5.198,  27.2994, 21 May 2017 13:20:45,  21.4654, 13.3
  6.0562,  2.74166,    5.121,  27.2164, 21 May 2017 13:20:46,  21.4026, 13.3
  6.0568,  2.73018,    5.079,  27.0906, 21 May 2017 13:20:46,  21.3034, 13.3
  6.0826,  2.74315,    5.089,  27.2116, 21 May 2017 13:20:46,  21.3959, 13.3
  6.0892,  2.75501,    5.167,  27.3358, 21 May 2017 13:20:46,  21.4931, 13.3
  6.0360,  2.75720,    5.298,  27.4027, 21 May 2017 13:20:47,  21.5516, 13.3
  5.9463,  2.75791,    5.445,  27.4830, 21 May 2017 13:20:47,  21.6247, 13.3
  5.8603,  2.75529,    5.552,  27.5240, 21 May 2017 13:20:47,  21.6664, 13.3
  5.8146,  2.74654,    5.598,  27.4649, 21 May 2017 13:20:47,  21.6246, 13.3
  5.9051,  2.74164,    5.549,  27.3377, 21 May 2017 13:20:48,  21.5146, 13.3
  6.0468,  2.74384,    5.422,  27.2477, 21 May 2017 13:20:48,  21.4283, 13.3
  6.1274,  2.74879,    5.259,  27.2372, 21 May 2017 13:20:48,  21.4112, 13.3
  6.1609,  2.75217,    5.106,  27.2472, 21 May 2017 13:20:48,  21.4154, 13.3
  6.1690,  2.75260,    5.008,  27.2455, 21 May 2017 13:20:49,  21.4131, 13.3
  6.1746,  2.75116,    4.989,  27.2253, 21 May 2017 13:20:49,  21.3966, 13.3
  6.1337,  2.75362,    5.050,  27.2849, 21 May 2017 13:20:49,  21.4481, 13.3
  5.9987,  2.75474,    5.180,  27.4059, 21 May 2017 13:20:49,  21.5583, 13.3
  5.8515,  2.75750,    5.322,  27.5556, 21 May 2017 13:20:50,  21.6921, 13.3
  5.7398,  2.76005,    5.437,  27.6750, 21 May 2017 13:20:50,  21.7984, 13.3
  5.6800,  2.75922,    5.511,  27.7149, 21 May 2017 13:20:50,  21.8362, 13.3
  5.6640,  2.76054,    5.514,  27.7427, 21 May 2017 13:20:50,  21.8598, 13.3
  5.7312,  2.76034,    5.437,  27.6853, 21 May 2017 13:20:51,  21.8074, 13.3
  5.8282,  2.76032,    5.306,  27.6057, 21 May 2017 13:20:51,  21.7342, 13.3
  5.9060,  2.76056,    5.158,  27.5449, 21 May 2017 13:20:51,  21.6779, 13.3
  5.9536,  2.76255,    5.031,  27.5282, 21 May 2017 13:20:51,  21.6595, 13.3
  5.9796,  2.76659,    4.965,  27.5513, 21 May 2017 13:20:52,  21.6750, 13.3
  5.9881,  2.76401,    4.968,  27.5161, 21 May 2017 13:20:52,  21.6463, 13.3
  5.9491,  2.76116,    5.062,  27.5165, 21 May 2017 13:20:52,  21.6508, 13.3
  5.8618,  2.75905,    5.197,  27.5644, 21 May 2017 13:20:52,  21.6981, 13.3
  5.7703,  2.76027,    5.327,  27.6525, 21 May 2017 13:20:53,  21.7773, 13.3
