nm, A
510.000000, 0.005058
509.000000, 0.005088
508.000000, 0.005163
507.000000, 0.005203
506.000000, 0.005261
505.000000, 0.005340
504.000000, 0.005395
503.000000, 0.005491
502.000000, 0.005554
501.000000, 0.005627
500.000000, 0.005650
499.000000, 0.005772
498.000000, 0.005822
497.000000, 0.005857
496.000000, 0.005935
495.000000, 0.006041
494.000000, 0.006116
493.000000, 0.006208
492.000000, 0.006194
491.000000, 0.006233
490.000000, 0.006341
489.000000, 0.006428
488.000000, 0.006454
487.000000, 0.006550
486.000000, 0.006654
485.000000, 0.006795
484.000000, 0.006811
483.000000, 0.006961
482.000000, 0.007087
481.000000, 0.007140
480.000000, 0.007164
479.000000, 0.007267
478.000000, 0.007358
477.000000, 0.007464
476.000000, 0.007543
475.000000, 0.007688
474.000000, 0.007728
473.000000, 0.007844
472.000000, 0.007974
471.000000, 0.008131
470.000000, 0.008218
469.000000, 0.008293
468.000000, 0.008374
467.000000, 0.008480
466.000000, 0.008628
465.000000, 0.008756
464.000000, 0.008887
463.000000, 0.009058
462.000000, 0.009157
461.000000, 0.009229
460.000000, 0.009370
459.000000, 0.009580
458.000000, 0.009706
457.000000, 0.009847
456.000000, 0.010001
455.000000, 0.010118
454.000000, 0.010254
453.000000, 0.010429
452.000000, 0.010580
451.000000, 0.010707
450.000000, 0.010864
449.000000, 0.011012
448.000000, 0.011169
447.000000, 0.011398
446.000000, 0.011520
445.000000, 0.011696
444.000000, 0.011911
443.000000, 0.012076
442.000000, 0.012222
441.000000, 0.012395
440.000000, 0.012583
439.000000, 0.012860
438.000000, 0.013021
437.000000, 0.013156
436.000000, 0.013386
435.000000, 0.013631
434.000000, 0.013851
433.000000, 0.014072
432.000000, 0.014363
431.000000, 0.014614
430.000000, 0.014789
429.000000, 0.014987
428.000000, 0.015251
427.000000, 0.015526
426.000000, 0.015788
425.000000, 0.016035
424.000000, 0.016263
423.000000, 0.016538
422.000000, 0.016855
421.000000, 0.017074
420.000000, 0.017378
419.000000, 0.017737
418.000000, 0.018064
417.000000, 0.018268
416.000000, 0.018519
415.000000, 0.018867
414.000000, 0.019147
413.000000, 0.019460
412.000000, 0.019854
411.000000, 0.020169
410.000000, 0.020525
409.000000, 0.020809
408.000000, 0.021141
407.000000, 0.021468
406.000000, 0.021813
405.000000, 0.022116
404.000000, 0.022463
403.000000, 0.022864
402.000000, 0.023199
401.000000, 0.023480
400.000000, 0.023887
399.000000, 0.024316
398.000000, 0.024695
397.000000, 0.025057
396.000000, 0.025443
395.000000, 0.025839
394.000000, 0.026278
393.000000, 0.026676
392.000000, 0.027082
391.000000, 0.027563
390.000000, 0.028060
389.000000, 0.028415
388.000000, 0.028974
387.000000, 0.029528
386.000000, 0.029955
385.000000, 0.030350
384.000000, 0.030885
383.000000, 0.031493
382.000000, 0.031980
381.000000, 0.032453
380.000000, 0.032981
379.000000, 0.033475
378.000000, 0.034165
377.000000, 0.034900
376.000000, 0.035465
375.000000, 0.035971
374.000000, 0.036527
373.000000, 0.037204
372.000000, 0.037905
371.000000, 0.038441
370.000000, 0.039035
369.000000, 0.039573
368.000000, 0.040263
367.000000, 0.040993
366.000000, 0.041665
365.000000, 0.042322
364.000000, 0.043054
363.000000, 0.043639
362.000000, 0.044400
361.000000, 0.045134
360.000000, 0.045875
359.000000, 0.046558
358.000000, 0.047257
357.000000, 0.047958
356.000000, 0.048776
355.000000, 0.049637
354.000000, 0.050370
353.000000, 0.051243
352.000000, 0.052131
351.000000, 0.052890
350.000000, 0.053748
349.000000, 0.054761
348.000000, 0.055550
347.000000, 0.056552
346.000000, 0.057469
345.000000, 0.058426
344.000000, 0.059388
343.000000, 0.060263
342.000000, 0.061251
341.000000, 0.062225
340.000000, 0.063261
339.000000, 0.064471
338.000000, 0.065507
337.000000, 0.066605
336.000000, 0.067732
335.000000, 0.068855
334.000000, 0.070033
333.000000, 0.071242
332.000000, 0.072591
331.000000, 0.073888
330.000000, 0.075081
329.000000, 0.076401
328.000000, 0.077855
327.000000, 0.079235
326.000000, 0.080555
325.000000, 0.082018
324.000000, 0.083476
323.000000, 0.084871
322.000000, 0.086401
321.000000, 0.087802
320.000000, 0.089450
319.000000, 0.091039
318.000000, 0.092300
317.000000, 0.093870
316.000000, 0.095503
315.000000, 0.097078
314.000000, 0.098785
313.000000, 0.100435
312.000000, 0.102289
311.000000, 0.103983
310.000000, 0.105839
309.000000, 0.107498
308.000000, 0.109368
307.000000, 0.111361
306.000000, 0.113365
305.000000, 0.115256
304.000000, 0.117318
303.000000, 0.119422
302.000000, 0.121361
301.000000, 0.123574
300.000000, 0.125975
299.000000, 0.128243
298.000000, 0.130679
297.000000, 0.133077
296.000000, 0.135703
295.000000, 0.138274
294.000000, 0.141069
293.000000, 0.143820
292.000000, 0.146821
291.000000, 0.149600
290.000000, 0.152769
289.000000, 0.155740
288.000000, 0.159031
287.000000, 0.162303
286.000000, 0.165589
285.000000, 0.168956
284.000000, 0.172206
283.000000, 0.175447
282.000000, 0.178894
281.000000, 0.182245
280.000000, 0.185567
279.000000, 0.188945
278.000000, 0.192189
277.000000, 0.195322
276.000000, 0.198868
275.000000, 0.202161
274.000000, 0.205469
273.000000, 0.208767
272.000000, 0.212034
271.000000, 0.215314
270.000000, 0.218438
269.000000, 0.221667
268.000000, 0.224626
267.000000, 0.227699
266.000000, 0.230698
265.000000, 0.233461
264.000000, 0.236480
263.000000, 0.239441
262.000000, 0.242101
261.000000, 0.244597
260.000000, 0.247271
259.000000, 0.249783
258.000000, 0.252363
257.000000, 0.254733
256.000000, 0.257233
255.000000, 0.259595
254.000000, 0.262041
253.000000, 0.264496
252.000000, 0.267061
251.000000, 0.269649
250.000000, 0.272413
249.000000, 0.275159
248.000000, 0.278093
247.000000, 0.281384
246.000000, 0.284724
245.000000, 0.288301
244.000000, 0.292212
