nm, A
510.000000, 0.058850
509.000000, 0.059393
508.000000, 0.059844
507.000000, 0.060311
506.000000, 0.060834
505.000000, 0.061280
504.000000, 0.061727
503.000000, 0.062079
502.000000, 0.062455
501.000000, 0.062789
500.000000, 0.063024
499.000000, 0.063290
498.000000, 0.063489
497.000000, 0.063710
496.000000, 0.063906
495.000000, 0.064040
494.000000, 0.064232
493.000000, 0.064407
492.000000, 0.064524
491.000000, 0.064736
490.000000, 0.064953
489.000000, 0.065133
488.000000, 0.065370
487.000000, 0.065614
486.000000, 0.065949
485.000000, 0.066279
484.000000, 0.066596
483.000000, 0.067029
482.000000, 0.067488
481.000000, 0.068021
480.000000, 0.068557
479.000000, 0.069197
478.000000, 0.069941
477.000000, 0.070684
476.000000, 0.071458
475.000000, 0.072245
474.000000, 0.073054
473.000000, 0.073907
472.000000, 0.074712
471.000000, 0.075543
470.000000, 0.076378
469.000000, 0.077218
468.000000, 0.078052
467.000000, 0.078880
466.000000, 0.079788
465.000000, 0.080665
464.000000, 0.081458
463.000000, 0.082348
462.000000, 0.083213
461.000000, 0.084061
460.000000, 0.084922
459.000000, 0.085739
458.000000, 0.086575
457.000000, 0.087401
456.000000, 0.088189
455.000000, 0.089099
454.000000, 0.089899
453.000000, 0.090691
452.000000, 0.091561
451.000000, 0.092477
450.000000, 0.093405
449.000000, 0.094323
448.000000, 0.095241
447.000000, 0.096156
446.000000, 0.097173
445.000000, 0.098225
444.000000, 0.099200
443.000000, 0.100238
442.000000, 0.101398
441.000000, 0.102480
440.000000, 0.103652
439.000000, 0.104886
438.000000, 0.106115
437.000000, 0.107412
436.000000, 0.108695
435.000000, 0.109974
434.000000, 0.111290
433.000000, 0.112667
432.000000, 0.114049
431.000000, 0.115445
430.000000, 0.116862
429.000000, 0.118329
428.000000, 0.119822
427.000000, 0.121399
426.000000, 0.122961
425.000000, 0.124461
424.000000, 0.126041
423.000000, 0.127663
422.000000, 0.129336
421.000000, 0.131004
420.000000, 0.132624
419.000000, 0.134396
418.000000, 0.136159
417.000000, 0.137945
416.000000, 0.139683
415.000000, 0.141548
414.000000, 0.143447
413.000000, 0.145298
412.000000, 0.147136
411.000000, 0.149160
410.000000, 0.151170
409.000000, 0.153160
408.000000, 0.155208
407.000000, 0.157272
406.000000, 0.159400
405.000000, 0.161574
404.000000, 0.163642
403.000000, 0.165879
402.000000, 0.168188
401.000000, 0.170440
400.000000, 0.172708
399.000000, 0.175090
398.000000, 0.177521
397.000000, 0.179883
396.000000, 0.182291
395.000000, 0.184833
394.000000, 0.187366
393.000000, 0.189916
392.000000, 0.192487
391.000000, 0.195102
390.000000, 0.197709
389.000000, 0.200487
388.000000, 0.203190
387.000000, 0.205994
386.000000, 0.208880
385.000000, 0.211813
384.000000, 0.214610
383.000000, 0.217692
382.000000, 0.220660
381.000000, 0.223687
380.000000, 0.226801
379.000000, 0.230020
378.000000, 0.234096
377.000000, 0.237586
376.000000, 0.240907
375.000000, 0.244137
374.000000, 0.247608
373.000000, 0.250995
