nm, A
510.000000, 0.037739
509.000000, 0.038853
508.000000, 0.039733
507.000000, 0.040899
506.000000, 0.041998
505.000000, 0.043034
504.000000, 0.044404
503.000000, 0.045983
502.000000, 0.047304
501.000000, 0.048445
500.000000, 0.049643
499.000000, 0.051002
498.000000, 0.052319
497.000000, 0.053319
496.000000, 0.054330
495.000000, 0.055827
494.000000, 0.057142
493.000000, 0.058235
492.000000, 0.059487
491.000000, 0.060662
490.000000, 0.061823
489.000000, 0.062894
488.000000, 0.064097
487.000000, 0.065133
486.000000, 0.065986
485.000000, 0.066801
484.000000, 0.067839
483.000000, 0.069182
482.000000, 0.070234
481.000000, 0.071050
480.000000, 0.072000
479.000000, 0.072881
478.000000, 0.074057
477.000000, 0.074866
476.000000, 0.075743
475.000000, 0.077051
474.000000, 0.078384
473.000000, 0.079640
472.000000, 0.080588
471.000000, 0.082012
470.000000, 0.083669
469.000000, 0.084784
468.000000, 0.085536
467.000000, 0.086902
466.000000, 0.088566
465.000000, 0.089461
464.000000, 0.090531
463.000000, 0.091793
462.000000, 0.093013
461.000000, 0.094147
460.000000, 0.095547
459.000000, 0.096600
458.000000, 0.097657
457.000000, 0.099066
456.000000, 0.100024
455.000000, 0.100639
454.000000, 0.101819
453.000000, 0.102982
452.000000, 0.103613
451.000000, 0.104519
450.000000, 0.105297
449.000000, 0.106243
448.000000, 0.107336
447.000000, 0.108540
446.000000, 0.109681
445.000000, 0.111262
444.000000, 0.112715
443.000000, 0.114279
442.000000, 0.115717
441.000000, 0.117328
440.000000, 0.119367
439.000000, 0.120919
438.000000, 0.122415
437.000000, 0.124676
436.000000, 0.126585
435.000000, 0.128383
434.000000, 0.130369
433.000000, 0.131910
432.000000, 0.134018
431.000000, 0.135235
430.000000, 0.136649
429.000000, 0.138282
428.000000, 0.139573
427.000000, 0.140731
426.000000, 0.141980
425.000000, 0.143155
424.000000, 0.143923
423.000000, 0.145183
422.000000, 0.146671
421.000000, 0.147434
420.000000, 0.148628
419.000000, 0.150199
418.000000, 0.151713
417.000000, 0.153278
416.000000, 0.154240
415.000000, 0.155903
414.000000, 0.157351
413.000000, 0.158884
412.000000, 0.160490
411.000000, 0.162145
410.000000, 0.163226
409.000000, 0.164191
408.000000, 0.166146
407.000000, 0.167936
406.000000, 0.169099
405.000000, 0.170595
404.000000, 0.172031
403.000000, 0.172758
402.000000, 0.173769
401.000000, 0.175397
400.000000, 0.176523
399.000000, 0.177532
398.000000, 0.179358
397.000000, 0.180766
396.000000, 0.182240
395.000000, 0.183548
394.000000, 0.184931
393.000000, 0.186714
392.000000, 0.188268
391.000000, 0.190185
390.000000, 0.191833
389.000000, 0.193779
388.000000, 0.195737
387.000000, 0.197500
386.000000, 0.200033
385.000000, 0.202070
384.000000, 0.204259
383.000000, 0.206622
382.000000, 0.208536
381.000000, 0.210072
380.000000, 0.213124
379.000000, 0.215291
378.000000, 0.216420
377.000000, 0.215586
376.000000, 0.215900
375.000000, 0.218136
374.000000, 0.221398
373.000000, 0.224978
372.000000, 0.227855
371.000000, 0.230038
370.000000, 0.234390
369.000000, 0.237183
368.000000, 0.238762
367.000000, 0.240460
366.000000, 0.243948
365.000000, 0.246811
364.000000, 0.248486
363.000000, 0.251238
362.000000, 0.255056
361.000000, 0.257181
360.000000, 0.259148
359.000000, 0.261876
358.000000, 0.264659
357.000000, 0.266809
356.000000, 0.269011
355.000000, 0.272313
354.000000, 0.274680
353.000000, 0.277307
352.000000, 0.279476
351.000000, 0.282810
350.000000, 0.285816
349.000000, 0.287767
348.000000, 0.289222
347.000000, 0.292846
346.000000, 0.296485
345.000000, 0.297841
344.000000, 0.301133
343.000000, 0.303933
342.000000, 0.306900
341.000000, 0.310403
340.000000, 0.312818
339.000000, 0.315968
338.000000, 0.317266
337.000000, 0.320433
336.000000, 0.324429
335.000000, 0.326417
334.000000, 0.329918
333.000000, 0.332275
332.000000, 0.333258
331.000000, 0.337056
330.000000, 0.340222
329.000000, 0.341798
328.000000, 0.343866
327.000000, 0.346039
326.000000, 0.348661
325.000000, 0.352847
324.000000, 0.355589
323.000000, 0.356399
322.000000, 0.358415
321.000000, 0.361933
320.000000, 0.367047
319.000000, 0.368360
318.000000, 0.370593
317.000000, 0.374759
316.000000, 0.376737
315.000000, 0.379356
314.000000, 0.382050
313.000000, 0.384233
312.000000, 0.386167
311.000000, 0.388415
310.000000, 0.394050
309.000000, 0.397089
308.000000, 0.398515
307.000000, 0.402803
306.000000, 0.405351
305.000000, 0.408596
304.000000, 0.413851
303.000000, 0.415169
302.000000, 0.421014
301.000000, 0.422884
300.000000, 0.428548
299.000000, 0.432989
298.000000, 0.438211
297.000000, 0.442634
296.000000, 0.449376
295.000000, 0.454627
294.000000, 0.460739
293.000000, 0.466105
292.000000, 0.470668
291.000000, 0.481633
290.000000, 0.488613
