nm, A
510.000000, 0.012621
509.000000, 0.013491
508.000000, 0.014418
507.000000, 0.014745
506.000000, 0.015372
505.000000, 0.016212
504.000000, 0.016970
503.000000, 0.017840
502.000000, 0.018508
501.000000, 0.019046
500.000000, 0.019662
499.000000, 0.020292
498.000000, 0.020979
497.000000, 0.021817
496.000000, 0.022364
495.000000, 0.022938
494.000000, 0.023910
493.000000, 0.024568
492.000000, 0.025136
491.000000, 0.025743
490.000000, 0.026116
489.000000, 0.026572
488.000000, 0.027161
487.000000, 0.027850
486.000000, 0.028585
485.000000, 0.028999
484.000000, 0.029652
483.000000, 0.030102
482.000000, 0.030514
481.000000, 0.031315
480.000000, 0.032126
479.000000, 0.032679
478.000000, 0.033026
477.000000, 0.033553
476.000000, 0.034016
475.000000, 0.034729
474.000000, 0.035926
473.000000, 0.037206
472.000000, 0.038097
471.000000, 0.038786
470.000000, 0.039624
469.000000, 0.040046
468.000000, 0.040442
467.000000, 0.041437
466.000000, 0.042210
465.000000, 0.042866
464.000000, 0.043683
463.000000, 0.044257
462.000000, 0.045085
461.000000, 0.046121
460.000000, 0.046771
459.000000, 0.047439
458.000000, 0.048331
457.000000, 0.049128
456.000000, 0.049696
455.000000, 0.050548
454.000000, 0.051174
453.000000, 0.051983
452.000000, 0.053096
451.000000, 0.053855
450.000000, 0.054835
449.000000, 0.055617
448.000000, 0.056044
447.000000, 0.057045
446.000000, 0.057982
445.000000, 0.058575
444.000000, 0.059372
443.000000, 0.060042
442.000000, 0.060987
441.000000, 0.061980
440.000000, 0.063031
439.000000, 0.063819
438.000000, 0.064963
437.000000, 0.066086
436.000000, 0.066998
435.000000, 0.068070
434.000000, 0.069101
433.000000, 0.070628
432.000000, 0.072014
431.000000, 0.073360
430.000000, 0.074633
429.000000, 0.075988
428.000000, 0.077051
427.000000, 0.078358
426.000000, 0.080083
425.000000, 0.081281
424.000000, 0.082733
423.000000, 0.084150
422.000000, 0.085666
421.000000, 0.087224
420.000000, 0.088706
419.000000, 0.090467
418.000000, 0.091676
417.000000, 0.093050
416.000000, 0.094512
415.000000, 0.095936
414.000000, 0.097677
413.000000, 0.099230
412.000000, 0.100312
411.000000, 0.101879
