nm; A
510.000000; 0.217611
509.000000; 0.218742
508.000000; 0.220613
507.000000; 0.222376
506.000000; 0.223936
505.000000; 0.225862
504.000000; 0.227444
503.000000; 0.229055
502.000000; 0.230577
501.000000; 0.232799
500.000000; 0.234416
499.000000; 0.235972
498.000000; 0.237518
497.000000; 0.239307
496.000000; 0.241279
495.000000; 0.242583
494.000000; 0.244074
493.000000; 0.245738
492.000000; 0.247274
491.000000; 0.248993
490.000000; 0.250691
489.000000; 0.252348
488.000000; 0.253680
487.000000; 0.255342
486.000000; 0.257195
485.000000; 0.258747
484.000000; 0.260270
483.000000; 0.261826
482.000000; 0.263364
481.000000; 0.264939
480.000000; 0.266538
479.000000; 0.268298
478.000000; 0.270061
477.000000; 0.271620
476.000000; 0.273284
475.000000; 0.275124
474.000000; 0.276730
473.000000; 0.278398
472.000000; 0.280630
471.000000; 0.282002
470.000000; 0.283802
469.000000; 0.285316
468.000000; 0.286995
467.000000; 0.288589
466.000000; 0.290137
465.000000; 0.292017
464.000000; 0.293712
463.000000; 0.295627
462.000000; 0.297253
461.000000; 0.298688
460.000000; 0.300621
459.000000; 0.302258
458.000000; 0.303933
457.000000; 0.306034
456.000000; 0.307946
455.000000; 0.309795
454.000000; 0.312009
453.000000; 0.314430
452.000000; 0.316528
451.000000; 0.318480
450.000000; 0.320927
449.000000; 0.323404
448.000000; 0.325511
447.000000; 0.327692
446.000000; 0.330119
445.000000; 0.332705
444.000000; 0.335549
443.000000; 0.338209
442.000000; 0.340386
441.000000; 0.343025
440.000000; 0.345791
439.000000; 0.348285
438.000000; 0.350301
437.000000; 0.352776
436.000000; 0.355553
435.000000; 0.358033
434.000000; 0.360286
433.000000; 0.362768
432.000000; 0.365460
431.000000; 0.367841
430.000000; 0.370231
429.000000; 0.372559
428.000000; 0.375132
427.000000; 0.377805
426.000000; 0.380069
425.000000; 0.382847
424.000000; 0.385777
423.000000; 0.388179
422.000000; 0.390885
421.000000; 0.393431
420.000000; 0.396235
419.000000; 0.399295
418.000000; 0.401719
417.000000; 0.404443
416.000000; 0.407207
415.000000; 0.409702
414.000000; 0.412581
413.000000; 0.414859
412.000000; 0.417765
411.000000; 0.420052
410.000000; 0.422411
409.000000; 0.425948
408.000000; 0.428173
407.000000; 0.430650
406.000000; 0.433181
405.000000; 0.436003
404.000000; 0.438335
403.000000; 0.440811
402.000000; 0.443665
401.000000; 0.446906
400.000000; 0.449600
399.000000; 0.452894
398.000000; 0.456154
397.000000; 0.459154
396.000000; 0.461753
395.000000; 0.464999
394.000000; 0.468618
393.000000; 0.472618
392.000000; 0.475899
391.000000; 0.479727
390.000000; 0.483395
389.000000; 0.486655
388.000000; 0.490232
387.000000; 0.494310
386.000000; 0.498641
385.000000; 0.502090
384.000000; 0.505962
383.000000; 0.509518
382.000000; 0.513234
381.000000; 0.518541
380.000000; 0.522004
379.000000; 0.525836
378.000000; 0.531372
377.000000; 0.535741
376.000000; 0.538377
375.000000; 0.542747
374.000000; 0.547526
373.000000; 0.551208
372.000000; 0.554989
371.000000; 0.559042
370.000000; 0.564628
369.000000; 0.569008
368.000000; 0.572856
367.000000; 0.576731
366.000000; 0.582073
365.000000; 0.585501
364.000000; 0.591952
363.000000; 0.595108
362.000000; 0.598019
361.000000; 0.603074
360.000000; 0.607206
359.000000; 0.612440
358.000000; 0.617315
357.000000; 0.621696
356.000000; 0.626172
355.000000; 0.627441
354.000000; 0.632809
353.000000; 0.639763
352.000000; 0.643938
351.000000; 0.648964
350.000000; 0.651380
349.000000; 0.656817
348.000000; 0.661563
347.000000; 0.666565
346.000000; 0.672736
345.000000; 0.677255
344.000000; 0.679802
343.000000; 0.683695
342.000000; 0.691855
341.000000; 0.694088
340.000000; 0.698754
339.000000; 0.703635
338.000000; 0.710872
337.000000; 0.715175
336.000000; 0.720289
335.000000; 0.724087
334.000000; 0.728106
333.000000; 0.734310
332.000000; 0.739040
331.000000; 0.743046
330.000000; 0.750484
329.000000; 0.755267
328.000000; 0.758814
327.000000; 0.765686
326.000000; 0.772138
325.000000; 0.771689
324.000000; 0.779333
323.000000; 0.787345
322.000000; 0.791711
321.000000; 0.798329
320.000000; 0.805031
