nm, A
800.000000, -0.018244
799.000000, -0.018124
798.000000, -0.018645
797.000000, -0.018428
796.000000, -0.018040
795.000000, -0.017246
794.000000, -0.016865
793.000000, -0.017591
792.000000, -0.018191
791.000000, -0.017850
790.000000, -0.016075
789.000000, -0.018102
788.000000, -0.016922
787.000000, -0.017163
786.000000, -0.016910
785.000000, -0.016339
784.000000, -0.017072
783.000000, -0.016056
782.000000, -0.017661
781.000000, -0.015913
780.000000, -0.016129
779.000000, -0.015820
778.000000, -0.016700
777.000000, -0.016499
776.000000, -0.015323
775.000000, -0.014551
774.000000, -0.014297
773.000000, -0.016033
772.000000, -0.015435
771.000000, -0.016272
770.000000, -0.015435
769.000000, -0.015185
768.000000, -0.015087
767.000000, -0.015261
766.000000, -0.014683
765.000000, -0.014083
764.000000, -0.014034
763.000000, -0.014209
762.000000, -0.014240
761.000000, -0.014008
760.000000, -0.014009
759.000000, -0.014363
758.000000, -0.014266
757.000000, -0.014531
756.000000, -0.013208
755.000000, -0.013779
754.000000, -0.012996
753.000000, -0.012571
752.000000, -0.013570
751.000000, -0.013677
750.000000, -0.013046
749.000000, -0.012010
748.000000, -0.011696
747.000000, -0.012876
746.000000, -0.013124
745.000000, -0.012235
744.000000, -0.012020
743.000000, -0.012617
742.000000, -0.012114
741.000000, -0.012813
740.000000, -0.012150
739.000000, -0.012546
738.000000, -0.012429
737.000000, -0.012435
736.000000, -0.011473
735.000000, -0.011719
734.000000, -0.012289
733.000000, -0.011203
732.000000, -0.011917
731.000000, -0.011903
730.000000, -0.011478
729.000000, -0.010672
728.000000, -0.011303
727.000000, -0.011638
726.000000, -0.011271
725.000000, -0.011088
724.000000, -0.010937
723.000000, -0.010951
722.000000, -0.012136
721.000000, -0.011065
720.000000, -0.011357
719.000000, -0.011626
718.000000, -0.011249
717.000000, -0.011316
716.000000, -0.011218
715.000000, -0.011268
714.000000, -0.011427
713.000000, -0.011305
712.000000, -0.011501
711.000000, -0.010934
710.000000, -0.010988
709.000000, -0.011073
708.000000, -0.010574
707.000000, -0.010368
706.000000, -0.010451
705.000000, -0.010722
704.000000, -0.010425
703.000000, -0.010088
702.000000, -0.009616
701.000000, -0.010456
700.000000, -0.009337
699.000000, -0.009720
698.000000, -0.009176
697.000000, -0.009075
696.000000, -0.008358
695.000000, -0.009126
694.000000, -0.008671
693.000000, -0.008545
692.000000, -0.007586
691.000000, -0.006709
690.000000, -0.006590
689.000000, -0.006204
688.000000, -0.006029
687.000000, -0.005610
686.000000, -0.004194
685.000000, -0.003919
684.000000, -0.002724
683.000000, -0.001736
682.000000, -0.000797
681.000000, 0.000860
680.000000, 0.002100
679.000000, 0.003345
678.000000, 0.005344
677.000000, 0.006967
676.000000, 0.009336
675.000000, 0.011319
674.000000, 0.013570
673.000000, 0.016162
672.000000, 0.018531
671.000000, 0.020466
670.000000, 0.022624
669.000000, 0.024485
668.000000, 0.025844
667.000000, 0.027350
666.000000, 0.028143
665.000000, 0.029490
664.000000, 0.030173
663.000000, 0.030742
662.000000, 0.030870
661.000000, 0.030826
660.000000, 0.030422
659.000000, 0.030375
658.000000, 0.029658
657.000000, 0.028213
