nm; A
510.000000; 0.217435
509.000000; 0.218769
508.000000; 0.220653
507.000000; 0.222319
506.000000; 0.223759
505.000000; 0.225961
504.000000; 0.227114
503.000000; 0.228830
502.000000; 0.230595
501.000000; 0.232441
500.000000; 0.234047
499.000000; 0.235934
498.000000; 0.237534
497.000000; 0.239138
496.000000; 0.241151
495.000000; 0.242452
494.000000; 0.243961
493.000000; 0.245254
492.000000; 0.247026
491.000000; 0.249041
490.000000; 0.250791
489.000000; 0.252174
488.000000; 0.253753
487.000000; 0.255248
486.000000; 0.256703
485.000000; 0.258594
484.000000; 0.260156
483.000000; 0.261590
482.000000; 0.263309
481.000000; 0.264772
480.000000; 0.266073
479.000000; 0.267813
478.000000; 0.269543
477.000000; 0.271238
476.000000; 0.273021
475.000000; 0.274764
474.000000; 0.276528
473.000000; 0.278025
472.000000; 0.279666
471.000000; 0.281001
470.000000; 0.282866
469.000000; 0.284357
468.000000; 0.286310
467.000000; 0.288127
466.000000; 0.289847
465.000000; 0.291640
464.000000; 0.293343
463.000000; 0.294860
462.000000; 0.296426
461.000000; 0.298302
460.000000; 0.299852
459.000000; 0.301371
458.000000; 0.303388
457.000000; 0.305044
456.000000; 0.306817
455.000000; 0.308810
454.000000; 0.311232
453.000000; 0.313848
452.000000; 0.315565
451.000000; 0.317758
450.000000; 0.320378
449.000000; 0.322783
448.000000; 0.325019
447.000000; 0.327314
446.000000; 0.329674
445.000000; 0.331956
444.000000; 0.334671
443.000000; 0.337353
442.000000; 0.339820
441.000000; 0.342284
440.000000; 0.344848
439.000000; 0.347392
438.000000; 0.349552
437.000000; 0.351841
436.000000; 0.354182
435.000000; 0.356608
434.000000; 0.359013
433.000000; 0.361296
432.000000; 0.364104
431.000000; 0.366842
430.000000; 0.369077
429.000000; 0.371421
428.000000; 0.374095
427.000000; 0.376678
426.000000; 0.378983
425.000000; 0.381538
424.000000; 0.384403
423.000000; 0.387162
422.000000; 0.389513
421.000000; 0.391953
420.000000; 0.394852
419.000000; 0.398018
418.000000; 0.400203
417.000000; 0.402737
416.000000; 0.405682
415.000000; 0.408124
414.000000; 0.410737
413.000000; 0.413079
412.000000; 0.416312
411.000000; 0.418735
410.000000; 0.420907
409.000000; 0.423742
408.000000; 0.426422
407.000000; 0.429131
406.000000; 0.431855
405.000000; 0.433989
404.000000; 0.436483
403.000000; 0.439036
402.000000; 0.441717
401.000000; 0.445125
400.000000; 0.447824
399.000000; 0.450497
398.000000; 0.454321
397.000000; 0.456998
396.000000; 0.459778
395.000000; 0.462935
394.000000; 0.466345
393.000000; 0.470125
392.000000; 0.473646
391.000000; 0.477385
390.000000; 0.480936
389.000000; 0.484109
388.000000; 0.488101
387.000000; 0.492104
386.000000; 0.495489
385.000000; 0.498320
384.000000; 0.503353
383.000000; 0.506713
382.000000; 0.510143
381.000000; 0.514167
380.000000; 0.518366
379.000000; 0.522352
378.000000; 0.529063
377.000000; 0.534504
376.000000; 0.537104
375.000000; 0.539779
374.000000; 0.543858
373.000000; 0.548180
372.000000; 0.552074
371.000000; 0.555417
370.000000; 0.558921
369.000000; 0.563880
368.000000; 0.568801
367.000000; 0.573756
366.000000; 0.577355
365.000000; 0.580537
364.000000; 0.587603
363.000000; 0.589525
362.000000; 0.594674
361.000000; 0.599794
360.000000; 0.604138
359.000000; 0.607888
358.000000; 0.611713
357.000000; 0.615554
356.000000; 0.621119
355.000000; 0.626133
354.000000; 0.628173
353.000000; 0.633121
352.000000; 0.637153
351.000000; 0.641953
350.000000; 0.648220
349.000000; 0.651726
348.000000; 0.656786
347.000000; 0.663589
346.000000; 0.666440
345.000000; 0.670211
344.000000; 0.677536
343.000000; 0.679165
342.000000; 0.684654
341.000000; 0.687614
340.000000; 0.695030
339.000000; 0.697176
338.000000; 0.703194
337.000000; 0.709149
336.000000; 0.710585
335.000000; 0.717983
334.000000; 0.723271
333.000000; 0.727639
332.000000; 0.732173
331.000000; 0.736571
330.000000; 0.742362
329.000000; 0.745488
328.000000; 0.749275
327.000000; 0.753496
326.000000; 0.762721
325.000000; 0.768569
324.000000; 0.770674
323.000000; 0.773574
322.000000; 0.783833
321.000000; 0.789080
320.000000; 0.797167
319.000000; 0.797190
318.000000; 0.804345
317.000000; 0.811183
316.000000; 0.817230
315.000000; 0.821302
314.000000; 0.828391
313.000000; 0.833888
312.000000; 0.840053
311.000000; 0.846177
310.000000; 0.851452
309.000000; 0.855828
308.000000; 0.863049
307.000000; 0.869308
306.000000; 0.874946
305.000000; 0.882084
304.000000; 0.892652
303.000000; 0.895834
302.000000; 0.905343
301.000000; 0.911824
300.000000; 0.920068
299.000000; 0.926859
298.000000; 0.933449
297.000000; 0.944981
296.000000; 0.949286
295.000000; 0.959539
294.000000; 0.967875
293.000000; 0.978447
292.000000; 0.985267
291.000000; 0.994613
290.000000; 1.002541
