nm; A
510.000000; 0.203312
509.000000; 0.204216
508.000000; 0.205463
507.000000; 0.207071
506.000000; 0.208377
505.000000; 0.209877
504.000000; 0.211108
503.000000; 0.212310
502.000000; 0.214181
501.000000; 0.215803
500.000000; 0.217338
499.000000; 0.218507
498.000000; 0.219809
497.000000; 0.221418
496.000000; 0.222814
495.000000; 0.224269
494.000000; 0.225786
493.000000; 0.227280
492.000000; 0.228813
491.000000; 0.230466
490.000000; 0.232151
489.000000; 0.233378
488.000000; 0.234770
487.000000; 0.236349
486.000000; 0.237910
485.000000; 0.239302
484.000000; 0.240661
483.000000; 0.241908
482.000000; 0.243193
481.000000; 0.244641
480.000000; 0.245926
479.000000; 0.247319
478.000000; 0.248360
477.000000; 0.249672
476.000000; 0.251199
475.000000; 0.252536
474.000000; 0.253836
473.000000; 0.255189
472.000000; 0.256684
471.000000; 0.258098
470.000000; 0.259510
469.000000; 0.260895
468.000000; 0.262367
467.000000; 0.263759
466.000000; 0.265450
465.000000; 0.266890
464.000000; 0.268278
463.000000; 0.270124
462.000000; 0.271569
461.000000; 0.273190
460.000000; 0.274978
459.000000; 0.276740
458.000000; 0.278558
457.000000; 0.280161
456.000000; 0.282066
455.000000; 0.284130
454.000000; 0.286065
453.000000; 0.288151
452.000000; 0.289848
451.000000; 0.291653
450.000000; 0.293783
449.000000; 0.296235
448.000000; 0.298269
447.000000; 0.300010
446.000000; 0.301929
445.000000; 0.304158
444.000000; 0.306611
443.000000; 0.308934
442.000000; 0.310946
441.000000; 0.312751
440.000000; 0.315185
439.000000; 0.317497
438.000000; 0.319575
437.000000; 0.322411
436.000000; 0.324946
435.000000; 0.327151
434.000000; 0.329508
433.000000; 0.331923
432.000000; 0.334832
431.000000; 0.337670
430.000000; 0.340093
429.000000; 0.342390
428.000000; 0.345072
427.000000; 0.347682
426.000000; 0.350156
425.000000; 0.352995
424.000000; 0.355706
423.000000; 0.358640
422.000000; 0.361401
421.000000; 0.363952
420.000000; 0.366579
419.000000; 0.369187
418.000000; 0.371572
417.000000; 0.374501
416.000000; 0.377446
415.000000; 0.379852
414.000000; 0.382557
413.000000; 0.385118
412.000000; 0.387834
411.000000; 0.390187
410.000000; 0.392274
409.000000; 0.395609
408.000000; 0.398512
407.000000; 0.401310
406.000000; 0.403665
405.000000; 0.406061
404.000000; 0.408742
403.000000; 0.411597
402.000000; 0.413582
401.000000; 0.416609
400.000000; 0.420074
399.000000; 0.423231
398.000000; 0.426255
397.000000; 0.429106
396.000000; 0.431351
395.000000; 0.434996
394.000000; 0.438299
393.000000; 0.441693
392.000000; 0.444855
391.000000; 0.447841
390.000000; 0.451891
389.000000; 0.454771
388.000000; 0.457648
387.000000; 0.461168
386.000000; 0.465821
385.000000; 0.469230
384.000000; 0.472393
383.000000; 0.475365
382.000000; 0.480220
381.000000; 0.483812
380.000000; 0.487766
379.000000; 0.491648
378.000000; 0.497347
377.000000; 0.503702
376.000000; 0.505589
375.000000; 0.508888
374.000000; 0.512456
373.000000; 0.516624
372.000000; 0.520830
371.000000; 0.525124
370.000000; 0.528285
369.000000; 0.533298
368.000000; 0.536659
367.000000; 0.541024
366.000000; 0.544558
365.000000; 0.547986
364.000000; 0.552983
363.000000; 0.556803
362.000000; 0.561017
361.000000; 0.565251
360.000000; 0.569580
359.000000; 0.572635
358.000000; 0.576073
357.000000; 0.581081
356.000000; 0.585209
355.000000; 0.589428
354.000000; 0.593478
353.000000; 0.598005
352.000000; 0.604389
351.000000; 0.606183
350.000000; 0.612213
349.000000; 0.613177
348.000000; 0.618205
347.000000; 0.623692
346.000000; 0.627514
345.000000; 0.632259
344.000000; 0.635079
343.000000; 0.640161
342.000000; 0.644060
341.000000; 0.648468
340.000000; 0.654183
339.000000; 0.655913
338.000000; 0.661500
337.000000; 0.668949
336.000000; 0.673530
335.000000; 0.674273
334.000000; 0.681400
333.000000; 0.685178
332.000000; 0.690545
331.000000; 0.692481
330.000000; 0.698120
329.000000; 0.703440
328.000000; 0.705866
327.000000; 0.711599
326.000000; 0.719988
325.000000; 0.722434
324.000000; 0.721952
323.000000; 0.737014
322.000000; 0.736553
321.000000; 0.743427
320.000000; 0.747646
319.000000; 0.753356
318.000000; 0.756652
317.000000; 0.762514
316.000000; 0.767672
315.000000; 0.772149
314.000000; 0.777990
313.000000; 0.783568
312.000000; 0.790511
311.000000; 0.793756
310.000000; 0.799580
309.000000; 0.805193
308.000000; 0.814737
307.000000; 0.818851
306.000000; 0.826091
305.000000; 0.833180
304.000000; 0.840528
303.000000; 0.845842
302.000000; 0.853181
301.000000; 0.861664
300.000000; 0.868415
299.000000; 0.875394
298.000000; 0.885208
297.000000; 0.894011
296.000000; 0.900886
295.000000; 0.908639
294.000000; 0.921849
293.000000; 0.930681
292.000000; 0.940917
291.000000; 0.949591
290.000000; 0.954580
