nm; A
510.000000; 0.204833
509.000000; 0.206004
508.000000; 0.207469
507.000000; 0.208811
506.000000; 0.210276
505.000000; 0.211785
504.000000; 0.213098
503.000000; 0.214675
502.000000; 0.216133
501.000000; 0.217790
500.000000; 0.219409
499.000000; 0.220621
498.000000; 0.222160
497.000000; 0.223558
496.000000; 0.225205
495.000000; 0.226793
494.000000; 0.228284
493.000000; 0.229570
492.000000; 0.231085
491.000000; 0.232815
490.000000; 0.234228
489.000000; 0.235735
488.000000; 0.236976
487.000000; 0.238371
486.000000; 0.239617
485.000000; 0.241125
484.000000; 0.242839
483.000000; 0.243981
482.000000; 0.245287
481.000000; 0.246625
480.000000; 0.247838
479.000000; 0.249140
478.000000; 0.250357
477.000000; 0.251861
476.000000; 0.253472
475.000000; 0.254825
474.000000; 0.256341
473.000000; 0.257965
472.000000; 0.259631
471.000000; 0.260556
470.000000; 0.261892
469.000000; 0.263327
468.000000; 0.264968
467.000000; 0.266757
466.000000; 0.268356
465.000000; 0.269556
464.000000; 0.271202
463.000000; 0.272847
462.000000; 0.274452
461.000000; 0.276195
460.000000; 0.277946
459.000000; 0.279441
458.000000; 0.281233
457.000000; 0.282965
456.000000; 0.285002
455.000000; 0.287173
454.000000; 0.289210
453.000000; 0.291244
452.000000; 0.292889
451.000000; 0.294763
450.000000; 0.296913
449.000000; 0.299093
448.000000; 0.301094
447.000000; 0.302899
446.000000; 0.304907
445.000000; 0.307283
444.000000; 0.309593
443.000000; 0.311728
442.000000; 0.313618
441.000000; 0.315767
440.000000; 0.318183
439.000000; 0.320745
438.000000; 0.323156
437.000000; 0.325580
436.000000; 0.328050
435.000000; 0.330365
434.000000; 0.332929
433.000000; 0.335778
432.000000; 0.338573
431.000000; 0.341090
430.000000; 0.343892
429.000000; 0.346461
428.000000; 0.348993
427.000000; 0.351761
426.000000; 0.354309
425.000000; 0.357489
424.000000; 0.360381
423.000000; 0.363390
422.000000; 0.365971
421.000000; 0.368223
420.000000; 0.370871
419.000000; 0.373989
418.000000; 0.376872
417.000000; 0.379674
416.000000; 0.382334
415.000000; 0.385231
414.000000; 0.387960
413.000000; 0.390407
412.000000; 0.393370
411.000000; 0.395950
410.000000; 0.398721
409.000000; 0.401611
408.000000; 0.404309
407.000000; 0.407247
406.000000; 0.409596
405.000000; 0.412098
404.000000; 0.414576
403.000000; 0.417523
402.000000; 0.420187
401.000000; 0.423349
400.000000; 0.426868
399.000000; 0.430130
398.000000; 0.433324
397.000000; 0.435755
396.000000; 0.438382
395.000000; 0.442547
394.000000; 0.445861
393.000000; 0.449010
392.000000; 0.452258
391.000000; 0.455697
390.000000; 0.459327
389.000000; 0.462749
388.000000; 0.465878
387.000000; 0.470057
386.000000; 0.474667
385.000000; 0.477708
384.000000; 0.481399
383.000000; 0.484863
382.000000; 0.488647
381.000000; 0.493627
380.000000; 0.497191
379.000000; 0.501420
378.000000; 0.505498
377.000000; 0.511009
376.000000; 0.513623
375.000000; 0.517547
374.000000; 0.522108
373.000000; 0.526459
372.000000; 0.531305
371.000000; 0.535318
370.000000; 0.537821
369.000000; 0.544190
368.000000; 0.546278
367.000000; 0.551342
366.000000; 0.556313
365.000000; 0.560052
364.000000; 0.565191
363.000000; 0.568329
362.000000; 0.571436
361.000000; 0.578462
360.000000; 0.582367
359.000000; 0.588434
358.000000; 0.591170
357.000000; 0.593060
356.000000; 0.598189
355.000000; 0.601999
354.000000; 0.606300
353.000000; 0.611380
352.000000; 0.614785
351.000000; 0.619479
350.000000; 0.625338
349.000000; 0.629633
348.000000; 0.632510
347.000000; 0.639015
346.000000; 0.643556
345.000000; 0.646613
344.000000; 0.652036
343.000000; 0.654549
342.000000; 0.659140
341.000000; 0.664191
340.000000; 0.668700
339.000000; 0.675012
338.000000; 0.679519
337.000000; 0.683620
336.000000; 0.686782
335.000000; 0.690516
334.000000; 0.698658
333.000000; 0.701692
332.000000; 0.704986
331.000000; 0.711723
330.000000; 0.719968
329.000000; 0.724342
328.000000; 0.725058
327.000000; 0.731419
326.000000; 0.733103
325.000000; 0.741402
324.000000; 0.744177
