nm, A
800.000000, -0.018585
799.000000, -0.019289
798.000000, -0.019051
797.000000, -0.019506
796.000000, -0.018636
795.000000, -0.018071
794.000000, -0.018164
793.000000, -0.018707
792.000000, -0.018292
791.000000, -0.017657
790.000000, -0.017966
789.000000, -0.018387
788.000000, -0.017505
787.000000, -0.018012
786.000000, -0.018879
785.000000, -0.015818
784.000000, -0.018142
783.000000, -0.018001
782.000000, -0.016944
781.000000, -0.018711
780.000000, -0.016829
779.000000, -0.017211
778.000000, -0.016847
777.000000, -0.017052
776.000000, -0.016306
775.000000, -0.016014
774.000000, -0.017485
773.000000, -0.017223
772.000000, -0.016735
771.000000, -0.017308
770.000000, -0.016290
769.000000, -0.015626
768.000000, -0.016238
767.000000, -0.015502
766.000000, -0.016133
765.000000, -0.015317
764.000000, -0.017065
763.000000, -0.015235
762.000000, -0.015626
761.000000, -0.015772
760.000000, -0.015920
759.000000, -0.015863
758.000000, -0.014567
757.000000, -0.014133
756.000000, -0.014466
755.000000, -0.014952
754.000000, -0.013709
753.000000, -0.014257
752.000000, -0.014245
751.000000, -0.013396
750.000000, -0.015191
749.000000, -0.013719
748.000000, -0.013864
747.000000, -0.014284
746.000000, -0.014975
745.000000, -0.013518
744.000000, -0.013555
743.000000, -0.013440
742.000000, -0.013975
741.000000, -0.013504
740.000000, -0.014358
739.000000, -0.014958
738.000000, -0.013894
737.000000, -0.013404
736.000000, -0.014002
735.000000, -0.012768
734.000000, -0.012371
733.000000, -0.013763
732.000000, -0.013447
731.000000, -0.013816
730.000000, -0.012511
729.000000, -0.013043
728.000000, -0.012968
727.000000, -0.012981
726.000000, -0.012733
725.000000, -0.013292
724.000000, -0.013949
723.000000, -0.013160
722.000000, -0.012889
721.000000, -0.013972
720.000000, -0.012867
719.000000, -0.012686
718.000000, -0.012498
717.000000, -0.013382
716.000000, -0.013854
715.000000, -0.013686
714.000000, -0.013519
713.000000, -0.013389
712.000000, -0.013764
711.000000, -0.013232
710.000000, -0.013376
709.000000, -0.013822
708.000000, -0.013836
707.000000, -0.013974
706.000000, -0.014294
705.000000, -0.013684
704.000000, -0.013263
703.000000, -0.013632
702.000000, -0.013481
701.000000, -0.013420
700.000000, -0.012822
699.000000, -0.013168
698.000000, -0.012403
697.000000, -0.013642
696.000000, -0.013213
695.000000, -0.012652
694.000000, -0.013178
693.000000, -0.012778
692.000000, -0.013122
691.000000, -0.012619
690.000000, -0.011939
689.000000, -0.012708
688.000000, -0.012954
687.000000, -0.012637
686.000000, -0.011830
685.000000, -0.011549
684.000000, -0.011733
683.000000, -0.011908
682.000000, -0.011831
681.000000, -0.011546
680.000000, -0.011086
679.000000, -0.010912
678.000000, -0.010916
677.000000, -0.010338
676.000000, -0.010036
675.000000, -0.010361
674.000000, -0.009995
673.000000, -0.009560
672.000000, -0.010013
671.000000, -0.009674
670.000000, -0.009755
669.000000, -0.009424
668.000000, -0.008869
667.000000, -0.008480
666.000000, -0.009184
665.000000, -0.008152
664.000000, -0.007736
663.000000, -0.007392
662.000000, -0.006998
661.000000, -0.007487
660.000000, -0.006683
659.000000, -0.006493
658.000000, -0.006914
657.000000, -0.006593
656.000000, -0.005918
655.000000, -0.005959
654.000000, -0.004837
653.000000, -0.005344
652.000000, -0.005617
651.000000, -0.005239
650.000000, -0.004741
649.000000, -0.004243
648.000000, -0.004439
647.000000, -0.003710
646.000000, -0.003614
645.000000, -0.003448
644.000000, -0.003434
643.000000, -0.003006
642.000000, -0.002980
641.000000, -0.002920
640.000000, -0.002746
639.000000, -0.001828
638.000000, -0.002077
637.000000, -0.002122
636.000000, -0.001352
635.000000, -0.001164
634.000000, -0.000843
633.000000, -0.000539
632.000000, -0.000062
631.000000, 0.000380
630.000000, 0.000454
629.000000, 0.000683
628.000000, 0.000808
627.000000, 0.001247
626.000000, 0.001405
625.000000, 0.001507
624.000000, 0.001586
623.000000, 0.001780
622.000000, 0.002175
621.000000, 0.002588
620.000000, 0.002823
619.000000, 0.003167
618.000000, 0.003190
617.000000, 0.003338
616.000000, 0.003732
615.000000, 0.004094
614.000000, 0.004097
613.000000, 0.004642
612.000000, 0.004843
611.000000, 0.005225
610.000000, 0.005625
609.000000, 0.006078
608.000000, 0.006291
607.000000, 0.006499
606.000000, 0.006789
605.000000, 0.006961
604.000000, 0.007230
603.000000, 0.007579
602.000000, 0.007872
601.000000, 0.008275
600.000000, 0.008724
599.000000, 0.008783
598.000000, 0.009313
597.000000, 0.009783
596.000000, 0.009894
595.000000, 0.010170
594.000000, 0.010457
593.000000, 0.010830
592.000000, 0.011319
591.000000, 0.011640
590.000000, 0.011748
589.000000, 0.012308
588.000000, 0.012828
587.000000, 0.012843
586.000000, 0.013213
585.000000, 0.013816
584.000000, 0.014247
583.000000, 0.014472
582.000000, 0.015044
581.000000, 0.015591
580.000000, 0.016142
579.000000, 0.016382
578.000000, 0.016339
577.000000, 0.016832
576.000000, 0.017385
575.000000, 0.017866
574.000000, 0.018307
573.000000, 0.018507
572.000000, 0.019194
571.000000, 0.019719
570.000000, 0.020052
569.000000, 0.020536
568.000000, 0.021090
567.000000, 0.021734
566.000000, 0.022185
565.000000, 0.022546
564.000000, 0.023155
563.000000, 0.023802
562.000000, 0.024356
561.000000, 0.024347
560.000000, 0.024759
559.000000, 0.025559
558.000000, 0.026150
557.000000, 0.027055
556.000000, 0.027424
555.000000, 0.027764
554.000000, 0.028417
553.000000, 0.029121
552.000000, 0.029701
551.000000, 0.030270
550.000000, 0.030853
549.000000, 0.031480
548.000000, 0.032066
547.000000, 0.032622
546.000000, 0.033328
545.000000, 0.034061
544.000000, 0.034773
543.000000, 0.035439
542.000000, 0.035715
541.000000, 0.036325
540.000000, 0.036864
539.000000, 0.037558
538.000000, 0.038692
537.000000, 0.039154
536.000000, 0.039536
535.000000, 0.040426
534.000000, 0.041285
533.000000, 0.041910
532.000000, 0.042624
531.000000, 0.043438
530.000000, 0.043918
529.000000, 0.044606
528.000000, 0.045289
527.000000, 0.046136
526.000000, 0.047096
525.000000, 0.047775
524.000000, 0.048204
523.000000, 0.048817
522.000000, 0.049713
521.000000, 0.050418
520.000000, 0.051136
519.000000, 0.052223
518.000000, 0.053204
517.000000, 0.054025
516.000000, 0.054675
515.000000, 0.055475
514.000000, 0.056487
513.000000, 0.057356
512.000000, 0.058117
511.000000, 0.058815
510.000000, 0.059894
509.000000, 0.060967
508.000000, 0.061767
507.000000, 0.062633
506.000000, 0.063572
505.000000, 0.064214
504.000000, 0.064998
503.000000, 0.066100
502.000000, 0.067076
501.000000, 0.068179
500.000000, 0.069327
499.000000, 0.070257
498.000000, 0.071338
497.000000, 0.071989
496.000000, 0.072752
495.000000, 0.073910
494.000000, 0.074755
493.000000, 0.075644
492.000000, 0.076499
491.000000, 0.077297
490.000000, 0.078357
489.000000, 0.079428
488.000000, 0.080202
487.000000, 0.081324
486.000000, 0.082310
485.000000, 0.083153
484.000000, 0.084190
483.000000, 0.084791
482.000000, 0.085658
481.000000, 0.086741
480.000000, 0.087693
479.000000, 0.088454
478.000000, 0.089459
477.000000, 0.090570
476.000000, 0.091460
475.000000, 0.092597
474.000000, 0.093844
473.000000, 0.095224
472.000000, 0.096453
471.000000, 0.097772
470.000000, 0.098950
469.000000, 0.099672
468.000000, 0.100841
467.000000, 0.101755
466.000000, 0.102757
465.000000, 0.103942
464.000000, 0.104849
463.000000, 0.105696
462.000000, 0.106940
461.000000, 0.108242
460.000000, 0.109443
459.000000, 0.110751
458.000000, 0.111918
457.000000, 0.113178
456.000000, 0.114626
455.000000, 0.115533
454.000000, 0.116752
453.000000, 0.118188
452.000000, 0.119413
451.000000, 0.120588
450.000000, 0.121671
449.000000, 0.123083
448.000000, 0.124238
447.000000, 0.125388
446.000000, 0.126551
445.000000, 0.127962
444.000000, 0.129471
443.000000, 0.130887
442.000000, 0.132451
441.000000, 0.133586
440.000000, 0.134999
439.000000, 0.136726
438.000000, 0.138453
437.000000, 0.139596
436.000000, 0.141058
435.000000, 0.142467
434.000000, 0.143933
433.000000, 0.146112
432.000000, 0.147969
431.000000, 0.149609
430.000000, 0.151532
429.000000, 0.153132
428.000000, 0.155028
427.000000, 0.156960
426.000000, 0.159183
425.000000, 0.161446
424.000000, 0.163311
423.000000, 0.165242
422.000000, 0.167052
421.000000, 0.168883
420.000000, 0.171302
419.000000, 0.173435
418.000000, 0.175244
417.000000, 0.177128
416.000000, 0.179303
415.000000, 0.181877
414.000000, 0.183960
413.000000, 0.185686
412.000000, 0.187632
411.000000, 0.189690
410.000000, 0.191737
409.000000, 0.194201
408.000000, 0.196842
407.000000, 0.198764
406.000000, 0.200475
405.000000, 0.202983
404.000000, 0.205527
403.000000, 0.207292
402.000000, 0.209162
401.000000, 0.211485
400.000000, 0.213960
399.000000, 0.216317
398.000000, 0.218727
397.000000, 0.220849
396.000000, 0.222699
395.000000, 0.225188
394.000000, 0.228051
393.000000, 0.230336
392.000000, 0.232936
391.000000, 0.235593
390.000000, 0.237846
389.000000, 0.240938
388.000000, 0.243729
387.000000, 0.246396
386.000000, 0.249161
385.000000, 0.251709
384.000000, 0.254514
383.000000, 0.257770
382.000000, 0.260466
381.000000, 0.263307
380.000000, 0.266556
379.000000, 0.269513
378.000000, 0.268508
377.000000, 0.269598
376.000000, 0.273520
375.000000, 0.279693
374.000000, 0.284112
373.000000, 0.285029
372.000000, 0.288849
371.000000, 0.293847
370.000000, 0.296336
369.000000, 0.298810
368.000000, 0.302868
367.000000, 0.306694
366.000000, 0.310741
365.000000, 0.315314
364.000000, 0.319333
363.000000, 0.321765
362.000000, 0.325509
361.000000, 0.328674
360.000000, 0.332672
359.000000, 0.336964
358.000000, 0.340408
357.000000, 0.344026
356.000000, 0.347440
355.000000, 0.349680
354.000000, 0.353750
353.000000, 0.357423
352.000000, 0.361314
351.000000, 0.365233
350.000000, 0.368581
349.000000, 0.372193
348.000000, 0.375600
347.000000, 0.378911
346.000000, 0.382893
345.000000, 0.386549
344.000000, 0.389221
343.000000, 0.392272
342.000000, 0.396710
341.000000, 0.400281
340.000000, 0.403790
339.000000, 0.408834
338.000000, 0.411342
337.000000, 0.414298
336.000000, 0.417395
335.000000, 0.419649
334.000000, 0.424633
333.000000, 0.429158
332.000000, 0.433523
331.000000, 0.436455
330.000000, 0.439698
329.000000, 0.444396
328.000000, 0.445428
327.000000, 0.449069
326.000000, 0.454153
325.000000, 0.457945
324.000000, 0.462487
323.000000, 0.464594
322.000000, 0.470071
321.000000, 0.473329
