nm, A
800.000000, -0.039695
799.000000, -0.037770
798.000000, -0.037764
797.000000, -0.037863
796.000000, -0.038245
795.000000, -0.037310
794.000000, -0.039291
793.000000, -0.038612
792.000000, -0.038619
791.000000, -0.038984
790.000000, -0.038476
789.000000, -0.037452
788.000000, -0.037943
787.000000, -0.037987
786.000000, -0.038802
785.000000, -0.038086
784.000000, -0.038115
783.000000, -0.037032
782.000000, -0.038387
781.000000, -0.038539
780.000000, -0.037122
779.000000, -0.038122
778.000000, -0.037716
777.000000, -0.038023
776.000000, -0.037316
775.000000, -0.038137
774.000000, -0.037831
773.000000, -0.037987
772.000000, -0.038068
771.000000, -0.038403
770.000000, -0.038578
769.000000, -0.037002
768.000000, -0.038522
767.000000, -0.037586
766.000000, -0.039033
765.000000, -0.037838
764.000000, -0.037701
763.000000, -0.036981
762.000000, -0.037200
761.000000, -0.037018
760.000000, -0.037660
759.000000, -0.037118
758.000000, -0.037559
757.000000, -0.036141
756.000000, -0.037735
755.000000, -0.036966
754.000000, -0.037881
753.000000, -0.036373
752.000000, -0.037481
751.000000, -0.037337
750.000000, -0.038094
749.000000, -0.035769
748.000000, -0.035948
747.000000, -0.036871
746.000000, -0.037361
745.000000, -0.038071
744.000000, -0.037254
743.000000, -0.038018
742.000000, -0.038083
741.000000, -0.037402
740.000000, -0.037067
739.000000, -0.037297
738.000000, -0.037294
737.000000, -0.037295
736.000000, -0.037082
735.000000, -0.037257
734.000000, -0.037923
733.000000, -0.038424
732.000000, -0.037129
731.000000, -0.037152
730.000000, -0.037778
729.000000, -0.037838
728.000000, -0.037932
727.000000, -0.038393
726.000000, -0.037606
725.000000, -0.038470
724.000000, -0.038067
723.000000, -0.038138
722.000000, -0.037256
721.000000, -0.038334
720.000000, -0.038127
719.000000, -0.038297
718.000000, -0.037979
717.000000, -0.038501
716.000000, -0.039364
715.000000, -0.038882
714.000000, -0.038829
713.000000, -0.039048
712.000000, -0.039352
711.000000, -0.038977
710.000000, -0.039170
709.000000, -0.039632
708.000000, -0.039295
707.000000, -0.039401
706.000000, -0.039132
705.000000, -0.039645
704.000000, -0.040823
703.000000, -0.040189
702.000000, -0.039936
701.000000, -0.040597
700.000000, -0.039912
699.000000, -0.039201
698.000000, -0.039957
697.000000, -0.040252
696.000000, -0.040037
695.000000, -0.040370
694.000000, -0.039673
693.000000, -0.039824
692.000000, -0.039976
691.000000, -0.039575
690.000000, -0.040213
689.000000, -0.039805
688.000000, -0.039696
687.000000, -0.039449
686.000000, -0.039562
685.000000, -0.039646
684.000000, -0.039457
683.000000, -0.039279
682.000000, -0.039407
681.000000, -0.039004
680.000000, -0.039312
679.000000, -0.039066
678.000000, -0.038758
677.000000, -0.038740
676.000000, -0.038498
675.000000, -0.038547
674.000000, -0.038094
673.000000, -0.038090
672.000000, -0.037962
671.000000, -0.038655
670.000000, -0.037912
669.000000, -0.037941
668.000000, -0.037927
667.000000, -0.037644
666.000000, -0.037404
665.000000, -0.037427
664.000000, -0.037324
663.000000, -0.037209
662.000000, -0.037281
661.000000, -0.037299
660.000000, -0.036534
659.000000, -0.036404
658.000000, -0.036176
657.000000, -0.036184
656.000000, -0.036039
655.000000, -0.035348
654.000000, -0.035527
653.000000, -0.035084
652.000000, -0.035690
651.000000, -0.035474
650.000000, -0.035109
649.000000, -0.034593
648.000000, -0.034314
647.000000, -0.034548
646.000000, -0.034468
645.000000, -0.034327
644.000000, -0.034086
643.000000, -0.034103
642.000000, -0.034095
641.000000, -0.033433
640.000000, -0.033196
639.000000, -0.033617
638.000000, -0.033340
637.000000, -0.033121
636.000000, -0.032954
635.000000, -0.032800
634.000000, -0.032358
633.000000, -0.032360
632.000000, -0.031857
631.000000, -0.031714
630.000000, -0.031400
629.000000, -0.031424
628.000000, -0.031311
627.000000, -0.031212
626.000000, -0.030988
625.000000, -0.030730
624.000000, -0.031005
623.000000, -0.031040
622.000000, -0.030418
621.000000, -0.030331
