nm, A
510.000000, 0.054458
509.000000, 0.055525
508.000000, 0.056119
507.000000, 0.056723
506.000000, 0.057550
505.000000, 0.058178
504.000000, 0.058717
503.000000, 0.059610
502.000000, 0.060702
501.000000, 0.061830
500.000000, 0.062849
499.000000, 0.063541
498.000000, 0.064520
497.000000, 0.065287
496.000000, 0.065812
495.000000, 0.066705
494.000000, 0.067783
493.000000, 0.068672
492.000000, 0.069296
491.000000, 0.070288
490.000000, 0.071429
489.000000, 0.072450
488.000000, 0.073255
487.000000, 0.074180
486.000000, 0.075171
485.000000, 0.075931
484.000000, 0.076994
483.000000, 0.077903
482.000000, 0.078598
481.000000, 0.079474
480.000000, 0.080569
479.000000, 0.081491
478.000000, 0.082304
477.000000, 0.083194
476.000000, 0.084055
475.000000, 0.085164
474.000000, 0.086357
473.000000, 0.087572
472.000000, 0.088811
471.000000, 0.089909
470.000000, 0.091154
469.000000, 0.092089
468.000000, 0.092913
467.000000, 0.093829
466.000000, 0.094562
465.000000, 0.095320
464.000000, 0.096303
463.000000, 0.097227
462.000000, 0.098165
461.000000, 0.099081
460.000000, 0.100410
459.000000, 0.101608
458.000000, 0.102669
457.000000, 0.103647
456.000000, 0.104660
455.000000, 0.105605
454.000000, 0.106732
453.000000, 0.108005
452.000000, 0.108957
451.000000, 0.109830
450.000000, 0.111030
449.000000, 0.112402
448.000000, 0.113017
447.000000, 0.114751
446.000000, 0.115958
445.000000, 0.117017
444.000000, 0.118638
443.000000, 0.119973
442.000000, 0.121310
441.000000, 0.122374
440.000000, 0.123368
439.000000, 0.124752
438.000000, 0.126433
437.000000, 0.127759
436.000000, 0.129159
435.000000, 0.130359
434.000000, 0.131966
433.000000, 0.133904
432.000000, 0.135891
431.000000, 0.137466
430.000000, 0.139204
429.000000, 0.140868
428.000000, 0.142512
427.000000, 0.144192
426.000000, 0.145946
425.000000, 0.148207
424.000000, 0.150029
423.000000, 0.151641
422.000000, 0.152972
421.000000, 0.154686
420.000000, 0.157102
419.000000, 0.159379
418.000000, 0.161023
417.000000, 0.162865
416.000000, 0.165154
415.000000, 0.167385
414.000000, 0.168975
413.000000, 0.170781
412.000000, 0.172717
411.000000, 0.174389
410.000000, 0.176236
409.000000, 0.178068
408.000000, 0.180107
407.000000, 0.182401
406.000000, 0.183882
405.000000, 0.185958
404.000000, 0.188347
403.000000, 0.190275
402.000000, 0.192078
401.000000, 0.194575
400.000000, 0.196624
399.000000, 0.198671
398.000000, 0.201082
