nm, A
800.000000, -0.036795
799.000000, -0.036770
798.000000, -0.037326
797.000000, -0.038179
796.000000, -0.036195
795.000000, -0.036815
794.000000, -0.036595
793.000000, -0.036690
792.000000, -0.037260
791.000000, -0.036136
790.000000, -0.037009
789.000000, -0.037037
788.000000, -0.036962
787.000000, -0.038119
786.000000, -0.037298
785.000000, -0.036679
784.000000, -0.037092
783.000000, -0.036971
782.000000, -0.037670
781.000000, -0.035651
780.000000, -0.036437
779.000000, -0.036892
778.000000, -0.038220
777.000000, -0.036546
776.000000, -0.036563
775.000000, -0.035546
774.000000, -0.036850
773.000000, -0.035455
772.000000, -0.036073
771.000000, -0.035325
770.000000, -0.035044
769.000000, -0.036442
768.000000, -0.036604
767.000000, -0.037065
766.000000, -0.035796
765.000000, -0.036751
764.000000, -0.037228
763.000000, -0.034685
762.000000, -0.036222
761.000000, -0.036076
760.000000, -0.036426
759.000000, -0.036936
758.000000, -0.036035
757.000000, -0.036226
756.000000, -0.035867
755.000000, -0.036239
754.000000, -0.035482
753.000000, -0.036069
752.000000, -0.036163
751.000000, -0.035754
750.000000, -0.036767
749.000000, -0.037344
748.000000, -0.037414
747.000000, -0.036523
746.000000, -0.036850
745.000000, -0.036590
744.000000, -0.037096
743.000000, -0.036881
742.000000, -0.035765
741.000000, -0.036778
740.000000, -0.037147
739.000000, -0.036965
738.000000, -0.036549
737.000000, -0.037139
736.000000, -0.036828
735.000000, -0.036353
734.000000, -0.037402
733.000000, -0.037157
732.000000, -0.037133
731.000000, -0.037648
730.000000, -0.037031
729.000000, -0.037237
728.000000, -0.036865
727.000000, -0.036949
726.000000, -0.037210
725.000000, -0.038024
724.000000, -0.037824
723.000000, -0.037665
722.000000, -0.037737
721.000000, -0.037659
720.000000, -0.037718
719.000000, -0.037786
718.000000, -0.038321
717.000000, -0.038959
716.000000, -0.038998
715.000000, -0.039289
714.000000, -0.038896
713.000000, -0.038762
712.000000, -0.039870
711.000000, -0.039302
710.000000, -0.039956
709.000000, -0.039077
708.000000, -0.039338
707.000000, -0.039522
706.000000, -0.040010
705.000000, -0.040187
704.000000, -0.039941
703.000000, -0.039227
702.000000, -0.039571
701.000000, -0.039762
700.000000, -0.039801
699.000000, -0.039787
698.000000, -0.039876
697.000000, -0.039940
696.000000, -0.039765
695.000000, -0.039146
694.000000, -0.039631
693.000000, -0.039330
692.000000, -0.039326
691.000000, -0.039473
690.000000, -0.038230
689.000000, -0.038960
688.000000, -0.038915
687.000000, -0.038262
686.000000, -0.038003
685.000000, -0.037566
684.000000, -0.037512
683.000000, -0.036846
682.000000, -0.036618
681.000000, -0.035730
680.000000, -0.034516
679.000000, -0.033754
678.000000, -0.033219
677.000000, -0.031888
676.000000, -0.030502
675.000000, -0.029631
674.000000, -0.027735
673.000000, -0.026166
672.000000, -0.024375
671.000000, -0.023247
670.000000, -0.022521
669.000000, -0.020902
668.000000, -0.020469
667.000000, -0.019448
666.000000, -0.018775
665.000000, -0.018765
664.000000, -0.018420
663.000000, -0.018088
662.000000, -0.019140
661.000000, -0.019283
660.000000, -0.019686
659.000000, -0.020320
658.000000, -0.020354
657.000000, -0.021375
656.000000, -0.021989
655.000000, -0.022328
654.000000, -0.022952
653.000000, -0.024352
652.000000, -0.025518
651.000000, -0.026430
650.000000, -0.027806
649.000000, -0.028165
648.000000, -0.028307
647.000000, -0.028825
646.000000, -0.029016
645.000000, -0.029224
644.000000, -0.029600
643.000000, -0.030034
642.000000, -0.030067
641.000000, -0.029869
640.000000, -0.029548
639.000000, -0.029117
638.000000, -0.028838
637.000000, -0.029040
636.000000, -0.028897
635.000000, -0.028650
634.000000, -0.028936
633.000000, -0.029215
632.000000, -0.028753
631.000000, -0.028977
630.000000, -0.029280
629.000000, -0.029452
628.000000, -0.028884
627.000000, -0.028841
626.000000, -0.028700
625.000000, -0.029000
624.000000, -0.029246
623.000000, -0.029344
622.000000, -0.029383
621.000000, -0.029292
620.000000, -0.028934
619.000000, -0.029161
618.000000, -0.029194
617.000000, -0.029294
616.000000, -0.029208
615.000000, -0.029071
614.000000, -0.028548
613.000000, -0.028624
612.000000, -0.029031
611.000000, -0.029039
610.000000, -0.028888
609.000000, -0.028632
608.000000, -0.028925
607.000000, -0.028760
606.000000, -0.028234
605.000000, -0.028640
604.000000, -0.028749
603.000000, -0.028848
602.000000, -0.028680
601.000000, -0.028686
600.000000, -0.028580
599.000000, -0.028348
598.000000, -0.028058
597.000000, -0.028120
596.000000, -0.028329
595.000000, -0.028393
594.000000, -0.028369
593.000000, -0.027752
592.000000, -0.027888
591.000000, -0.027889
590.000000, -0.027906
589.000000, -0.027480
588.000000, -0.026872
587.000000, -0.026739
586.000000, -0.026562
585.000000, -0.026482
584.000000, -0.026365
583.000000, -0.026307
582.000000, -0.026017
581.000000, -0.025809
580.000000, -0.025627
579.000000, -0.025415
578.000000, -0.025434
577.000000, -0.025491
576.000000, -0.025218
575.000000, -0.024691
574.000000, -0.024780
573.000000, -0.024722
572.000000, -0.024525
571.000000, -0.024101
570.000000, -0.023679
569.000000, -0.023821
568.000000, -0.023995
567.000000, -0.023773
566.000000, -0.023498
565.000000, -0.023239
564.000000, -0.023095
563.000000, -0.022826
562.000000, -0.023150
561.000000, -0.023140
560.000000, -0.022931
559.000000, -0.022665
558.000000, -0.021964
557.000000, -0.021827
556.000000, -0.021674
555.000000, -0.021447
554.000000, -0.021371
553.000000, -0.020721
552.000000, -0.020115
551.000000, -0.019799
550.000000, -0.019493
549.000000, -0.019464
548.000000, -0.019263
547.000000, -0.018766
546.000000, -0.018295
545.000000, -0.017706
544.000000, -0.017251
543.000000, -0.016742
542.000000, -0.016340
541.000000, -0.016092
540.000000, -0.015787
539.000000, -0.015211
538.000000, -0.014347
537.000000, -0.013871
536.000000, -0.013781
535.000000, -0.013303
534.000000, -0.013158
533.000000, -0.012760
532.000000, -0.011930
531.000000, -0.011463
530.000000, -0.011223
529.000000, -0.011000
528.000000, -0.010325
527.000000, -0.009419
526.000000, -0.008981
525.000000, -0.008681
524.000000, -0.008291
523.000000, -0.007762
522.000000, -0.007125
521.000000, -0.006659
520.000000, -0.006203
519.000000, -0.005660
518.000000, -0.005190
517.000000, -0.004605
516.000000, -0.004124
515.000000, -0.003520
514.000000, -0.002835
513.000000, -0.002096
512.000000, -0.001469
511.000000, -0.001202
510.000000, -0.000491
509.000000, 0.000376
508.000000, 0.001042
507.000000, 0.001747
506.000000, 0.002104
505.000000, 0.002764
504.000000, 0.003631
503.000000, 0.004433
502.000000, 0.005161
501.000000, 0.005706
500.000000, 0.006504
499.000000, 0.007504
498.000000, 0.008315
497.000000, 0.008837
496.000000, 0.009152
495.000000, 0.009897
494.000000, 0.010795
493.000000, 0.011594
492.000000, 0.012339
491.000000, 0.012977
490.000000, 0.013816
489.000000, 0.014571
488.000000, 0.015366
487.000000, 0.016103
486.000000, 0.016354
485.000000, 0.016652
484.000000, 0.017310
483.000000, 0.018078
482.000000, 0.019111
481.000000, 0.019696
480.000000, 0.020179
479.000000, 0.020902
478.000000, 0.021798
477.000000, 0.022308
476.000000, 0.022751
475.000000, 0.023464
