GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42859.8348443171,05/04/2017 20:02:10,05/04/2017 08:02:10.549 PM,549,0.1494901,-0.2096819,1.537848,-1.118372,4.547872,14.2347,28.58712,32.55927,47.73785,82.55771,92.62859,109.0228,106.0467,102.3369,105.1242,103.7343,94.69127,92.13113,91.51254,84.19296,80.70834,83.26183,72.01703,54.48376,9.124115,20.12855,23.71827,40.58105,74.1367,86.87161,102.4636,100.4982,96.46445,102.2396,101.3332,94.22676,89.29546,87.87565,80.11227,78.51555,79.42436,59.1422,38.50868,0.0002504081,0.000966112,0.001879042,0.01390347,0.06333124,0.1573094,0.2783329,0.4086211,0.5124937,0.6354308,0.7463881,0.6237287,0.3339892,0.228093,0.1992038,0.1728368,0.1125042,0.008389724,0.0005509097,2.00195,200209,4074
42859.8348450347,05/04/2017 20:02:10,05/04/2017 08:02:10.611 PM,611,0.1527724,-0.2096819,1.398015,-0.9785607,5.60042,14.23545,28.58189,32.61703,47.73131,82.55685,92.63876,108.9966,106.0113,102.3192,105.1192,103.7228,94.66949,92.10514,91.4901,84.16787,80.68918,83.2426,71.99383,54.47157,8.787105,19.16431,22.60013,37.29186,66.6777,76.93918,89.78793,89.18287,86.11426,90.64936,90.29892,83.9796,77.7337,78.46976,70.31261,69.63972,70.37028,53.61906,35.25277,0.0002553813,0.000987505,0.001895199,0.01409578,0.06377391,0.1579439,0.2787839,0.4105435,0.5132118,0.6370997,0.7486572,0.6257424,0.3357171,0.2300394,0.2008126,0.1743394,0.1144493,0.008822565,0.0005685394,1.807093,-6630.423,4074
42859.8348459375,05/04/2017 20:02:10,05/04/2017 08:02:10.689 PM,689,0.1551802,-0.2096819,1.537848,-1.048466,6.092237,14.23442,28.57794,32.59074,47.72631,82.55344,92.55545,109.0004,106.0055,102.2914,105.0826,103.6899,94.65526,92.08418,91.46558,84.14526,80.66072,83.21808,71.97349,54.45755,8.905996,19.32576,22.44993,37.04832,66.3568,76.88282,90.29893,88.91792,84.07981,88.9136,88.0107,81.70023,77.28313,76.12291,69.28065,68.0115,69.008,52.96719,35.59692,0.0002572814,0.00103611,0.001998896,0.0144457,0.06456029,0.1592467,0.2759754,0.4079002,0.5122296,0.6372908,0.7509176,0.6217266,0.3331538,0.229266,0.2014373,0.1726269,0.1133895,0.009269517,0.0006309639,1.894949,5012.387,4074
42859.8348466551,05/04/2017 20:02:10,05/04/2017 08:02:10.751 PM,751,0.1513965,0,1.46793,-1.398015,5.811145,14.22868,28.56884,32.56142,47.70009,82.51222,92.45184,108.9294,105.942,102.2469,105.0253,103.6371,94.60143,92.03834,91.4193,84.10661,80.62048,83.17942,71.94064,54.42503,9.571716,21.03558,24.71177,41.50153,75.09607,87.71635,103.3261,101.9281,96.15803,101.9395,100.7803,93.62067,89.07693,87.5079,79.8757,78.29826,79.45412,60.72642,40.60593,0.0002962383,0.001125617,0.002066347,0.01460339,0.06502388,0.1594728,0.2659249,0.3974135,0.5033674,0.6321813,0.7473571,0.6063948,0.3224238,0.2232718,0.1989051,0.163796,0.1075279,0.009538905,0.0006903096,1.964123,10,4074
42859.8348473843,05/04/2017 20:02:10,05/04/2017 08:02:10.814 PM,814,0.1521719,0.06989381,1.398015,-1.607768,6.232837,14.22902,28.56783,32.57349,47.69948,82.47742,92.43468,108.9165,105.922,102.2306,105.007,103.6152,94.57958,92.01347,91.40273,84.08338,80.60171,83.15553,71.91942,54.41081,9.407041,20.54636,23.99937,40.33318,72.4483,84.31172,98.94781,97.74708,92.9537,98.0614,97.32417,90.37002,84.94931,83.98384,76.55915,74.91396,75.94463,57.71963,38.09909,0.0003055344,0.001211143,0.002206663,0.01492882,0.06509411,0.1583282,0.2678738,0.3928543,0.4986076,0.6255584,0.7390597,0.6026071,0.3178802,0.2193532,0.1954262,0.1606011,0.1055348,0.009741418,0.0007322754,2.159311,200210,4074
42859.8348481019,05/04/2017 20:02:10,05/04/2017 08:02:10.876 PM,876,0.1509359,0.1397877,1.537848,-1.677691,6.373475,14.22426,28.55121,32.54331,47.67269,82.4516,92.36311,108.8367,105.8333,102.1462,104.9217,103.5278,94.48535,91.93429,91.31447,84.00218,80.52322,83.07241,71.84852,54.3515,9.143018,19.85929,23.07543,38.84455,69.53681,81.03337,94.53663,94.19984,88.52515,95.30947,92.62609,86.21801,81.99384,82.19753,74.32854,73.21544,74.28068,56.44002,36.89571,0.0003333206,0.001308169,0.002488069,0.01640808,0.06870273,0.1633279,0.2814386,0.4076465,0.509391,0.631986,0.7437722,0.619034,0.3303252,0.2257327,0.1976087,0.1716261,0.1135891,0.01056547,0.0008805188,2.309394,-6630.423,4074
42859.834848831,05/04/2017 20:02:10,05/04/2017 08:02:10.939 PM,939,0.1552036,0.2795763,1.328101,-1.887474,6.514151,14.21642,28.53099,32.54202,47.63682,82.36833,92.29742,108.7103,105.7264,102.0281,104.8008,103.4154,94.38567,91.82252,91.19643,83.90218,80.4291,82.96497,71.76393,54.28426,8.931032,19.59091,22.84506,37.7678,67.47414,77.658,91.16885,89.12708,85.27177,88.5274,89.0208,82.23254,76.60613,75.11575,68.35991,66.92955,67.76591,51.57112,34.29172,0.0003494007,0.001402944,0.002527523,0.01834459,0.07760824,0.1795601,0.2953961,0.432051,0.5401234,0.6646681,0.7751294,0.6409058,0.356468,0.2504314,0.2176206,0.1879252,0.1304659,0.01325129,0.001038543,2.34899,5012.387,4074
42859.8348497338,05/04/2017 20:02:11,05/04/2017 08:02:11.017 PM,17,0.153268,0.2795763,1.46793,-1.817544,6.02195,14.21099,28.51097,32.46054,47.61169,82.30663,92.17393,108.6303,105.6367,101.9308,104.7122,103.3195,94.29936,91.73898,91.10363,83.82592,80.35786,82.89372,71.68948,54.23295,9.288392,20.29977,23.88241,40.01529,71.94196,83.28362,97.45837,96.30359,91.14159,96.46403,95.16501,88.35593,82.81876,82.00736,74.26975,73.04604,73.95599,55.68482,36.13053,0.000289722,0.001211112,0.002164421,0.01649748,0.07374963,0.1766125,0.2908846,0.4283729,0.5374365,0.6646174,0.7819009,0.6407434,0.3543513,0.2496552,0.2207934,0.186028,0.1269402,0.01104865,0.0007606729,2.086188,10,4074
42859.8348504514,05/04/2017 20:02:11,05/04/2017 08:02:11.079 PM,79,0.1478926,0.6290568,1.25819,-1.747616,6.654867,14.20397,28.50261,32.5002,47.57532,82.2366,92.0868,108.5444,105.5374,101.8383,104.5886,103.2114,94.19759,91.64844,91.01156,83.73199,80.27424,82.8028,71.61163,54.17088,9.282396,20.30148,23.90678,40.13735,72.35635,83.7702,98.08448,97.14063,91.85893,97.45912,95.96981,89.01064,83.62732,82.77084,74.97681,73.72381,74.20137,55.84113,36.05969,0.0002756823,0.001109621,0.002050437,0.01528228,0.06915209,0.1681425,0.2885666,0.4228266,0.5296289,0.6569937,0.7700309,0.642258,0.3510604,0.2446902,0.2153578,0.1848121,0.1229544,0.009800298,0.0006545057,1.896696,200210,4074
42859.834851169,05/04/2017 20:02:11,05/04/2017 08:02:11.141 PM,141,0.1555417,0.7688549,1.25819,-1.607768,8.276225,14.19631,28.4791,32.47519,47.53564,82.1576,92.07078,108.4236,105.4249,101.7223,104.4911,103.0821,94.08685,91.53961,90.90659,83.63187,80.17542,82.70238,71.52682,54.10798,8.620184,18.86861,22.20037,37.42426,67.54097,79.06687,92.68911,91.41648,87.27299,92.4484,91.52021,84.75374,79.2303,78.14014,70.88191,69.55279,71.02948,52.29115,34.04651,0.0002784111,0.001143963,0.002065401,0.01491092,0.06741905,0.1663295,0.2839867,0.4161907,0.5212506,0.6485317,0.7659803,0.6361589,0.3450715,0.2383336,0.209931,0.1816391,0.1189862,0.009229522,0.0006657444,1.900652,-6630.423,4074
42859.8348518982,05/04/2017 20:02:11,05/04/2017 08:02:11.204 PM,204,0.1573724,0.9086576,1.328101,-1.048466,10.04622,14.19018,28.461,32.44933,47.49923,82.10124,92.00214,108.2971,105.3019,101.6088,104.3474,102.9722,93.9781,91.43078,90.79382,83.53087,80.07587,82.59705,71.43388,54.03569,8.255581,18.31657,21.79282,37.94764,70.067,82.0768,96.60532,96.55979,91.51556,96.47781,96.10819,89.50373,84.41997,83.53912,75.94496,73.90947,74.73724,55.7948,36.1206,0.000277646,0.001140885,0.002113576,0.01498723,0.06576181,0.1612442,0.2814807,0.4115782,0.513703,0.636313,0.7514997,0.6310173,0.3394518,0.2315775,0.2008163,0.1784793,0.1160401,0.009034813,0.0006978143,2.040827,5012.387,4074
42859.8348526157,05/04/2017 20:02:11,05/04/2017 08:02:11.266 PM,266,0.1659019,1.328101,1.398015,-0.9086576,8.346861,14.18759,28.46238,32.42476,47.4893,82.08588,91.91071,108.2741,105.2753,101.5874,104.3295,102.9433,93.9538,91.38963,90.76571,83.50389,80.04767,82.57417,71.40986,54.01655,8.161001,18.01802,21.28459,36.20154,65.34496,76.09154,88.88719,87.5267,83.1023,87.4488,86.65434,80.04295,74.69083,73.73565,66.75097,65.32603,66.15609,48.86919,31.25392,0.0002853482,0.001113933,0.002092585,0.01512994,0.06488473,0.1560405,0.2751619,0.405417,0.5072282,0.6274615,0.7362525,0.6208214,0.3334826,0.2264058,0.1949473,0.1728129,0.1137006,0.009296749,0.0007122915,2.161976,10,4074
42859.8348535185,05/04/2017 20:02:11,05/04/2017 08:02:11.344 PM,344,0.1710557,1.46793,1.25819,-1.048466,4.057231,14.1859,28.46734,32.43769,47.48437,82.07904,91.95812,108.2467,105.2515,101.5558,104.2932,102.9108,93.92325,91.36806,90.73441,83.47675,80.0239,82.54366,71.38287,53.99827,8.411016,18.60013,21.98092,37.50188,68.29073,79.10397,92.58675,90.46526,86.50713,91.34609,90.20481,82.91777,76.71053,75.71367,68.32903,67.90452,68.21196,49.58866,30.64278,0.0002955369,0.001154713,0.002179742,0.01549963,0.06619525,0.1579828,0.278163,0.4069418,0.5068414,0.6267704,0.7369456,0.6196897,0.3311931,0.2261685,0.1956168,0.1722815,0.1133921,0.009864165,0.0007696842,2.366219,200210,4074
42859.8348542477,05/04/2017 20:02:11,05/04/2017 08:02:11.407 PM,407,0.174787,1.398015,1.398015,-0.5591593,4.407657,14.18469,28.45668,32.42562,47.47607,82.05791,92.0254,108.2424,105.2402,101.5593,104.297,102.9134,93.91964,91.36857,90.73966,83.48554,80.03017,82.54926,71.38599,54.00105,8.768569,19.58644,23.43633,41.31738,76.23684,90.4011,106.5901,104.7584,101.2982,107.13,106.464,98.97623,92.63413,91.4628,81.64092,81.42181,82.21117,59.54933,36.93438,0.0002967101,0.001133534,0.00213368,0.01601321,0.06845332,0.1610971,0.2794633,0.4122896,0.5154653,0.6353867,0.7405306,0.6231342,0.3386638,0.2332819,0.2016362,0.1766622,0.1186521,0.01095212,0.0008387505,2.381096,-6630.423,4074
42859.8348549653,05/04/2017 20:02:11,05/04/2017 08:02:11.469 PM,469,0.1749677,1.817544,1.25819,0.4193665,5.881405,14.18287,28.46118,32.4226,47.46197,82.02631,91.99538,108.1984,105.2118,101.4976,104.2463,102.8632,93.88052,91.31505,90.69233,83.43727,79.98796,82.49834,71.34366,53.96866,7.738153,17.06948,20.19935,34.56519,62.90033,73.49816,86.94617,86.32779,82.035,87.05678,86.27846,79.86452,74.7103,74.36456,67.24169,66.00375,66.34389,48.91284,30.69372,0.0002696252,0.001100779,0.002020493,0.01528755,0.06743866,0.1609998,0.2817115,0.4135407,0.5143892,0.6354529,0.7412598,0.6276457,0.3398799,0.2328844,0.2019956,0.1787068,0.1184785,0.01019695,0.0007437638,2.144659,5012.387,4074
42859.8348556829,05/04/2017 20:02:11,05/04/2017 08:02:11.531 PM,531,0.1750785,2.027343,1.25819,0.9785607,6.514151,14.17619,28.4429,32.42519,47.42908,81.96888,91.90778,108.0792,105.1057,101.4027,104.148,102.7624,93.78389,91.22341,90.60448,83.3499,79.90612,82.41597,71.27164,53.91393,7.78474,17.19975,20.45148,35.48119,64.92554,76.78186,90.6344,90.13222,86.22329,91.14677,91.62171,84.64282,79.28374,78.70091,70.75348,69.59904,70.53582,52.24118,33.8191,0.0002587606,0.001006227,0.001853158,0.01446735,0.06519148,0.1586336,0.2815758,0.4105769,0.5106767,0.6319755,0.7378649,0.6270654,0.3371544,0.2303154,0.2002877,0.1781272,0.1161487,0.009319928,0.0006431771,2.133538,10,4074
42859.834856412,05/04/2017 20:02:11,05/04/2017 08:02:11.594 PM,594,0.1735443,1.747616,1.537848,1.18828,5.951673,14.17214,28.43004,32.4032,47.4017,81.90888,91.88295,108.0188,105.04,101.3224,104.0748,102.6866,93.71289,91.15813,90.53312,83.28304,79.83684,82.34602,71.21638,53.86769,7.578063,16.73501,19.81756,34.16675,62.55495,72.89921,85.94613,85.91087,81.03018,85.90398,85.75302,78.67773,73.93816,72.62338,66.06277,64.84,65.27101,48.30364,30.66051,0.0002295333,0.0009241683,0.001781464,0.01388946,0.06266095,0.1535274,0.2825775,0.4094755,0.5071881,0.6251309,0.7301373,0.6285337,0.3366282,0.2274864,0.1945003,0.1777673,0.115107,0.008589325,0.0005879583,2.203495,200210,4074
42859.8348571296,05/04/2017 20:02:11,05/04/2017 08:02:11.656 PM,656,0.1797484,2.167225,1.46793,1.46793,5.38977,14.16567,28.41029,32.37044,47.36462,81.83843,91.84842,107.9182,104.9372,101.2333,103.9524,102.5681,93.6042,91.05067,90.42908,83.19029,79.748,82.25564,71.12828,53.79879,8.098068,18.03362,21.54733,38.00785,70.43317,82.78384,97.92168,97.46265,92.74337,98.35031,97.50529,90.31325,84.73632,83.32524,75.82102,74.44486,74.95521,54.82771,34.29126,0.0002285423,0.0009505535,0.001827422,0.01430619,0.06482736,0.1581112,0.2895111,0.4184403,0.5166065,0.634034,0.7404448,0.637012,0.3437245,0.2341966,0.2006042,0.1833089,0.1196391,0.009288993,0.0006364257,2.2259,-6630.423,4074
42859.8348580324,05/04/2017 20:02:11,05/04/2017 08:02:11.734 PM,734,0.1779177,1.887474,1.817544,1.677691,5.109016,14.16702,28.42591,32.35664,47.36127,81.86725,91.95,107.937,104.957,101.2517,103.9849,102.586,93.62124,91.07776,90.43671,83.19209,79.75916,82.26254,71.13866,53.81004,8.11332,18.04346,21.57063,38.223,71.08424,83.16091,98.67896,98.52231,93.40841,99.53905,98.33482,90.68364,85.75725,83.51604,76.60287,75.18378,75.07248,54.87944,33.69673,0.0002268955,0.0009324223,0.001854414,0.01488088,0.06730312,0.162008,0.2933533,0.4250554,0.5270865,0.6459144,0.7485828,0.6412657,0.3523641,0.2437443,0.2088569,0.188375,0.1257917,0.01063657,0.0006973926,2.275677,5012.387,4074
42859.8348587616,05/04/2017 20:02:11,05/04/2017 08:02:11.797 PM,797,0.1741973,2.23717,1.398015,1.887474,4.898533,14.17118,28.4272,32.37474,47.38994,81.92468,92.00643,107.9947,105.0301,101.3217,104.0608,102.6758,93.69381,91.14976,90.51522,83.26953,79.82867,82.33704,71.1993,53.85642,8.250493,18.422,21.96465,38.84822,71.10205,84.84611,99.68288,98.78687,94.79376,99.64648,99.4548,93.09384,86.01183,86.53591,77.15695,75.75879,77.30795,55.70211,35.27995,0.000230364,0.000918288,0.00171187,0.01418277,0.06621512,0.1630038,0.27537,0.4077199,0.5153931,0.6415843,0.7510647,0.6149254,0.3354619,0.2360107,0.2095369,0.1726081,0.1180329,0.0104152,0.0006291011,2.319574,10,4074
