GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42859.8336367593,05/04/2017 20:00:26,05/04/2017 08:00:26.216 PM,216,0.9018378,1.817544,0.6290568,-1.957407,4.547872,14.18678,28.33433,32.17987,46.72939,80.24018,89.58392,105.0143,101.8397,97.88501,100.5489,98.73905,90.02143,87.60364,86.62859,79.41673,76.65791,78.75185,67.50746,51.02516,0.2291322,0.7639453,1.402795,6.846863,20.48025,31.89024,43.40449,47.89521,47.50838,52.08539,53.17089,47.84682,37.71894,32.25559,28.02584,26.5875,21.67346,2.460116,0.1504686,0.0001211681,0.0005555729,0.001275558,0.01359497,0.06293336,0.1464026,0.2579482,0.3754414,0.4534951,0.5515688,0.6336697,0.4710839,0.187518,0.1018747,0.09234964,0.07749637,0.03882401,0.0006804158,6.341943E-05,3.100597,200025,4074
42859.8336374769,05/04/2017 20:00:26,05/04/2017 08:00:26.278 PM,278,0.8870933,2.656917,-0.1397877,-1.537848,6.162531,14.18539,28.33001,32.20316,46.71568,80.22267,89.49138,104.9623,101.8216,97.8598,100.5207,98.71819,89.99142,87.57895,86.60088,79.39565,76.63375,78.72913,67.48157,51.00743,0.2307786,0.7698392,1.412824,6.859152,20.61479,32.04791,42.90976,47.45442,48.36321,53.06617,53.52079,47.11198,37.98218,33.2713,28.57589,27.02545,21.73448,2.574605,0.1616513,0.0001500255,0.0005991704,0.001371657,0.01416258,0.06490897,0.1495234,0.2601982,0.3781043,0.4566585,0.5554873,0.6372609,0.472587,0.1888715,0.1033942,0.09400016,0.07822097,0.0396967,0.0007435764,6.652285E-05,2.880131,-6630.446,4074
42859.8336381944,05/04/2017 20:00:26,05/04/2017 08:00:26.34 PM,340,0.8774329,2.097282,0.3494712,-1.887474,4.407657,14.18382,28.32826,32.19669,46.72725,80.22562,89.55279,104.9711,101.8267,97.85883,100.5241,98.73026,89.99612,87.58028,86.6102,79.40107,76.6366,78.73263,67.48791,51.01194,0.2377976,0.7861826,1.419513,6.797702,20.14904,31.26988,42.07068,46.76424,46.06958,50.67696,51.28595,45.90255,36.32594,31.10908,27.01913,25.64071,20.96277,2.565166,0.1695584,0.0001458302,0.0006271481,0.001451688,0.01472812,0.0666393,0.1525117,0.263268,0.3810841,0.4595259,0.5591906,0.6422306,0.4754189,0.1902173,0.1046508,0.09554792,0.07920599,0.04033509,0.000791022,7.304493E-05,2.937525,5012.367,4074
42859.8336390972,05/04/2017 20:00:26,05/04/2017 08:00:26.418 PM,418,0.8625777,2.097282,-0.06989381,-1.328101,3.63692,14.18038,28.32431,32.19497,46.68653,80.18937,89.5284,104.906,101.7648,97.80842,100.4722,98.66521,89.94756,87.52561,86.54965,79.35665,76.59005,78.68938,67.44571,50.97539,0.2663019,0.8804544,1.579631,7.626402,21.74461,36.52773,49.55449,55.7009,55.78179,62.37978,62.09338,58.03456,45.70457,39.75578,34.62442,32.99365,27.87641,3.590665,0.2549485,0.0001555598,0.0006633492,0.001494586,0.01513667,0.06810159,0.1553269,0.2657877,0.3841519,0.4632889,0.5638201,0.6473476,0.4778446,0.191981,0.1060685,0.09708121,0.08021511,0.04117099,0.0008412303,6.701006E-05,2.669761,10,4074
42859.8336398264,05/04/2017 20:00:26,05/04/2017 08:00:26.481 PM,481,0.8486437,1.957407,-0.2096819,-1.46793,2.58695,14.18071,28.31669,32.15918,46.69137,80.1757,89.539,104.9235,101.7617,97.79114,100.4568,98.65199,89.92661,87.51527,86.53471,79.33553,76.57469,78.67266,67.43089,50.97084,0.3102782,1.012645,1.833125,8.714337,26.57051,42.5634,58.02042,65.20261,66.5588,73.59304,75.26694,69.43422,57.29059,51.28163,44.93059,42.73765,35.57248,4.973567,0.3754915,0.0001504427,0.0007090344,0.001560381,0.01540695,0.06942811,0.1578042,0.268525,0.3876778,0.4681177,0.5687418,0.6527035,0.4806417,0.1939601,0.1074531,0.09849966,0.08119233,0.04167743,0.0008608583,6.843485E-05,2.346588,200025,4074
42859.833640544,05/04/2017 20:00:26,05/04/2017 08:00:26.543 PM,543,0.8362197,1.537848,0.4892626,-0.8387555,4.61799,14.18364,28.31752,32.21307,46.71443,80.21157,89.52298,104.9706,101.7987,97.83244,100.4943,98.69688,89.97079,87.55835,86.57852,79.37427,76.60765,78.71186,67.46497,50.9903,0.3737876,1.214304,2.209334,10.65297,32.99309,53.88662,73.27703,82.6405,84.58913,93.76304,95.36543,89.19423,73.68705,66.46108,58.05916,55.33889,46.80156,6.771259,0.5339051,0.0001719824,0.000741693,0.00160053,0.01592531,0.07137296,0.1617445,0.272731,0.3933376,0.474614,0.5775207,0.6620733,0.4868826,0.1985706,0.1110609,0.1019298,0.08363275,0.04344965,0.000921146,7.560031E-05,2.039982,-6630.446,4074
42859.8336412732,05/04/2017 20:00:26,05/04/2017 08:00:26.606 PM,606,0.8269557,1.677691,0.2795763,-0.6989553,5.038847,14.18612,28.33111,32.20704,46.72963,80.2468,89.51712,105.0356,101.8666,97.89773,100.5837,98.75582,90.03392,87.62408,86.6553,79.43404,76.66914,78.77332,67.52642,51.04274,0.3989387,1.275999,2.240805,10.14855,29.6572,46.3431,63.59874,70.36249,70.65681,77.97776,82.62368,74.28859,63.79985,57.59804,50.13083,48.29586,39.53359,6.104482,0.5068612,0.0001650162,0.0007527951,0.001643126,0.01634029,0.07263583,0.1643752,0.275201,0.3963896,0.4782181,0.5825493,0.6678213,0.4903561,0.2004333,0.1127616,0.1040278,0.08433384,0.0442232,0.0009653014,7.211555E-05,2.111757,5012.367,4074
42859.8336419907,05/04/2017 20:00:26,05/04/2017 08:00:26.668 PM,668,0.8047079,0.6989553,1.048466,-0.8387555,4.547872,14.18867,28.33938,32.21264,46.74612,80.27861,89.63269,105.0785,101.9146,97.95537,100.6354,98.8287,90.09466,87.69146,86.7149,79.48486,76.72507,78.82565,67.56993,51.07735,0.454213,1.443568,2.496554,10.8429,31.20124,48.51529,64.45426,71.12571,71.96833,79.00435,79.53854,73.40275,60.17833,53.91582,48.23094,44.96864,38.06353,5.901013,0.5084018,0.0001724051,0.0007839123,0.001719409,0.01684618,0.07476982,0.1681052,0.2810173,0.4033971,0.4862714,0.5907613,0.6769582,0.4972502,0.2054214,0.1164503,0.1074003,0.08739121,0.04618797,0.001031591,7.824459E-05,1.948962,10,4074
42859.8336428935,05/04/2017 20:00:26,05/04/2017 08:00:26.746 PM,746,0.7860457,1.048466,0.6989553,-0.6989553,4.197382,14.19681,28.35536,32.2467,46.7717,80.34907,89.73631,105.1871,102.0291,98.06754,100.7551,98.93349,90.1929,87.77367,86.80196,79.5807,76.81545,78.92749,67.6439,51.12687,0.5306178,1.674596,2.887987,12.52242,36.14534,56.26183,75.05713,82.94504,84.09955,92.55362,93.55585,86.7497,71.88795,65.70332,58.31721,54.33915,46.20209,7.473867,0.6755013,0.0001782454,0.000804907,0.001752394,0.01707789,0.07593329,0.1710182,0.2841241,0.4075882,0.4924539,0.5968192,0.6843977,0.5028443,0.209266,0.1194078,0.1105149,0.08934951,0.04760933,0.001072048,8.070522E-05,1.974512,200026,4074
42859.8336436111,05/04/2017 20:00:26,05/04/2017 08:00:26.808 PM,808,0.7755457,0.1397877,1.817544,-0.4193665,4.547872,14.19959,28.35702,32.26308,46.79503,80.39433,89.71374,105.23,102.0559,98.08113,100.778,98.97152,90.21439,87.80621,86.82703,79.59667,76.82731,78.93391,67.66117,51.14205,0.5659682,1.752424,2.995963,12.68652,35.95391,55.10848,74.27808,81.86384,82.31671,90.55787,93.77692,85.74779,72.85788,66.2113,57.69191,55.65776,47.05422,8.123879,0.7908249,0.0001830146,0.000833727,0.001801133,0.01741817,0.07724822,0.1737761,0.2880399,0.4127215,0.4975459,0.6039284,0.6913224,0.5084907,0.2126162,0.1218309,0.1126944,0.09104391,0.04858279,0.001108488,8.223645E-05,1.910246,-6630.446,4074
42859.8336443403,05/04/2017 20:00:26,05/04/2017 08:00:26.871 PM,871,0.7651273,0.2795763,1.677691,-0.7688549,3.987165,14.20612,28.35931,32.28679,46.81693,80.44983,89.71893,105.2959,102.1579,98.19152,100.8752,99.06169,90.31252,87.90038,86.91753,79.68172,76.91727,79.03921,67.73698,51.20115,0.6125332,1.896749,3.208488,13.30074,37.39593,56.98549,75.98129,83.22788,83.68479,91.7635,93.37708,85.90701,72.53651,65.56064,57.91935,55.28011,47.00309,8.529524,0.8862647,0.000194759,0.0008485591,0.001832182,0.01775061,0.07842089,0.1761387,0.2923953,0.4182639,0.5035046,0.6103171,0.6984125,0.5148219,0.2169981,0.1247729,0.115149,0.09353641,0.05006426,0.001169431,8.450056E-05,1.883211,5012.367,4074
42859.8336450579,05/04/2017 20:00:26,05/04/2017 08:00:26.933 PM,933,0.747806,-0.2795763,2.027343,-0.3494712,5.109016,14.20739,28.3786,32.26481,46.83326,80.47054,89.6871,105.3216,102.184,98.2067,100.8991,99.0786,90.34187,87.91423,86.93253,79.70441,76.93833,79.05283,67.75002,51.21188,0.6235818,1.873512,3.123121,12.22582,33.04911,49.62186,65.55479,71.40894,70.64875,77.18022,80.40949,72.46223,60.30015,56.1278,48.27717,45.89302,40.37367,7.709004,0.8630496,0.000192808,0.0008617025,0.001836543,0.01759841,0.07822003,0.176033,0.2935347,0.4197641,0.505238,0.6123241,0.7008086,0.516882,0.2185772,0.1255751,0.1156579,0.094332,0.05036771,0.00117408,8.217095E-05,1.731142,10,4074
42859.833645787,05/04/2017 20:00:26,05/04/2017 08:00:26.996 PM,996,0.7298784,-0.06989381,2.866842,-0.2096819,5.740895,14.21076,28.37459,32.28464,46.83838,80.51559,89.72321,105.3893,102.2405,98.28024,100.972,99.14373,90.382,87.97284,86.98522,79.745,76.9818,79.10732,67.79066,51.24383,0.6787176,2.039588,3.34325,12.85171,34.907,52.23848,69.12032,75.32944,75.84515,83.13773,84.3214,78.04821,66.95467,60.74309,54.17583,52.06726,44.5245,9.29055,1.091488,0.0001938536,0.0008410467,0.001846343,0.01756302,0.07790013,0.1758565,0.2953742,0.4225388,0.5078526,0.6146693,0.7033885,0.5221977,0.2208839,0.1265593,0.116147,0.09565574,0.05089723,0.001221269,8.447599E-05,1.559769,200026,4074
42859.8336465046,05/04/2017 20:00:27,05/04/2017 08:00:27.058 PM,58,0.7101492,-0.1397877,2.726888,-0.5591593,4.547872,14.21399,28.39054,32.28895,46.85093,80.54911,89.92345,105.4399,102.2836,98.34064,101.0223,99.20415,90.44106,88.02251,87.03711,79.78776,77.02391,79.15498,67.8324,51.27143,0.7275813,2.13233,3.43013,12.49562,32.64362,47.86925,62.58618,67.73891,67.04723,73.09874,75.57835,68.52393,57.79135,53.52468,46.65765,44.62311,39.58536,8.297823,1.0808,0.0002118975,0.000889223,0.001927971,0.01785121,0.07901867,0.1777008,0.2983796,0.4252022,0.5126629,0.6210728,0.7085053,0.5266892,0.2248319,0.1297467,0.1190389,0.09811752,0.05277833,0.001372148,9.497767E-05,1.144422,-6630.446,4074
42859.8336474074,05/04/2017 20:00:27,05/04/2017 08:00:27.136 PM,136,0.6914636,-0.5591593,3.286811,-0.2096819,6.443808,14.21658,28.3888,32.24627,46.86671,80.57644,89.97221,105.4965,102.3146,98.37723,101.0582,99.23271,90.47461,88.06641,87.08772,79.83761,77.07076,79.18585,67.8741,51.30697,0.8447167,2.468871,3.951335,14.33,38.10409,55.67022,72.9091,78.82976,79.37399,86.87556,87.07049,81.57639,71.04698,64.42982,58.3604,56.24031,48.32986,11.64602,1.592118,0.0002312166,0.0009266491,0.00199149,0.01791239,0.07893214,0.1782649,0.2962946,0.4226657,0.5108861,0.6205066,0.7105153,0.5232944,0.2230036,0.1295819,0.1197749,0.09694657,0.05257316,0.00143721,9.225501E-05,0.9843115,5012.367,4074
42859.833648125,05/04/2017 20:00:27,05/04/2017 08:00:27.198 PM,198,0.6795353,0,3.426839,-0.6290568,4.337558,14.21696,28.3933,32.27817,46.86813,80.56834,89.94038,105.48,102.3296,98.39236,101.0686,99.2401,90.48614,88.06609,87.0827,79.83831,77.0797,79.20218,67.8743,51.30917,0.8767092,2.502645,3.909716,13.34957,34.02241,49.11067,63.74304,68.54603,68.42551,74.68327,76.3918,69.98225,60.50607,56.75925,49.73631,47.97139,42.58027,10.48614,1.589207,0.0002387401,0.0009777808,0.00205325,0.01773216,0.07758271,0.1752213,0.2930492,0.4177193,0.5050502,0.6125373,0.702837,0.5176364,0.2183545,0.1254243,0.1159757,0.09430126,0.05049273,0.001361082,9.086296E-05,0.8874952,10,4074
42859.8336488542,05/04/2017 20:00:27,05/04/2017 08:00:27.261 PM,261,0.6694084,-0.2795763,3.496861,-0.8387555,2.447027,14.21853,28.3978,32.30792,46.87897,80.59689,89.94761,105.5044,102.3467,98.40189,101.0875,99.26566,90.49319,88.09184,87.11219,79.86208,77.09132,79.21703,67.8931,51.32355,0.9362091,2.634565,4.047989,13.22136,32.96416,46.99348,60.6474,65.1685,63.98626,69.50481,69.88804,65.5153,55.66444,53.91621,45.74247,43.53629,38.52943,9.881701,1.643335,0.0002647284,0.001059524,0.002186837,0.01804039,0.07741161,0.1736378,0.2910243,0.4141949,0.5002239,0.6067735,0.695788,0.5133364,0.2151729,0.1229104,0.1134192,0.09246453,0.04952293,0.001399986,9.080974E-05,0.8906239,200026,4074
42859.8336495718,05/04/2017 20:00:27,05/04/2017 08:00:27.323 PM,323,0.6514224,-0.06989381,3.496861,-0.7688549,3.566888,14.21176,28.38632,32.27343,46.83935,80.53353,89.85032,105.4069,102.2587,98.30707,101.0018,99.16655,90.42287,88.00301,87.02956,79.77923,77.01939,79.14326,67.81997,51.26805,0.9783509,2.714885,4.113173,12.72861,30.64624,42.64672,54.50093,57.80133,56.54476,61.16982,61.41754,57.02657,48.1998,45.41774,39.36333,37.60472,33.51575,8.899093,1.537195,0.0002825811,0.001133994,0.002318044,0.01845871,0.07815306,0.1739459,0.2922142,0.4141081,0.4987593,0.6045974,0.6930137,0.5125645,0.214026,0.1217169,0.1119539,0.09208023,0.04925119,0.001450603,9.223044E-05,0.9907388,-6630.446,4074
42859.8336503009,05/04/2017 20:00:27,05/04/2017 08:00:27.386 PM,386,0.626821,-0.06989381,3.286811,-0.7688549,3.006814,14.2104,28.38191,32.2411,46.83096,80.51517,89.91352,105.3894,102.2542,98.3018,100.9936,99.15997,90.41268,88.0001,87.01648,79.77272,77.01018,79.13361,67.81626,51.26466,1.061673,2.901543,4.301071,12.88721,30.66628,42.42376,53.95046,56.8243,55.98693,60.52714,60.85056,55.74151,47.74469,44.00474,39.03881,37.40552,34.05284,9.243544,1.67302,0.0003138485,0.001194666,0.002450936,0.01919685,0.08014099,0.1769854,0.2967747,0.4191078,0.5036563,0.6092364,0.6972298,0.5173405,0.2174787,0.1240263,0.1139416,0.09450874,0.05098799,0.001561209,9.921927E-05,1.026426,5012.367,4074
42859.8336512037,05/04/2017 20:00:27,05/04/2017 08:00:27.464 PM,464,0.6100836,0.2096819,3.426839,-0.5591593,2.516986,14.21206,28.3742,32.25877,46.83086,80.52242,89.97652,105.3947,102.2545,98.30717,100.9954,99.16816,90.41898,88.00614,87.01942,79.77844,77.01714,79.13242,67.82303,51.26748,1.113494,2.976393,4.371449,11.97681,27.13896,36.29943,45.40312,47.60006,45.81303,49.20036,49.33976,43.90275,37.00232,34.20313,30.21667,28.60398,25.59352,7.171287,1.318297,0.0003251595,0.001267144,0.002576585,0.01970079,0.08177494,0.1795693,0.3022265,0.4257029,0.5094054,0.6148531,0.7029595,0.5243275,0.2219955,0.1272642,0.1165497,0.09752291,0.05282803,0.001591399,9.928068E-05,1.055864,10,4074
42859.8336519213,05/04/2017 20:00:27,05/04/2017 08:00:27.526 PM,526,0.6001173,0.5591593,3.146803,-0.5591593,3.006814,14.20984,28.37006,32.28076,46.82591,80.50385,89.93204,105.3623,102.2273,98.25547,100.9666,99.12733,90.38398,87.96575,86.98789,79.74792,76.99095,79.11127,67.79838,51.24961,1.321559,3.50965,5.094799,13.95184,32.13117,42.93603,53.9706,55.96737,55.21466,59.53406,59.90959,53.90903,46.46637,43.3562,37.98739,36.80391,33.23597,9.864861,1.862293,0.0003425147,0.001340542,0.002689669,0.02037968,0.08390557,0.1827762,0.3079664,0.4317639,0.5161875,0.6215086,0.7084993,0.5310358,0.2262481,0.1303739,0.1189445,0.1002143,0.05464491,0.001652029,0.0001041241,1.096758,200026,4074
42859.8336526389,05/04/2017 20:00:27,05/04/2017 08:00:27.588 PM,588,0.5783477,0.4193665,2.936826,-0.9086576,2.866842,14.20405,28.36914,32.19928,46.80276,80.44321,89.83451,105.2868,102.153,98.18304,100.873,99.05001,90.31308,87.89674,86.91051,79.68281,76.92088,79.03783,67.74539,51.20538,1.503219,3.950646,5.620143,15.1385,33.79961,46.28929,58.35877,60.32411,59.82034,63.71675,64.47073,58.6253,51.89103,47.68423,43.08027,40.32173,37.44834,11.54898,2.434675,0.000358123,0.001384597,0.002806389,0.02121127,0.08665929,0.1868306,0.3142823,0.4394404,0.5246091,0.6294979,0.7147499,0.5385275,0.2315695,0.1351286,0.1226602,0.1035945,0.05722558,0.001796652,0.0001047751,0.8962984,-6630.446,4074
42859.8336533681,05/04/2017 20:00:27,05/04/2017 08:00:27.651 PM,651,0.5616503,0.8387555,2.377071,-0.7688549,2.936826,14.20201,28.36574,32.23894,46.79041,80.42464,89.76775,105.2808,102.1252,98.17232,100.8582,99.02764,90.29943,87.87901,86.89897,79.66934,76.91275,79.02534,67.71992,51.19647,1.70207,4.314422,6.169634,15.0926,33.90459,43.22427,53.63103,56.42623,54.01497,58.30737,58.66177,53.57218,44.68701,40.6465,36.45947,35.54493,32.35454,10.15714,1.999998,0.0003660292,0.001411137,0.002837551,0.02146324,0.08825833,0.190665,0.3157046,0.4433454,0.5287188,0.635836,0.7222139,0.5417135,0.2347434,0.1373436,0.1255839,0.1050008,0.05841082,0.001899498,0.0001043248,0.7454576,5012.367,4074
42859.8336540856,05/04/2017 20:00:27,05/04/2017 08:00:27.713 PM,713,0.5445447,0.9086576,2.097282,-0.7688549,3.917104,14.20154,28.356,32.2398,46.79426,80.42913,89.74377,105.2625,102.0979,98.13423,100.8233,98.99696,90.26594,87.84567,86.87366,79.6462,76.88198,78.99812,67.70737,51.17857,1.870286,4.790437,6.632664,16.59635,35.70053,47.03486,58.37274,59.72707,57.65183,62.51964,62.21801,56.2933,49.32787,45.69118,40.58876,38.8288,35.56887,11.51497,2.463311,0.0003677124,0.001407554,0.002772172,0.02106052,0.08729726,0.189818,0.3130794,0.4395806,0.5263932,0.6334238,0.7210495,0.5383361,0.2318114,0.1352039,0.1239791,0.1026036,0.05676492,0.001806821,0.0001048202,0.6948782,10,4074
42859.8336549884,05/04/2017 20:00:27,05/04/2017 08:00:27.791 PM,791,0.5190567,1.328101,1.46793,-0.7688549,4.828386,14.20239,28.36189,32.2023,46.8003,80.43724,89.80245,105.2789,102.1322,98.16428,100.8536,99.02818,90.30219,87.87527,86.89496,79.66702,76.90674,79.01955,67.71658,51.19199,2.043002,5.242519,7.380568,18.29291,41.58323,52.3323,64.78602,68.62598,65.16259,70.33829,70.50297,65.30846,54.61377,50.74154,45.0591,44.53109,40.46742,13.6243,4.099397,0.0003644224,0.001408901,0.00279823,0.02111935,0.0871255,0.1894094,0.3160498,0.4421342,0.5283216,0.635894,0.7212394,0.5419166,0.2323498,0.1351625,0.1234157,0.1032578,0.05672865,0.00173483,0.000103772,0.7003073,200027,4074
42859.8336557176,05/04/2017 20:00:27,05/04/2017 08:00:27.854 PM,854,0.4965512,1.048466,0.9785607,-0.3494712,6.514151,14.1995,28.36032,32.25317,46.79801,80.40927,89.67987,105.2426,102.0832,98.10054,100.7978,98.97367,90.2487,87.82838,86.83907,79.62666,76.85625,78.9694,67.68423,51.15901,2.112061,5.399948,7.442863,18.62003,40.16792,53.70198,65.88573,67.69267,68.2351,71.08867,70.96329,66.47456,56.98547,54.84043,47.52938,45.77263,42.27929,14.6794,3.528485,0.000383767,0.00145939,0.002869864,0.02153795,0.0887132,0.1924605,0.3209081,0.4492262,0.5348436,0.6428782,0.7282234,0.5484741,0.2373824,0.138675,0.1260559,0.1064651,0.05899842,0.001874452,0.0001110597,0.6836913,-6630.446,4074
42859.8336564352,05/04/2017 20:00:27,05/04/2017 08:00:27.916 PM,916,0.4812588,1.537848,0.7688549,-0.1397877,6.303151,14.19336,28.34526,32.18721,46.77122,80.3196,89.56519,105.1313,101.9781,98.00562,100.6877,98.88069,90.1414,87.73077,86.74955,79.53444,76.77303,78.88099,67.60738,51.10738,2.162921,5.517066,7.584794,18.76867,40.02435,51.9481,65.19434,66.21339,64.67763,69.18225,68.95915,62.78537,55.45042,51.805,46.24278,44.37468,41.15156,14.68974,3.649669,0.0003879368,0.00148262,0.002884425,0.02157583,0.08896971,0.1932142,0.3199579,0.4481048,0.5350892,0.6444294,0.730787,0.5477256,0.2366782,0.1384577,0.1264365,0.1047989,0.05841413,0.001931375,0.0001121201,0.8506935,5012.367,4074
42859.8336571528,05/04/2017 20:00:27,05/04/2017 08:00:27.978 PM,978,0.4646488,1.537848,0.6989553,-0.06989381,4.127304,14.18953,28.34471,32.22429,46.74,80.3023,89.59973,105.0955,101.9142,97.94476,100.6307,98.81187,90.08871,87.675,86.69371,79.48267,76.72746,78.8231,67.56754,51.06839,2.233351,5.644795,7.718136,18.66576,39.74834,51.29386,63.2049,65.59009,63.98051,68.44552,68.42271,62.42608,55.0991,52.02183,46.21951,44.71702,41.73245,15.32854,3.949655,0.0003963956,0.001503324,0.002891351,0.02154163,0.08920114,0.1940761,0.3224143,0.4511286,0.5388016,0.648223,0.7353339,0.551306,0.238215,0.1389826,0.1266776,0.105973,0.0586666,0.001856541,0.0001070187,0.9434575,10,4074
42859.8336578819,05/04/2017 20:00:28,05/04/2017 08:00:28.041 PM,41,0.4467503,1.46793,-0.06989381,0.4892626,5.811145,14.18971,28.34599,32.19022,46.74553,80.31127,89.63834,105.1034,101.931,97.96429,100.6465,98.83778,90.09879,87.68912,86.7129,79.49986,76.74244,78.84649,67.57854,51.08036,2.52782,6.349172,8.712652,21.11612,45.67629,59.29638,73.58495,77.14185,75.42348,81.15765,81.59327,75.14806,66.25223,61.49675,56.19653,55.11869,51.58249,19.6009,5.229825,0.00041506,0.001536948,0.002944559,0.02171624,0.08952274,0.1952295,0.3235726,0.4532046,0.540889,0.6511342,0.7390966,0.5531862,0.2389035,0.1392879,0.1270914,0.1057535,0.05864531,0.001880254,0.0001108264,0.7971508,200027,4074
42859.8336587847,05/04/2017 20:00:28,05/04/2017 08:00:28.119 PM,119,0.4260826,1.607768,0.2795763,0.2795763,5.459978,14.19162,28.34361,32.18246,46.7667,80.30871,89.55729,105.0947,101.9508,97.96954,100.6718,98.85263,90.1255,87.71992,86.7481,79.52806,76.77041,78.86356,67.61552,51.109,2.796713,7.102384,9.568619,23.04189,48.63118,62.79733,77.18707,77.85843,74.45091,80.07675,80.77392,74.06081,65.73838,59.15942,55.39914,52.48875,48.25223,18.77815,5.260715,0.0004221373,0.001586537,0.003057731,0.02222247,0.09074879,0.1970592,0.3285772,0.4592371,0.5468765,0.6575157,0.744287,0.5601093,0.2419176,0.1414474,0.1282915,0.1084647,0.06029023,0.002001431,0.0001209377,0.5545123,-6630.446,4074
42859.8336595023,05/04/2017 20:00:28,05/04/2017 08:00:28.181 PM,181,0.4071988,1.398015,0.2096819,0.3494712,5.179193,14.20108,28.36841,32.25188,46.81899,80.43447,89.61961,105.2622,102.122,98.13232,100.829,99.01934,90.2813,87.87054,86.89202,79.66528,76.89738,79.0056,67.72018,51.19125,2.737801,6.76814,9.088088,21.08837,42.40421,53.30331,65.05652,68.07806,64.74265,70.46369,69.44247,63.02249,54.86432,53.37983,46.0129,45.81867,43.80927,17.27647,4.87904,0.0004460088,0.00166704,0.003171776,0.02255664,0.09221741,0.2000219,0.3309941,0.4630639,0.5525174,0.6647424,0.7527743,0.5645893,0.2440975,0.1437622,0.1305398,0.1091578,0.06134288,0.002170707,0.0001356291,0.4740541,5012.367,4074
42859.8336602315,05/04/2017 20:00:28,05/04/2017 08:00:28.244 PM,244,0.3915158,1.328101,0.2795763,0.6989553,6.232837,14.20135,28.35647,32.23506,46.82093,80.44129,89.63089,105.2685,102.12,98.15334,100.835,99.02743,90.28744,87.86958,86.9035,79.66983,76.90323,79.01343,67.73984,51.20207,2.587026,6.395627,8.449846,18.97281,38.86094,49.32756,59.91687,58.91512,58.55783,59.9054,60.41742,54.97426,48.75684,45.06207,41.09158,38.58199,37.0245,14.65761,4.43636,0.0004869676,0.001782075,0.003385261,0.02348203,0.09486613,0.2043369,0.3397372,0.47313,0.5629902,0.6746674,0.764295,0.5761375,0.2515041,0.1477338,0.1338487,0.1137012,0.06398693,0.00235427,0.0001520551,0.3813826,10,4074
42859.8336609491,05/04/2017 20:00:28,05/04/2017 08:00:28.306 PM,306,0.3775176,1.048466,0.6989553,0.2096819,6.303151,14.19955,28.35463,32.27084,46.79991,80.40543,89.64194,105.2141,102.0792,98.09733,100.7934,98.97491,90.25285,87.83192,86.85271,79.63581,76.86799,78.97215,67.69321,51.17176,2.718187,6.796414,9.029622,21.43304,45.54273,59.43658,72.9761,72.5368,72.87791,75.15178,76.28949,70.43011,63.57904,59.74612,54.53984,51.43863,50.42,20.39873,6.43892,0.0005225326,0.001931443,0.003607512,0.02463842,0.09882955,0.2119121,0.3492747,0.4853256,0.5768433,0.6902459,0.7798664,0.5899141,0.2615418,0.1554832,0.1406836,0.1196954,0.06859957,0.002730822,0.0001691321,0.7212124,200027,4074
