GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42859.832487338,05/04/2017 19:58:46,05/04/2017 07:58:46.906 PM,906,1.23398,0.5591593,1.817544,-0.5591593,3.286811,14.46175,28.83542,32.76923,47.67645,82.04681,91.67062,107.5243,104.3156,100.4221,103.0856,101.4355,92.48335,89.86474,88.96413,81.70216,78.57237,80.84212,69.56707,52.59629,0.004965879,0.02297195,0.06693454,1.061644,6.104482,14.49428,23.55235,30.349,33.34772,38.74531,41.66566,38.69947,30.72374,26.41839,22.81849,21.18368,15.85675,1.021225,0.0302794,4.832952E-06,1.561975E-05,3.427996E-05,0.001593939,0.01628459,0.06289492,0.1367702,0.2378073,0.3153957,0.4078445,0.4945388,0.378101,0.1476768,0.07973675,0.07020692,0.05799284,0.02724064,0.0003402122,4.462697E-05,0.8203276,195846,4074
42859.8324882407,05/04/2017 19:58:46,05/04/2017 07:58:46.984 PM,984,1.224045,0.4193665,1.887474,-0.6989553,2.097282,14.45666,28.82283,32.75155,47.65781,81.97891,91.60999,107.4346,104.2335,100.3305,103.0123,101.3522,92.39769,89.79117,88.88779,81.637,78.49137,80.77103,69.50097,52.54675,0.004721667,0.02426114,0.07030302,1.079651,6.075527,14.2259,23.02188,29.39622,32.20275,37.24225,39.72887,36.9436,29.20234,24.99482,21.52125,20.00104,15.01964,0.992422,0.03052226,4.8202E-06,1.767175E-05,3.878854E-05,0.001545724,0.0165469,0.06367631,0.138409,0.2404081,0.3186908,0.4118317,0.498853,0.3822154,0.1500776,0.08137152,0.07152896,0.05928766,0.027893,0.0003405528,4.41152E-05,0.6256285,-6630.458,4074
42859.8324889583,05/04/2017 19:58:47,05/04/2017 07:58:47.046 PM,46,1.212945,0.5591593,1.957407,-0.9086576,1.048466,14.45264,28.81539,32.76491,47.63485,81.95094,91.57206,107.3911,104.192,100.2947,102.9618,101.3171,92.35942,89.74618,88.85785,81.60748,78.46345,80.74491,69.47502,52.52771,0.00546871,0.02563709,0.07322829,1.082358,5.948182,13.69407,21.97905,27.82555,30.2482,34.84111,37.00729,34.05751,26.74544,22.61028,19.43369,18.03954,13.57415,0.9106829,0.0289575,1.011222E-05,-3.167703E-06,3.410258E-05,0.001672471,0.01681916,0.06450592,0.1398616,0.2426234,0.321566,0.4155193,0.5024221,0.3855405,0.1519775,0.08262812,0.07267849,0.06013169,0.02835698,0.0003493007,4.524929E-05,0.3409302,5012.347,4074
42859.8324896875,05/04/2017 19:58:47,05/04/2017 07:58:47.109 PM,109,1.201308,0.6989553,1.46793,-1.18828,-0.6989553,14.45272,28.81741,32.74336,47.63688,81.94305,91.57458,107.3859,104.1801,100.2741,102.9439,101.2941,92.34808,89.73472,88.83083,81.58763,78.43974,80.72234,69.45142,52.5104,0.005501637,0.02690862,0.07630254,1.107889,6.068209,13.92046,22.35318,28.30013,30.64585,35.30637,37.83584,34.79419,27.29965,23.15459,20.01191,18.47627,13.84009,0.9494935,0.03113863,1.039276E-05,1.901934E-05,4.108799E-05,0.001694185,0.01703911,0.06528636,0.1413508,0.2447188,0.324282,0.4191692,0.5065926,0.3878966,0.1538558,0.08386382,0.07382754,0.06095771,0.02880779,0.0003534969,4.225642E-05,0.4233812,10,4074
42859.8324904051,05/04/2017 19:58:47,05/04/2017 07:58:47.171 PM,171,1.184547,0.4892626,1.887474,-1.25819,-1.18828,14.45116,28.80639,32.7343,47.644,81.93066,91.52875,107.3665,104.1664,100.2715,102.9294,101.2765,92.32736,89.71393,88.83385,81.57945,78.44506,80.71055,69.45052,52.50911,0.005678623,0.02725184,0.07843183,1.16157,6.424599,14.86771,24.04805,30.82154,33.16609,38.4591,41.77295,38.65546,30.88339,26.49057,23.0575,21.19714,16.14379,1.140656,0.03910783,1.813313E-05,9.785312E-06,5.420639E-05,0.001787493,0.01748183,0.06663962,0.1441406,0.248609,0.3284405,0.4242175,0.5120939,0.3938505,0.1575683,0.0863836,0.07588834,0.06300317,0.0300528,0.0003678724,4.624419E-05,0.5593095,195846,4074
42859.8324911227,05/04/2017 19:58:47,05/04/2017 07:58:47.233 PM,233,1.172239,1.048466,1.46793,-1.048466,1.398015,14.44131,28.79252,32.70111,47.57847,81.84291,91.35063,107.2121,104.0098,100.1101,102.7606,101.1079,92.17216,89.55682,88.66998,81.43091,78.30299,80.56422,69.33089,52.40983,0.005815134,0.02821393,0.08036251,1.192517,6.676962,15.66624,25.36481,32.83123,36.01992,41.66832,45.11311,42.31342,34.23132,29.98855,26.14086,24.20863,18.64256,1.401439,0.05086521,9.818925E-07,3.526694E-05,5.287599E-05,0.001815173,0.01799807,0.06809754,0.1467902,0.2521068,0.3328837,0.4293684,0.5177028,0.399996,0.1612007,0.08925302,0.0784614,0.06538291,0.03149501,0.000397244,4.786725E-05,0.7700436,-6630.458,4074
42859.8324918518,05/04/2017 19:58:47,05/04/2017 07:58:47.296 PM,296,1.150381,0.6989553,1.607768,-0.7688549,4.547872,14.43749,28.78802,32.71231,47.56499,81.77737,91.26327,107.1615,103.9458,100.0407,102.6969,101.0481,92.11346,89.50159,88.61568,81.38333,78.24986,80.51701,69.2747,52.37412,0.006601279,0.03115396,0.08529923,1.229482,6.803264,15.91564,25.11768,32.64908,36.0386,42.57829,45.4203,43.05516,34.79706,30.86582,26.87979,25.17438,19.11661,1.535965,0.0585697,1.37465E-05,1.93103E-05,4.848568E-05,0.001950592,0.01846782,0.0693408,0.1492506,0.2555103,0.3366247,0.4335991,0.5229116,0.4045631,0.1643005,0.09142603,0.0803273,0.06729851,0.03268903,0.0004235955,5.243464E-05,0.910895,5012.347,4074
42859.8324927546,05/04/2017 19:58:47,05/04/2017 07:58:47.374 PM,374,1.136325,0.9785607,1.328101,-1.048466,3.777001,14.43482,28.77929,32.70499,47.54469,81.76328,91.26418,107.1276,103.8811,99.9901,102.6424,100.9981,92.0591,89.4483,88.56209,81.32824,78.2016,80.4684,69.23834,52.34001,0.008264019,0.03881449,0.1003881,1.280532,6.653393,14.92825,23.70898,29.8084,32.34531,37.44508,39.78026,36.89495,29.29316,25.31778,21.95238,20.47501,15.57742,1.24791,0.04882325,4.896711E-06,4.22652E-06,5.012439E-05,0.001963842,0.01904874,0.07101102,0.1518797,0.2590844,0.3410839,0.4391251,0.5291499,0.4094261,0.1679959,0.09452547,0.08338714,0.06952335,0.03430379,0.0004693095,5.226678E-05,0.9243731,10,4074
42859.8324934722,05/04/2017 19:58:47,05/04/2017 07:58:47.436 PM,436,1.115377,0.9785607,1.25819,-1.398015,2.936826,14.43428,28.77855,32.68213,47.55188,81.75722,91.29803,107.1241,103.892,99.99686,102.6502,101.0058,92.06588,89.45332,88.56415,81.34232,78.20518,80.47322,69.23591,52.34297,0.009721845,0.04599151,0.1167878,1.400474,7.078485,15.67619,24.80294,31.06519,33.71783,38.52896,41.36522,38.28865,30.70248,26.63847,23.14256,21.47164,16.64326,1.350935,0.05535531,2.040296E-06,2.229642E-05,6.127229E-05,0.001984724,0.01950289,0.07234731,0.1535541,0.26153,0.3444049,0.442597,0.533268,0.41267,0.1706176,0.09696419,0.08561265,0.07132284,0.0355721,0.0005085416,5.543753E-05,0.5866721,195846,4074
42859.8324942014,05/04/2017 19:58:47,05/04/2017 07:58:47.499 PM,499,1.097985,1.118372,1.118372,-1.677691,1.747616,14.42947,28.77075,32.67912,47.52203,81.70841,91.24837,107.0546,103.8255,99.93292,102.5824,100.9321,92.00539,89.39543,88.49831,81.28307,78.14496,80.42198,69.18353,52.30329,0.01239035,0.05198904,0.1336875,1.538466,7.674658,16.93559,26.96865,33.60856,36.56978,42.05131,45.09192,42.02862,34.14275,30.04319,26.17413,24.31243,19.03025,1.618347,0.06963836,1.722775E-05,2.307741E-05,6.199663E-05,0.002126247,0.01983263,0.0732406,0.155045,0.2633447,0.3462074,0.4446754,0.5350574,0.414202,0.1725674,0.09852841,0.08679975,0.07273697,0.03646798,0.0005278119,5.300783E-05,0.2905599,-6630.458,4074
42859.832494919,05/04/2017 19:58:47,05/04/2017 07:58:47.561 PM,561,1.086868,1.25819,0.7688549,-1.46793,3.426839,14.42504,28.76331,32.69205,47.51044,81.68024,91.16326,106.9833,103.7856,99.87435,102.5322,100.8846,91.94823,89.33994,88.45161,81.23444,78.10663,80.37702,69.15199,52.27005,0.01415951,0.05822306,0.1471971,1.642885,8.054037,17.45159,27.337,34.01355,36.69378,42.18627,44.97451,41.98897,33.91112,29.76035,26.03943,24.28433,18.84363,1.713563,0.07756878,1.504718E-05,3.391935E-05,6.34305E-05,0.002107932,0.02000862,0.07346231,0.1552192,0.2629694,0.3453842,0.4434741,0.5340586,0.4130762,0.1716008,0.09779469,0.08617222,0.07215895,0.0363732,0.0005335967,5.424429E-05,0.3463927,5012.347,4074
42859.8324958218,05/04/2017 19:58:47,05/04/2017 07:58:47.639 PM,639,1.06936,1.25819,1.118372,-1.607768,3.076806,14.42638,28.76395,32.71059,47.51598,81.67574,91.1574,106.9964,103.7837,99.89719,102.5434,100.8931,91.96229,89.35295,88.4627,81.24883,78.11256,80.38983,69.15554,52.279,0.01560489,0.06515195,0.1635699,1.780938,8.677598,18.7936,29.70786,37.06565,40.33575,46.65531,49.55139,46.30666,38.01077,33.80482,29.41475,27.38052,21.71044,1.973807,0.09650504,9.461874E-06,3.805399E-05,6.532262E-05,0.002170993,0.0201537,0.07349748,0.1544136,0.2613414,0.3431623,0.4409245,0.5305778,0.4084801,0.1692887,0.0962446,0.08509035,0.07079925,0.03585574,0.0005461107,5.286863E-05,0.5757688,10,4074
42859.8324965394,05/04/2017 19:58:47,05/04/2017 07:58:47.701 PM,701,1.053398,1.607768,0.5591593,-1.398015,3.076806,14.42188,28.751,32.67739,47.49388,81.63902,91.17974,106.956,103.7255,99.84227,102.4867,100.8451,91.91806,89.30278,88.41901,81.2072,78.07301,80.34843,69.12598,52.25546,0.01780418,0.07286635,0.1779765,1.918015,9.277704,20.07182,31.55949,39.51717,42.93066,49.58589,53.07067,50.18855,41.50628,37.23809,32.61609,30.54118,24.11584,2.344219,0.1145388,1.425657E-05,2.505285E-05,6.187837E-05,0.002190071,0.02016944,0.07318364,0.1536934,0.2595489,0.3405944,0.4373879,0.5263801,0.4052478,0.1664009,0.09417047,0.08309557,0.06918509,0.03488371,0.0005277971,5.703245E-05,0.8190869,195847,4074
42859.8324972685,05/04/2017 19:58:47,05/04/2017 07:58:47.764 PM,764,1.04207,1.25819,0.9785607,-0.8387555,6.443808,14.42181,28.75743,32.71318,47.49787,81.62707,91.18585,106.9683,103.7364,99.83283,102.4828,100.8434,91.921,89.30614,88.41496,81.20309,78.07217,80.34099,69.12782,52.25325,0.0196097,0.0840306,0.1987106,2.014949,9.415103,19.93697,30.94283,38.27933,41.21016,47.35042,50.50135,47.43949,38.89705,34.55367,30.27874,28.43389,22.3774,2.213858,0.107352,2.156338E-05,1.879814E-05,7.562583E-05,0.002252022,0.02043263,0.07368276,0.1547398,0.2605261,0.3414344,0.4376299,0.5256767,0.4055206,0.1668572,0.09470404,0.08334588,0.06966241,0.03526995,0.0005423288,5.35278E-05,1.114372,-6630.458,4074
42859.8324979861,05/04/2017 19:58:47,05/04/2017 07:58:47.826 PM,826,1.027628,1.747616,0.4193665,-0.6989553,6.232837,14.42173,28.74402,32.65498,47.48621,81.62493,91.13008,106.9257,103.7054,99.81019,102.4499,100.8106,91.88793,89.27451,88.381,81.17292,78.03683,80.31197,69.09718,52.23484,0.02384012,0.09607863,0.2281124,2.267894,10.40589,21.16735,33.92048,41.57782,45.09766,51.96513,55.00978,50.8095,41.83553,37.43817,32.37152,30.21292,24.11555,2.215799,0.1174164,9.334355E-06,2.888122E-05,4.906218E-05,0.002252369,0.02082153,0.07443344,0.1557898,0.2620332,0.3431855,0.439552,0.5274035,0.4067799,0.1683263,0.09620105,0.08464902,0.07063863,0.03618407,0.0005808605,5.782673E-05,1.145047,5012.347,4074
42859.8324987153,05/04/2017 19:58:47,05/04/2017 07:58:47.889 PM,889,1.016102,1.328101,1.048466,-1.048466,2.656917,14.42047,28.75421,32.68256,47.49184,81.61767,91.05627,106.9354,103.6945,99.81169,102.4504,100.8001,91.88175,89.27087,88.38528,81.17738,78.03902,80.31008,69.10087,52.23904,0.02669048,0.1091494,0.2601593,2.635776,12.20934,26.56498,40.74486,50.32048,54.88476,63.33839,67.39439,63.42494,53.0108,48.10588,41.91013,39.19639,31.3339,3.226376,0.1568323,2.107173E-05,3.667577E-05,8.348996E-05,0.00230662,0.02124758,0.07506248,0.15797,0.2643704,0.3451571,0.4409209,0.5286965,0.4100186,0.1697351,0.09679763,0.08482029,0.07170806,0.0366669,0.0005879863,5.968141E-05,0.9079247,10,4074
42859.8324994329,05/04/2017 19:58:47,05/04/2017 07:58:47.951 PM,951,1.005124,1.607768,0.8387555,-0.7688549,2.516986,14.42441,28.75688,32.66187,47.49266,81.64287,91.16304,106.9806,103.7482,99.86384,102.5143,100.8697,91.93353,89.32954,88.44255,81.23217,78.09756,80.36551,69.15176,52.27147,0.02973148,0.1241904,0.2957614,3.051097,14.22361,30.53217,47.68847,58.80891,64.2785,74.32775,78.9921,74.49444,62.64175,57.33536,49.85138,46.64325,37.42429,3.940666,0.1971795,1.041826E-05,1.970844E-05,8.657945E-05,0.002466804,0.02176816,0.07618197,0.1607449,0.2676361,0.3483712,0.4443861,0.5320117,0.4136507,0.1716149,0.09783778,0.08561245,0.07258298,0.03715306,0.0005999401,5.496486E-05,0.6484888,195847,4074
42859.8325003357,05/04/2017 19:58:48,05/04/2017 07:58:48.029 PM,29,0.9956675,1.607768,1.048466,-0.4892626,1.747616,14.43105,28.78296,32.67868,47.53297,81.71973,91.31316,107.0745,103.8571,99.95513,102.6126,100.9634,92.02584,89.42555,88.53334,81.31403,78.1767,80.4471,69.22385,52.32975,0.03186079,0.1329583,0.3166296,3.252581,15.42592,32.75674,51.00898,63.47496,68.80655,79.29298,85.10201,81.39333,68.58828,62.41643,54.95947,51.62944,41.23739,4.291838,0.2218839,5.610814E-06,3.183672E-05,7.218157E-05,0.002571004,0.02227715,0.07749599,0.163111,0.270802,0.3519184,0.4477997,0.5362707,0.4177651,0.1735414,0.0989382,0.08652024,0.07338336,0.03753151,0.0006094889,6.083188E-05,0.7458707,-6630.458,4074
42859.8325010532,05/04/2017 19:58:48,05/04/2017 07:58:48.091 PM,91,0.9829929,1.25819,1.25819,-0.2795763,1.46793,14.43662,28.78067,32.67437,47.55985,81.79253,91.41949,107.1545,103.9495,100.0526,102.7093,101.0631,92.12889,89.52505,88.62886,81.40292,78.26479,80.53816,69.30843,52.39905,0.03356479,0.1375914,0.3250927,3.287596,15.36978,32.44281,50.34381,62.3709,67.54716,77.75453,83.19887,79.15077,66.71008,60.61864,53.31509,50.01234,40.00787,4.200052,0.2180285,1.360623E-05,3.229612E-05,9.162019E-05,0.002728206,0.02284273,0.07860655,0.1657782,0.2740962,0.3553711,0.4512682,0.5404807,0.4222915,0.175857,0.1000683,0.08720836,0.07481989,0.03818614,0.0006279873,6.217889E-05,0.9116358,5012.347,4074
