GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),EuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),EuZRoll (°),EuZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),EuZ320 (µW/(cm² nm)),EuZ330 (µW/(cm² nm)),EuZ340 (µW/(cm² nm)),EuZ380 (µW/(cm² nm)),EuZ412 (µW/(cm² nm)),EuZ443 (µW/(cm² nm)),EuZ465 (µW/(cm² nm)),EuZ490 (µW/(cm² nm)),EuZ510 (µW/(cm² nm)),EuZ532 (µW/(cm² nm)),EuZ555 (µW/(cm² nm)),EuZ589 (µW/(cm² nm)),EuZ625 (µW/(cm² nm)),EuZ665 (µW/(cm² nm)),EuZ683 (µW/(cm² nm)),EuZ694 (µW/(cm² nm)),EuZ710 (µW/(cm² nm)),EuZ780 (µW/(cm² nm)),EuZ875 (µW/(cm² nm)),EuZTemp (°C),BioGPSPosition (position),BioShadePosition (position),Ed0Tilt (°),EdZTilt (°),EuZTilt (°),SolarZenithAngle (°),SolarAzimuthAngle (°)
43617.5680813194,06/01/2019 13:38:02,06/01/2019 01:38:02.226 PM,226,8.448039,8.362872,-7.288601,2.377071,-2.307119,-3.63692,-0.3494712,3.356823,19.38979,41.55325,44.11581,59.06412,107.6166,125.9901,137.2132,131.6578,127.2476,130.2902,129.8314,119.0472,114.9459,112.2691,103.4577,100.6539,101.9763,87.39124,66.87872,-0.0001879615,-0.0001665224,-0.0002707965,-0.004995774,0.0002704593,0.02694861,0.2090998,0.8961754,1.883587,3.252343,4.793333,4.407897,1.415487,0.6474031,0.4223737,0.2536795,0.03604479,7.583377E-05,2.080571E-05,1.253069E-05,2.210548E-06,1.910201E-06,3.495526E-05,6.71937E-06,2.734467E-05,0.0001875404,0.001216977,0.002941791,0.005745583,0.00967908,0.007844923,0.001471933,0.0005369888,0.0003808707,0.0002462849,8.089565E-05,4.6687E-06,1.033294E-06,5.159171,-0.0006005436,0.0002323576,-0.0002788664,-0.0009059796,0.0004064781,9.81382E-05,0.0004976713,0.006292793,0.01570018,0.03033624,0.05001121,0.03989466,0.007638685,0.002677102,0.001872072,0.001041922,0.0002156228,-2.43308E-05,-6.735043E-05,5.086732,133800,-998,-7.658545,-4.303657,-3.374882,42.7681,115.3379
43617.5680821759,06/01/2019 13:38:02,06/01/2019 01:38:02.3 PM,300,8.469261,8.384092,-6.866017,1.747616,-2.307119,-3.706957,-0.3494712,3.286811,19.42365,41.63679,44.2194,59.22583,107.9145,126.0603,137.654,132.0994,127.6727,130.7164,130.2752,119.4598,115.3377,112.6624,103.8332,101.0001,102.3639,87.72493,67.13591,-0.000198626,-0.0001831747,0.0008247416,-0.002686415,0.0002395055,0.02614951,0.2048672,0.8840628,1.86328,3.222031,4.753892,4.369267,1.396629,0.6360766,0.4142735,0.2483464,0.03504434,4.072201E-05,4.006351E-05,1.179427E-05,-2.110068E-06,-8.713455E-06,-7.34128E-06,1.953169E-06,2.718646E-05,0.0001815768,0.001196758,0.002902003,0.005677182,0.009567651,0.007748171,0.001446335,0.0005243828,0.000380251,0.0002411428,8.034398E-05,6.099673E-06,3.429396E-06,5.157592,0.000345393,-0.0004548438,9.295545E-05,0.001569514,0.0002556991,0.0002163338,0.0009611454,0.006138272,0.01529168,0.02997192,0.04953662,0.0394744,0.007587474,0.002635539,0.001827675,0.0009679734,0.0001975027,2.424453E-05,-3.336757E-05,5.083786,-6631.314,-998,-7.080841,-4.362878,-3.305257,42.7681,115.3379
43617.5680828819,06/01/2019 13:38:02,06/01/2019 01:38:02.361 PM,361,8.489894,8.404553,-8.983172,0.6989553,-2.307119,-3.706957,-0.3494712,3.286811,19.45305,41.69353,44.29171,59.3612,108.1776,126.4534,137.9709,132.4289,127.9818,131.0712,130.6248,119.787,115.6404,112.9669,104.1378,101.2751,102.6662,87.9831,67.34339,0.0005272253,0.0003292604,0.0007047835,-0.001466967,8.202773E-05,0.02558208,0.2018964,0.8734049,1.845998,3.197899,4.724694,4.341146,1.381782,0.6272044,0.4079986,0.2440389,0.03418474,6.678868E-05,3.881477E-05,1.124914E-05,9.826889E-06,1.137631E-05,7.543333E-05,8.393346E-06,1.631918E-05,0.0001692262,0.001181023,0.002875665,0.005613514,0.00946891,0.007659088,0.001423396,0.0005123962,0.0003716435,0.0002372076,7.991734E-05,4.058432E-06,1.261106E-06,5.150855,-6.331032E-05,0.0004844579,0.0003846693,-0.0005308274,-7.122053E-05,0.0002396148,0.000919304,0.006019827,0.01511435,0.02966259,0.04888433,0.03901358,0.007416254,0.002568398,0.001757706,0.0009206043,0.0002169292,5.090487E-06,-4.657261E-05,5.086658,5000.021,-998,-9.009445,-4.362878,-3.305257,42.7681,115.3379
43617.5680837731,06/01/2019 13:38:02,06/01/2019 01:38:02.438 PM,438,8.511146,8.425876,-8.558846,0.4892626,-2.23717,-3.706957,-0.2795763,3.286811,19.47573,41.76014,44.34034,59.50433,108.3792,126.4319,138.2922,132.6947,128.2671,131.3601,130.9083,120.0651,115.8967,113.2192,104.3965,101.4891,102.9029,88.19469,67.51128,-0.0002226211,-9.234428E-05,-0.0001247089,-0.001126857,9.286158E-05,0.02542629,0.1980922,0.8627952,1.828771,3.173163,4.694259,4.311681,1.366893,0.6182345,0.40152,0.239703,0.03333568,4.663758E-05,4.646325E-05,-6.368904E-06,1.389631E-05,-2.674282E-06,-2.822015E-05,1.433731E-05,5.086814E-06,0.0001766807,0.001159376,0.002823826,0.005551603,0.009372723,0.007567388,0.001403925,0.0005022851,0.0003639829,0.0002327302,7.812987E-05,2.741696E-06,1.655711E-06,5.151518,-0.0005064826,-0.000587728,-1.813766E-05,0.0007605124,0.0001876053,0.0003083832,0.000766422,0.005830726,0.01497284,0.02932259,0.04849503,0.03851936,0.00737126,0.002545872,0.001734897,0.0009155385,0.0002615193,-1.682449E-05,-2.2955E-05,5.093322,8,-998,-8.572408,-4.3265,-3.298628,42.76557,115.3426
43617.5680843518,06/01/2019 13:38:02,06/01/2019 01:38:02.488 PM,488,8.531254,8.446433,-9.337157,-0.5591593,-2.23717,-3.706957,-0.2096819,3.216805,19.49537,41.79756,44.40587,59.60595,108.5318,126.6073,138.5067,132.9003,128.4918,131.5775,131.1452,120.2697,116.0905,113.4119,104.5693,101.6543,103.0699,88.36616,67.64227,4.722842E-05,-0.0003080665,0.000107606,0.0001703761,0.0006945272,0.02437941,0.1946258,0.8529543,1.812884,3.151127,4.668605,4.289133,1.354739,0.6114162,0.396699,0.2364853,0.03266814,2.049458E-05,5.426784E-05,-5.113247E-06,1.612695E-06,1.469355E-08,6.081812E-05,3.304551E-06,2.003085E-05,0.0001836014,0.001146742,0.002796448,0.005486981,0.009281215,0.007487473,0.001379675,0.00049799,0.0003589402,0.0002286638,7.915969E-05,4.049414E-06,-1.171609E-06,5.147017,0.0004171447,-2.809554E-05,2.418352E-05,-0.000135259,0.000128197,0.0001794425,0.001046035,0.005878511,0.01476058,0.02894275,0.04787302,0.03810858,0.007178914,0.00249186,0.001688636,0.0009167791,0.0001779058,6.384678E-05,2.01152E-05,5.086003,133800,-998,-9.3533,-4.3265,-3.223603,42.76557,115.3426
43617.5680858333,06/01/2019 13:38:02,06/01/2019 01:38:02.616 PM,616,8.552148,8.468099,-9.833344,-1.398015,-2.167225,-3.777001,-0.2096819,3.216805,19.50732,41.82912,44.44054,59.6707,108.6366,126.6212,138.6529,133.0658,128.6472,131.7265,131.3071,120.4348,116.2357,113.5562,104.7077,101.7914,103.2038,88.48974,67.74072,-0.000188628,0.0003307742,-5.629717E-05,0.0006786168,0.0005610387,0.02364336,0.191297,0.8413967,1.793199,3.121531,4.629094,4.251087,1.33739,0.6016768,0.3899385,0.2319735,0.03182141,8.224548E-05,5.271993E-05,4.362441E-06,3.240461E-06,-9.907853E-07,4.795405E-05,1.095886E-05,1.941543E-05,0.0001665205,0.001131082,0.002756024,0.005428307,0.009190206,0.007408046,0.001358938,0.0004866884,0.0003486949,0.000224711,7.562153E-05,4.24482E-06,1.749277E-06,5.144145,0.0001329517,-0.0002384323,-0.0004753576,-0.001125456,0.0001038778,0.0001744281,0.0008657953,0.005649928,0.01443993,0.02857325,0.0474572,0.03773915,0.007076357,0.002398609,0.001691271,0.0009102095,0.0001918306,1.522832E-05,8.046081E-06,5.080159,-6631.314,-998,-9.928417,-4.351489,-3.223603,42.76557,115.3426
43617.5680860069,06/01/2019 13:38:02,06/01/2019 01:38:02.631 PM,631,8.573189,8.489719,-9.904288,-1.957407,-2.167225,-3.706957,-0.1397877,3.216805,19.51869,41.86875,44.47099,59.74308,108.747,126.7115,138.781,133.2032,128.787,131.8764,131.4697,120.5693,116.3647,113.6936,104.8306,101.9144,103.326,88.60786,67.83569,0.0004319115,-0.0002285899,0.0002080857,-0.0006237497,0.0002255762,0.02334901,0.1878758,0.830568,1.774202,3.09437,4.592876,4.217553,1.322683,0.5933945,0.3840851,0.2280816,0.03108301,9.38858E-05,3.264265E-05,1.394169E-05,1.412454E-06,-6.612234E-07,4.856021E-05,4.054144E-06,8.956687E-06,0.0001721528,0.001108401,0.002727865,0.005367518,0.009092554,0.007325941,0.001342919,0.0004797563,0.0003437544,0.0002205702,7.193259E-05,8.55277E-06,-1.277379E-06,5.144483,3.939312E-05,2.505819E-05,-0.0001874224,0.000510411,-0.0001438307,0.0001760598,0.0005721007,0.005531756,0.01441265,0.02828177,0.04678753,0.03720693,0.006944515,0.002406747,0.001657796,0.0009444205,0.0001621634,1.656565E-05,1.850599E-05,5.076612,5000.021,-998,-10.08841,-4.29095,-3.219828,42.76557,115.3426
43617.5680865741,06/01/2019 13:38:02,06/01/2019 01:38:02.68 PM,680,8.59455,8.512079,-10.4724,-2.58695,-2.167225,-3.706957,-0.1397877,3.146803,19.52774,41.88046,44.49932,59.80616,108.845,126.7971,138.8991,133.315,128.8989,131.995,131.5888,120.6731,116.4662,113.7975,104.9352,102.0053,103.4179,88.69504,67.90763,0.0005592188,-2.043684E-05,0.001316213,0.0007103818,1.326593E-05,0.02278011,0.1854012,0.8215547,1.760664,3.075525,4.572964,4.201056,1.31356,0.5883822,0.3804815,0.2254711,0.03047874,0.0001050681,3.728637E-05,1.100318E-06,4.792869E-06,8.404884E-06,-3.030803E-06,1.646996E-06,1.887476E-05,0.0001479487,0.001097482,0.002694253,0.005303983,0.008990151,0.007243039,0.001321521,0.000474037,0.0003434025,0.0002166525,7.53273E-05,5.312037E-06,-1.448238E-06,5.136499,-0.0002623861,-0.0005068042,-0.0004016195,-0.001408735,0.0001577274,-7.378273E-05,0.0003982981,0.005468993,0.01413673,0.02792389,0.04635735,0.03672273,0.006854526,0.002337863,0.00160344,0.0009404731,0.0002423768,3.386468E-05,1.845866E-05,5.074805,8,-998,-10.7736,-4.29095,-3.149894,42.76557,115.3426
43617.5680872917,06/01/2019 13:38:02,06/01/2019 01:38:02.742 PM,742,8.614985,8.533941,-10.11721,-2.936826,-2.097282,-3.777001,-0.1397877,3.216805,19.53079,41.9015,44.51962,59.85318,108.8747,126.785,138.9663,133.3617,128.96,132.0551,131.6375,120.7174,116.5162,113.8431,104.9738,102.0465,103.451,88.74243,67.94716,0.0001373052,-0.0001778763,0.0004218724,0.0008403297,3.581804E-05,0.02203123,0.1825056,0.8133999,1.747963,3.059243,4.557191,4.189165,1.306428,0.5847116,0.3777972,0.2235581,0.03003985,1.301425E-05,2.922814E-05,-1.251775E-05,-2.697873E-06,7.523253E-06,-8.755661E-07,4.930431E-06,2.235521E-05,0.0001702386,0.001085203,0.002653258,0.005247773,0.00890993,0.007168582,0.001300502,0.0004634408,0.0003341883,0.0002171335,7.323457E-05,3.992295E-06,-5.410554E-07,5.145961,0.000500855,-0.0004686203,-0.0003523887,-0.0004389535,-0.0001441781,0.0001310897,0.0008408514,0.005277032,0.01393066,0.02767845,0.04591819,0.03629459,0.006726763,0.002310735,0.001581081,0.0009490916,0.000220451,1.065551E-05,2.252903E-05,5.069482,133801,-998,-10.51809,-4.317281,-3.219828,42.76557,115.3426
43617.5680880208,06/01/2019 13:38:02,06/01/2019 01:38:02.805 PM,805,8.635804,8.554904,-10.68571,-3.216805,-2.097282,-3.777001,-0.06989381,3.286811,19.53385,41.88906,44.53315,59.87836,108.8961,126.8257,139.0128,133.4052,128.9901,132.0834,131.6735,120.7533,116.559,113.8864,105.0031,102.0753,103.4906,88.77631,67.96501,0.0004499078,0.0009491781,0.0002422916,0.004019721,-5.455619E-05,0.0218179,0.1797666,0.806071,1.736315,3.044401,4.541861,4.17736,1.299711,0.5811075,0.3755658,0.2216947,0.02965066,4.530181E-05,7.102166E-05,4.129432E-06,1.326329E-05,-7.376315E-06,-7.475981E-05,2.428264E-07,2.555576E-05,0.0001685513,0.001066208,0.002619639,0.005183724,0.008825143,0.007096707,0.001278277,0.0004592694,0.0003268762,0.0002109727,7.181489E-05,3.685658E-06,-2.436783E-06,5.133868,-0.0001463172,9.112059E-05,5.81916E-05,-0.0004210891,7.886371E-05,0.0004158337,0.0009260285,0.005291055,0.01379607,0.02732052,0.04536342,0.03592995,0.006616784,0.002247566,0.001543558,0.0008693099,0.0002276649,1.108691E-05,-3.123774E-06,5.069549,-6631.315,-998,-11.13827,-4.317281,-3.287551,42.76557,115.3426
43617.5680889815,06/01/2019 13:38:02,06/01/2019 01:38:02.888 PM,888,8.657196,8.576028,-10.54349,-3.63692,-2.027343,-3.777001,-0.06989381,3.356823,19.53144,41.89052,44.50016,59.8546,108.8861,126.7605,138.9933,133.3867,128.9808,132.0486,131.6542,120.7323,116.5364,113.8637,104.9841,102.058,103.4716,88.76472,67.96394,0.0002872745,-0.0004178199,-0.0003035772,-0.001149317,0.0003490048,0.02166064,0.1773642,0.7968834,1.721167,3.021812,4.51398,4.151718,1.288024,0.5747176,0.3710161,0.218745,0.02912567,3.530258E-05,4.356906E-05,-7.909352E-06,2.562226E-06,9.330596E-06,-4.499059E-05,1.49919E-06,1.279005E-05,0.0001636307,0.001050596,0.002589099,0.005133716,0.008743558,0.007021171,0.001262453,0.0004495039,0.0003268676,0.0002056164,7.266246E-05,3.285827E-06,1.952681E-07,5.12608,0.0003263999,-0.0005376117,0.0004413495,0.0001454672,1.563377E-05,5.157627E-05,0.0004514044,0.005172202,0.01354253,0.02715699,0.04491493,0.03556504,0.006521091,0.002230854,0.001550048,0.0008440902,0.000243456,4.059448E-05,8.89802E-06,5.06461,5000.021,-998,-11.12681,-4.283936,-3.357547,42.76557,115.3426
43617.5680895486,06/01/2019 13:38:02,06/01/2019 01:38:02.937 PM,937,8.67802,8.597107,-10.33028,-3.216805,-2.027343,-3.777001,-0.06989381,3.356823,19.53257,41.89025,44.50608,59.9119,108.9165,126.8077,139.0327,133.4153,129.0114,132.0929,131.6889,120.7671,116.5659,113.8948,105.0171,102.0898,103.4919,88.79018,67.9822,0.0002252871,-0.0001589532,9.976711E-05,0.002555642,4.488311E-05,0.02135127,0.174963,0.7885321,1.708495,3.004109,4.494073,4.135127,1.280063,0.5707506,0.3682608,0.2168244,0.02874118,6.537657E-05,8.19936E-05,-2.355978E-06,-2.230644E-06,-6.435907E-06,3.306943E-05,-8.28777E-06,2.886044E-05,0.0001420956,0.001040915,0.002561869,0.005086483,0.008662838,0.006942249,0.001242444,0.0004439245,0.0003246038,0.0002070199,7.010835E-05,6.890316E-06,-1.667915E-06,5.12445,0.0005972274,-0.0003705572,0.0001594602,-0.0009723332,-8.650689E-05,-3.330968E-05,0.0004827855,0.005128531,0.01334664,0.0267157,0.04450087,0.03516896,0.006441287,0.002215934,0.00149582,0.0009244203,0.0002331748,-1.471064E-05,7.620112E-06,5.057225,8,-998,-10.79915,-4.283936,-3.357547,42.76557,115.3426
43617.5680907523,06/01/2019 13:38:03,06/01/2019 01:38:03.041 PM,41,8.698274,8.617395,-10.40133,-3.917104,-2.027343,-3.777001,-0.06989381,3.426839,19.53641,41.89519,44.51919,59.89738,108.9141,126.8042,139.0461,133.4283,129.0211,132.1028,131.7006,120.7749,116.5725,113.9044,105.0249,102.0941,103.5086,88.79873,67.98592,0.0004259868,-0.0002929281,0.0002807732,0.002971475,0.000257304,0.0207963,0.1723836,0.7802388,1.694138,2.981987,4.465963,4.110496,1.269571,0.5652097,0.3646663,0.2144382,0.02819559,7.071967E-05,6.00042E-05,9.022614E-06,1.899061E-06,8.125702E-06,3.003863E-05,-1.488631E-05,1.926418E-05,0.0001645142,0.001027765,0.002542567,0.005036142,0.008579863,0.006877563,0.001232053,0.0004387911,0.0003155875,0.0002027043,6.929185E-05,2.323828E-06,-5.166469E-07,5.135753,0.000602855,0.0005239436,-0.0004874493,-0.0007834811,4.089597E-05,-6.626119E-05,0.001051668,0.00505934,0.0131673,0.0266448,0.04414341,0.0348657,0.006272053,0.002169332,0.001427972,0.0007800762,0.0002200534,-1.19497E-05,-1.386766E-05,5.065099,133801,-998,-11.08464,-4.283936,-3.427549,42.76557,115.3426
43617.568091088,06/01/2019 13:38:03,06/01/2019 01:38:03.07 PM,70,8.719432,8.638844,-9.975247,-2.726888,-2.027343,-3.777001,-0.06989381,3.356823,19.53229,41.89537,44.50228,59.90435,108.8959,126.7716,139.0065,133.3748,128.9774,132.0613,131.6548,120.7275,116.5289,113.8593,104.9841,102.0631,103.4661,88.76016,67.95689,0.0001892945,-0.0002618944,0.0004689055,0.0005255671,-0.000141012,0.02013983,0.169289,0.7694337,1.675328,2.951919,4.424599,4.071028,1.254005,0.5571761,0.3589068,0.2107322,0.02765373,4.266842E-05,6.100579E-05,-9.643971E-06,5.049092E-06,7.817131E-06,-4.216184E-05,4.381432E-06,7.885778E-06,0.0001427214,0.001013038,0.002519198,0.004992467,0.008513324,0.00680997,0.001210792,0.000430492,0.0003178513,0.000196714,6.693799E-05,3.745783E-06,-1.236698E-06,5.131657,0.0007697286,0.0002315983,0.001002105,-0.001561858,2.119245E-05,-9.240751E-05,0.001113223,0.004978938,0.01311638,0.02640675,0.04364884,0.03442543,0.006241252,0.002132484,0.001384731,0.0007697471,0.000225904,4.74537E-06,-8.188071E-06,5.048833,-6631.315,-998,-10.32694,-4.283936,-3.357547,42.76557,115.3426
43617.5680924421,06/01/2019 13:38:03,06/01/2019 01:38:03.187 PM,187,8.740624,8.66065,-10.04622,-3.286811,-2.027343,-3.777001,-0.06989381,3.356823,19.52863,41.89464,44.51158,59.85713,108.8631,126.7876,138.9258,133.3231,128.9271,132.0027,131.6147,120.6865,116.4813,113.8151,104.9466,102.0302,103.4298,88.7225,67.9306,-0.0002606133,0.0001170703,0.0004439637,-0.001002043,0.0002878709,0.01953314,0.166436,0.7578684,1.653008,2.914331,4.371097,4.018915,1.23378,0.5465077,0.3512365,0.2060034,0.02694869,8.797022E-05,7.334352E-05,5.139137E-06,5.10938E-06,1.204896E-06,6.661033E-05,-8.868441E-07,1.089162E-05,0.0001439546,0.001000165,0.002494507,0.004939612,0.00844336,0.006755685,0.001197542,0.0004219858,0.0003101476,0.0001923328,6.707407E-05,5.52548E-06,2.440851E-06,5.130049,0.0003819723,0.0006613839,0.0006506882,0.0001079155,-7.851628E-05,-8.882581E-05,0.0009281551,0.004957466,0.01282409,0.02612996,0.0433745,0.03418027,0.006201673,0.002115271,0.001385309,0.0007590232,0.0001909704,-1.535774E-05,1.382033E-05,5.062956,5000.021,-998,-10.5496,-4.283936,-3.357547,42.76557,115.3426
43617.5680927315,06/01/2019 13:38:03,06/01/2019 01:38:03.212 PM,212,8.760687,8.680856,-9.266332,-1.887474,-1.957407,-3.706957,-0.06989381,3.426839,19.52407,41.87863,44.49213,59.84544,108.7916,126.6978,138.8468,133.2402,128.8481,131.9121,131.5248,120.6058,116.4002,113.7323,104.8714,101.9579,103.3485,88.65459,67.87868,6.265383E-05,-0.0008492646,-0.0003705636,0.001129103,0.0001454831,0.01936966,0.1634823,0.7461705,1.626523,2.873509,4.310651,3.960128,1.21102,0.534692,0.3431917,0.2010285,0.02619983,6.778096E-05,5.613443E-05,-1.669896E-06,1.33085E-05,2.497955E-06,1.373964E-05,-5.93341E-06,6.571482E-06,0.0001387824,0.0009904841,0.002467721,0.004913121,0.008377963,0.006708455,0.00118534,0.0004205895,0.000307234,0.00020026,6.498134E-05,5.312037E-06,2.562894E-07,5.126144,0.0004234757,0.0003568891,0.0002259649,0.00090999,0.0001344505,9.778003E-05,0.001004596,0.004897719,0.01276425,0.02580076,0.04309507,0.03390552,0.00609965,0.002071334,0.001402785,0.0007624443,0.000259304,-2.277777E-05,-1.396232E-05,5.055478,8,-998,-9.450124,-4.189468,-3.427549,42.76557,115.3426
43617.5680934838,06/01/2019 13:38:03,06/01/2019 01:38:03.277 PM,277,8.781703,8.701049,-9.478851,-2.307119,-1.957407,-3.706957,-0.06989381,3.426839,19.52082,41.86499,44.50313,59.77686,108.7654,126.7406,138.8033,133.2048,128.7922,131.8639,131.4669,120.5636,116.3624,113.6901,104.8357,101.9134,103.3136,88.62051,67.85046,-0.0001159762,-0.0001241349,0.000192408,0.0003292014,0.0006539003,0.01882678,0.160251,0.7338578,1.599991,2.83105,4.248703,3.89994,1.187916,0.5228648,0.3352483,0.1960744,0.02545677,7.938311E-05,5.508731E-05,1.747565E-06,4.193342E-06,1.322447E-06,-5.11869E-06,-9.354095E-06,1.916682E-05,0.0001180939,0.0009792524,0.002452811,0.004871686,0.008327226,0.006665203,0.001173844,0.0004151529,0.0003006321,0.0001929711,6.792367E-05,4.428201E-06,6.374691E-06,5.123753,-0.0001983723,0.0006105083,0.0004489069,0.001007211,-0.0001590399,5.444163E-05,0.001173169,0.004867379,0.01273152,0.02566375,0.04270785,0.03366488,0.006097376,0.002038926,0.001469092,0.0007592865,0.0002184061,-2.066393E-05,-4.775586E-05,5.057126,133801,-998,-9.745761,-4.189468,-3.427549,42.76557,115.3426
43617.568094294,06/01/2019 13:38:03,06/01/2019 01:38:03.347 PM,347,8.801093,8.721993,-8.41751,-0.6989553,-1.957407,-3.63692,0,3.496861,19.51785,41.8563,44.47987,59.76728,108.7212,126.6451,138.7433,133.1294,128.7226,131.7938,131.3761,120.4843,116.292,113.6232,104.7686,101.8653,103.2493,88.55722,67.8016,-1.73298E-05,-0.0002164792,0.0004974104,0.0009327369,0.0001810801,0.01853904,0.1574121,0.721316,1.573956,2.786862,4.183562,3.835849,1.162133,0.5104134,0.3269525,0.1910736,0.02471359,5.324011E-05,4.903227E-05,-5.41098E-06,-1.10025E-06,1.758854E-05,3.731255E-05,-1.143395E-05,1.37636E-05,0.00013396,0.0009789598,0.002421915,0.004839277,0.008267577,0.006619967,0.001163936,0.0004126168,0.0002995691,0.0001895912,6.441494E-05,5.014419E-06,1.012953E-06,5.128606,-0.0001202896,0.0002004654,-5.592443E-05,-0.001444463,0.000243192,-0.0001267917,0.0008058495,0.004739405,0.0126544,0.02544511,0.04240023,0.03332425,0.006055458,0.002004823,0.001333716,0.0007390887,0.0002160204,-5.103909E-05,-3.043312E-05,5.050725,-6631.315,-998,-8.445655,-4.127723,3.496861,42.76557,115.3426
43617.5680949306,06/01/2019 13:38:03,06/01/2019 01:38:03.402 PM,402,8.822455,8.743182,-8.912417,-0.4193665,-1.887474,-3.63692,0,3.566888,19.50107,41.80241,44.4287,59.65722,108.5653,126.5969,138.5577,132.9077,128.5163,131.5676,131.1651,120.2702,116.0899,113.4212,104.5793,101.6775,103.0673,88.39104,67.67056,0.0006205395,0.0004783736,-5.843506E-05,-0.0002194675,0.0003408794,0.01783524,0.15447,0.709322,1.549387,2.74421,4.120886,3.774583,1.137616,0.4985943,0.3191181,0.1863009,0.02403648,2.67918E-05,3.32345E-05,-6.73136E-07,-9.495308E-07,7.567335E-06,1.912774E-05,4.064702E-06,2.11626E-05,0.0001109523,0.0009571834,0.002406889,0.004796213,0.008211553,0.006569353,0.001154423,0.0004080519,0.0002942411,0.0001839376,6.623918E-05,4.945275E-06,5.540733E-06,5.119859,4.079998E-05,7.897125E-05,-0.0001262078,-0.0005793166,3.126745E-06,-0.0003169792,0.0008010216,0.004706594,0.01238521,0.02518533,0.04205328,0.03310955,0.005964332,0.002011605,0.001442107,0.0007366263,0.000212385,-2.976642E-06,2.427497E-05,5.046738,5000.021,-998,-8.921965,-4.095199,3.566888,42.76557,115.3426
43617.5680957407,06/01/2019 13:38:03,06/01/2019 01:38:03.472 PM,472,8.844336,8.763881,-7.42955,0.06989381,-1.887474,-3.63692,0,3.566888,19.49038,41.79729,44.43124,59.59866,108.4671,126.4267,138.4346,132.7933,128.3951,131.4499,131.026,120.1606,115.9837,113.3124,104.475,101.561,102.9624,88.29484,67.59512,-0.0005372232,-0.0005586072,0.0003477597,0.0007450345,5.107386E-05,0.01763914,0.1523234,0.6984757,1.527761,2.707614,4.068122,3.72296,1.118731,0.4890387,0.3127127,0.1822835,0.02340821,6.694133E-05,5.33573E-05,6.731362E-06,3.074671E-06,8.215497E-06,4.047806E-05,-7.770444E-06,1.667209E-05,0.0001337207,0.0009487982,0.002386157,0.004764563,0.008156154,0.00651925,0.001139672,0.0004036375,0.0002878156,0.0001874662,6.47717E-05,5.492412E-06,4.678299E-06,5.12422,0.0002588689,0.000300698,0.000105803,-0.0004134329,0.0003627036,3.187701E-05,0.0008227469,0.004752202,0.01234247,0.02495581,0.04165233,0.0329023,0.005907237,0.002021632,0.001289897,0.0006857234,0.0002036816,-3.559027E-05,-1.69441E-05,5.048566,8,-998,-7.429871,-4.095199,3.566888,42.76307,115.3471
