GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),EuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),EuZRoll (°),EuZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),EuZ320 (µW/(cm² nm)),EuZ330 (µW/(cm² nm)),EuZ340 (µW/(cm² nm)),EuZ380 (µW/(cm² nm)),EuZ412 (µW/(cm² nm)),EuZ443 (µW/(cm² nm)),EuZ465 (µW/(cm² nm)),EuZ490 (µW/(cm² nm)),EuZ510 (µW/(cm² nm)),EuZ532 (µW/(cm² nm)),EuZ555 (µW/(cm² nm)),EuZ589 (µW/(cm² nm)),EuZ625 (µW/(cm² nm)),EuZ665 (µW/(cm² nm)),EuZ683 (µW/(cm² nm)),EuZ694 (µW/(cm² nm)),EuZ710 (µW/(cm² nm)),EuZ780 (µW/(cm² nm)),EuZ875 (µW/(cm² nm)),EuZTemp (°C),BioGPSPosition (position),BioShadePosition (position),Ed0Tilt (°),EdZTilt (°),EuZTilt (°),SolarZenithAngle (°),SolarAzimuthAngle (°)
43617.5732460069,06/01/2019 13:45:28,06/01/2019 01:45:28.455 PM,455,0.2637371,0.1678931,3.146803,5.951673,-5.459978,2.027343,-5.038847,5.811145,17.89753,37.8971,39.67475,50.98664,90.56608,104.5872,111.8877,105.9689,101.2491,103.2224,101.6852,92.3156,88.37969,85.22375,78.15636,76.29237,76.9038,64.69505,48.70113,6.838332,14.63996,17.79952,35.62598,64.65437,77.30119,88.87927,91.05289,83.74124,87.16692,83.71727,77.66615,71.47141,68.56721,61.61848,63.00677,59.28318,35.8922,17.03348,0.0001599475,0.0006386573,0.0009241406,0.00863752,0.04095227,0.09884001,0.1515122,0.2184076,0.2624785,0.3163221,0.3577589,0.3106584,0.1835212,0.1316827,0.1143584,0.09129887,0.05784849,0.004525745,0.0003467921,5.434055,0.001311931,0.003940967,0.005993485,0.04652141,0.1925846,0.4442694,0.7533417,1.048676,1.208827,1.509826,1.668255,1.477499,0.8707187,0.6121913,0.502879,0.4225788,0.2536034,0.0187927,0.001615748,5.448706,4959.987,-998,6.721849,-5.819963,-7.669039,41.69843,117.341
43617.5732467477,06/01/2019 13:45:28,06/01/2019 01:45:28.519 PM,519,0.2715669,0.1708135,4.337558,6.162531,-5.881405,1.537848,-5.38977,6.443808,17.80837,37.67767,39.41851,50.63319,89.83524,103.7142,110.8301,104.9478,100.2457,102.1648,100.6457,91.34961,87.444,84.31635,77.30798,75.45926,75.99786,63.95809,48.09263,6.141833,13.03176,16.55793,31.51196,60.08488,67.87567,82.49526,79.0403,74.54678,80.52576,77.32407,72.53661,65.37862,62.51915,56.5161,52.97412,52.94237,31.49437,16.07051,0.0001367761,0.0005714517,0.0007973913,0.007894098,0.03973813,0.09864206,0.1521614,0.2207769,0.2658611,0.3215987,0.3646562,0.3155957,0.186695,0.1338652,0.1160492,0.09296858,0.05816239,0.004014307,0.000297849,5.414367,0.001949254,0.003719999,0.006418461,0.04509737,0.1919477,0.4428107,0.7499006,1.043609,1.202405,1.501003,1.657319,1.467918,0.8655089,0.6088589,0.5000927,0.4203266,0.2525143,0.01875952,0.001620008,5.454151,9,-998,7.516875,-6.076418,-8.371821,41.69843,117.341
43617.5732477778,06/01/2019 13:45:28,06/01/2019 01:45:28.608 PM,608,0.2792727,0.1751954,5.951673,5.179193,-5.951673,1.677691,-5.530195,7.500041,17.72896,37.4803,39.24473,50.27271,89.12913,102.9224,109.8774,104.0085,99.31796,101.1972,99.68932,90.45201,86.58026,83.46506,76.50767,74.6812,75.16244,63.28385,47.5293,6.321012,13.55504,16.91578,34.34773,66.0088,77.70655,93.55341,92.97883,87.34401,93.62181,91.48109,85.26358,78.15392,75.31445,68.18282,66.14357,64.87375,39.39892,19.81253,0.0001103814,0.0004452696,0.000709604,0.007341078,0.03750956,0.09549193,0.1503434,0.2190315,0.2649478,0.3207014,0.3639654,0.3154825,0.1863751,0.1333167,0.1150353,0.09228946,0.05761677,0.003640714,0.0002493899,5.419446,0.0018768,0.003678995,0.005817004,0.044319,0.1928565,0.4448809,0.7524888,1.046577,1.204509,1.502849,1.658463,1.46926,0.8674431,0.611367,0.5022156,0.4224516,0.2545243,0.01917526,0.001688873,5.447844,134526,-998,7.865369,-6.180355,-9.281366,41.69843,117.341
43617.5732483102,06/01/2019 13:45:28,06/01/2019 01:45:28.654 PM,654,0.2869993,0.1815959,6.232837,4.688115,-5.740895,2.167225,-5.459978,8.770948,17.64796,37.31587,39.06629,49.93707,88.49383,102.1217,108.9489,103.1282,98.44174,100.2802,98.77989,89.61058,85.76579,82.67523,75.76665,73.95142,74.43522,62.64318,47.03486,7.249081,15.69805,19.80422,42.06008,82.30453,99.57291,119.4128,118.7424,113.9844,121.4757,120.0987,111.8315,103.7186,100.1596,91.1729,89.06248,87.07023,53.66438,27.2357,0.0001035853,0.000436965,0.0006666749,0.006953943,0.03579667,0.09206787,0.1462167,0.212937,0.2583298,0.3132714,0.3562193,0.3092295,0.1808144,0.1284823,0.1102925,0.08928196,0.05518439,0.003412056,0.0002230776,5.428614,0.00163411,0.003615211,0.005947422,0.04597273,0.1937529,0.4471609,0.7557331,1.051409,1.20987,1.50852,1.664002,1.474879,0.872,0.6154143,0.5057415,0.4255365,0.2570221,0.01973776,0.001776243,5.445129,-6631.539,-998,7.77708,-6.131248,-10.28707,41.69843,117.341
43617.5732490278,06/01/2019 13:45:28,06/01/2019 01:45:28.716 PM,716,0.2953638,0.1900564,8.983172,3.777001,-5.31957,2.936826,-5.31957,10.18822,17.57647,37.15099,38.82908,49.64864,87.90561,101.3464,108.1518,102.3371,97.68521,99.46365,97.97999,88.86331,85.04527,81.97118,75.10593,73.30867,73.78067,62.08072,46.59842,6.203288,13.17034,16.43598,33.90669,63.37971,75.52303,90.18244,89.26913,85.70914,90.87061,89.84016,82.84438,76.19769,73.42416,66.60711,65.94556,63.65586,39.17397,19.73769,0.0001053199,0.0004291142,0.0006751532,0.006992063,0.03485853,0.08920104,0.1422732,0.2073144,0.2516264,0.3049207,0.3475872,0.3023368,0.1752153,0.1237863,0.1061185,0.0861317,0.05275602,0.003398736,0.0002345618,5.413391,0.001209305,0.003323625,0.006436599,0.04864983,0.1934489,0.4490141,0.7595906,1.056047,1.215114,1.515449,1.671886,1.481853,0.8766524,0.6185754,0.5085946,0.4283583,0.2587109,0.01997926,0.001802985,5.435919,4959.987,-998,9.721214,-6.068292,-11.44235,41.69594,117.3458
43617.5732497569,06/01/2019 13:45:28,06/01/2019 01:45:28.779 PM,779,0.3048452,0.2018059,7.641058,3.076806,-4.828386,3.777001,-5.109016,11.68318,17.50966,36.98692,38.69631,49.39643,87.35969,100.7872,107.4164,101.6126,96.96123,98.6916,97.23176,88.17611,84.37083,81.32508,74.49479,72.71093,73.16628,61.57301,46.19788,5.891138,12.37755,15.61149,31.935,59.14258,71.17201,83.32864,79.93937,79.01234,83.06504,82.09641,75.16227,69.41499,66.17655,60.25648,57.87896,57.88957,35.36395,17.5368,0.0001046295,0.0004628284,0.0006913752,0.007162866,0.03567243,0.089941,0.1419445,0.2070384,0.250619,0.3044923,0.3460499,0.3004484,0.1744812,0.123448,0.1062723,0.08536267,0.05286569,0.003687786,0.0002654252,5.422163,0.001098786,0.003159608,0.005547854,0.04263719,0.1887476,0.4425503,0.7526311,1.050804,1.211544,1.512778,1.670709,1.480253,0.8733787,0.6147118,0.5045782,0.4242625,0.2543403,0.01863054,0.001615559,5.445723,9,-998,8.223762,-6.119208,-12.6959,41.69594,117.3458
43617.5732504745,06/01/2019 13:45:28,06/01/2019 01:45:28.841 PM,841,0.3140668,0.2155947,9.904288,2.796863,-4.197382,4.547872,-4.758247,13.18626,17.45415,36.87173,38.53563,49.16601,86.89382,100.0889,106.7511,100.9603,96.3561,98.04208,96.59991,87.58588,83.79709,80.76154,73.97597,72.2021,72.66689,61.1287,45.85355,5.659973,12.40987,15.68044,32.82671,64.64081,76.05092,92.659,91.99062,86.35927,93.01062,90.65607,84.69006,77.04312,74.38028,67.02743,66.37873,63.1567,37.19234,18.06235,0.0001251257,0.0005397554,0.0007349571,0.00757088,0.03747043,0.09393478,0.1433234,0.2095047,0.2541359,0.3095814,0.3529184,0.3022372,0.1762549,0.1255787,0.1089909,0.0859208,0.05349574,0.003882456,0.000312071,5.419927,0.001112855,0.002577954,0.005217597,0.04021529,0.1851251,0.4390477,0.7506337,1.052161,1.215022,1.517864,1.677942,1.485839,0.875528,0.6155521,0.5046312,0.4237242,0.2526415,0.01767913,0.001481804,5.44748,134527,-998,10.2767,-6.176891,-13.96298,41.69594,117.3458
43617.5732512963,06/01/2019 13:45:28,06/01/2019 01:45:28.912 PM,912,0.3225221,0.2295739,9.337157,1.537848,-3.63692,5.179193,-4.477761,14.26551,17.40578,36.76907,38.38468,48.98835,86.52156,99.71733,106.2148,100.415,95.83469,97.49319,96.05513,87.08611,83.31016,80.28561,73.5343,71.7617,72.22398,60.74475,45.56285,5.497161,12.0829,15.43177,32.51049,63.01374,75.14167,90.15234,89.19971,83.82272,89.8008,87.29572,80.78951,73.34874,70.36098,63.30349,62.21796,59.61509,34.2449,15.926,0.0001236241,0.0005400569,0.0007306813,0.007612839,0.03769224,0.09457517,0.1442663,0.210974,0.2560264,0.3110031,0.3544919,0.3043362,0.1777086,0.1267432,0.1096622,0.08677893,0.05413747,0.003949474,0.0003270944,5.432369,0.001202193,0.003081396,0.005213063,0.0396717,0.1841909,0.4403038,0.756236,1.061188,1.225965,1.531376,1.6931,1.498667,0.8836827,0.6216206,0.5094268,0.4278999,0.254354,0.01729885,0.001351174,5.446348,-6631.539,-998,9.458585,-6.317275,-14.89803,41.69594,117.3458
43617.5732521181,06/01/2019 13:45:28,06/01/2019 01:45:28.983 PM,983,0.3314772,0.2458077,10.33028,1.118372,-3.146803,5.60042,-4.057231,14.77091,17.36869,36.69248,38.3166,48.84025,86.20654,99.26421,105.8298,100.0203,95.4529,97.06712,95.62725,86.70783,82.93132,79.91982,73.19669,71.43066,71.89075,60.45197,45.34424,5.396316,12.01293,15.49095,34.1434,69.8328,82.84647,102.5173,101.9158,96.09799,103.5515,100.2265,94.38927,85.1105,83.59077,74.18374,74.75634,68.52695,40.0699,17.51521,0.0001130221,0.0005199208,0.0006987809,0.007348015,0.03693927,0.09365416,0.1437295,0.2105678,0.2559889,0.3112731,0.355428,0.3054424,0.1777328,0.1262813,0.1091903,0.08690508,0.0537628,0.003747196,0.000311591,5.42576,0.001055876,0.002878652,0.005561457,0.0425938,0.1849392,0.4451689,0.764531,1.073299,1.23971,1.548239,1.711421,1.516111,0.8949178,0.62991,0.516225,0.4336848,0.2577573,0.01729161,0.001370058,5.45792,4959.987,-998,10.38807,-6.414178,-15.27192,41.69594,117.3458
43617.5732528009,06/01/2019 13:45:29,06/01/2019 01:45:29.042 PM,42,0.3426419,0.2608196,10.54349,0.06989381,-2.796863,5.670653,-3.63692,14.33764,17.33874,36.62971,38.26164,48.72961,85.98012,99.00205,105.5038,99.69185,95.10902,96.72134,95.26186,86.3775,82.61874,79.59458,72.90408,71.14824,71.60757,60.20299,45.15506,5.725293,12.88189,17.1788,40.65692,82.84396,102.5114,123.7554,126.1574,122.1582,130.0623,129.3628,120.172,110.8971,105.8885,96.66868,93.5041,90.33982,49.6996,22.58183,9.439441E-05,0.0004502433,0.0006306749,0.006905652,0.03577167,0.09212472,0.1427169,0.210502,0.2567789,0.3128197,0.3576128,0.3073248,0.1785558,0.1267239,0.1093023,0.08683279,0.05322297,0.003448008,0.0002720532,5.42338,0.001038289,0.002220306,0.004948555,0.03897207,0.1850744,0.4486212,0.7712603,1.083505,1.251644,1.562535,1.726267,1.530683,0.9046822,0.6368411,0.5219505,0.4385137,0.2605079,0.01712397,0.001284959,5.446695,9,-998,10.54371,-6.314838,-14.75553,41.69594,117.3458
43617.5732536111,06/01/2019 13:45:29,06/01/2019 01:45:29.112 PM,112,0.3551345,0.2746379,10.40133,-0.6989553,-2.58695,5.249377,-3.146803,13.18626,17.3198,36.58771,38.21258,48.66693,85.82114,98.76237,105.2998,99.50838,94.9237,96.50744,95.06643,86.19498,82.42722,79.41101,72.73939,70.96835,71.45058,60.06459,45.04975,4.735298,10.65798,14.31067,32.86741,63.39188,75.83715,90.77452,94.09236,91.71206,95.51675,95.34298,86.77165,80.31167,73.84738,69.20247,64.38786,60.97378,33.25702,15.00518,9.339765E-05,0.0004010852,0.0005981721,0.006634429,0.03451912,0.09018593,0.1429582,0.212204,0.259321,0.3159991,0.3602928,0.311175,0.1812318,0.1287418,0.1109979,0.08760315,0.05353845,0.003297476,0.0002456595,5.41969,-0.0001252138,0.002009969,0.004172415,0.0394216,0.1844136,0.449383,0.7750791,1.090159,1.259239,1.572535,1.736185,1.539388,0.9112607,0.6415767,0.5258181,0.4415787,0.2621683,0.01687302,0.001191998,5.450527,134527,-998,10.42377,-5.845831,-13.53141,41.69594,117.3458
43617.5732543519,06/01/2019 13:45:29,06/01/2019 01:45:29.176 PM,176,0.366248,0.2877853,10.18822,-0.4892626,-2.447027,4.547872,-2.58695,11.39784,17.31304,36.57261,38.18848,48.6341,85.76822,98.67586,105.1581,99.43867,94.83381,96.42006,94.9856,86.11454,82.3438,79.34063,72.66509,70.90479,71.38329,60.00753,45.01142,3.818425,8.623295,11.30094,25.77902,53.25061,66.6174,80.68484,78.32313,73.02608,79.74072,76.90765,71.82496,63.86074,62.99984,55.2235,55.65085,53.55941,28.31375,11.06071,7.672459E-05,0.0003446043,0.0005217934,0.005906833,0.03206273,0.08606394,0.1418885,0.2115523,0.2580675,0.3142351,0.3578427,0.3133917,0.1824327,0.1286833,0.1102894,0.08861943,0.0537034,0.00313329,0.0001967367,5.422647,0.0005697929,0.002049454,0.00437722,0.03712219,0.1824243,0.4474235,0.7746377,1.091317,1.261172,1.575397,1.738809,1.541566,0.9128388,0.6430024,0.5270035,0.4422384,0.2623853,0.01654814,0.001162185,5.456328,-6631.539,-998,10.19947,-5.159552,-11.67291,41.69594,117.3458
43617.5732551042,06/01/2019 13:45:29,06/01/2019 01:45:29.241 PM,241,0.3780831,0.3001461,9.620604,-1.677691,-2.377071,3.426839,-1.957407,9.266332,17.31742,36.59393,38.23584,48.66385,85.78921,98.73479,105.2723,99.49973,94.88327,96.48741,95.04876,86.17268,82.40784,79.40491,72.71744,70.95737,71.43556,60.05864,45.04171,4.076255,9.381599,12.77456,31.28308,65.09769,80.69132,98.50238,101.2036,97.21922,104.2144,102.8985,95.68898,87.30231,82.68605,75.53553,72.70592,69.09313,35.98287,15.24016,5.812272E-05,0.0002757859,0.0004269593,0.005241337,0.02969676,0.08220517,0.1371744,0.2061645,0.2523889,0.3083559,0.3524907,0.3093676,0.1783708,0.1248184,0.106545,0.08634578,0.05118506,0.002555863,0.0001509992,5.427088,0.0004241792,0.002136019,0.003774142,0.03491722,0.178002,0.4409665,0.7667715,1.084214,1.254118,1.566841,1.730747,1.534513,0.9074779,0.6391633,0.5238613,0.4393789,0.2599648,0.0160029,0.001015983,5.446507,4959.987,-998,9.760447,-4.167351,-9.463851,41.69594,117.3458
43617.5732558333,06/01/2019 13:45:29,06/01/2019 01:45:29.304 PM,304,0.3869391,0.3112492,9.762415,-1.607768,-2.307119,2.167225,-1.328101,7.147696,17.32952,36.61882,38.23415,48.72401,85.90117,98.79594,105.4656,99.65332,95.0351,96.6142,95.22068,86.31415,82.55493,79.54265,72.86079,71.08775,71.56046,60.17432,45.13409,3.067855,6.95538,9.64893,23.19592,46.78307,57.58925,69.92204,69.83686,67.05075,70.90524,69.18566,63.18982,57.77067,53.25525,48.23518,46.36984,43.83825,21.71424,8.601398,5.432986E-05,0.0002491689,0.0003851112,0.005034905,0.02917241,0.08153993,0.1339498,0.202336,0.2489184,0.3051321,0.3500552,0.3041322,0.1744255,0.1219303,0.1044522,0.08329377,0.04900566,0.002294734,0.0001465528,5.416549,0.0008378066,0.001765462,0.003272335,0.03595591,0.1704161,0.42847,0.749856,1.065757,1.235781,1.545089,1.709204,1.514857,0.8926339,0.6273454,0.5137342,0.4298897,0.2527346,0.01477104,0.000906746,5.452674,9,-998,9.888935,-3.163783,-7.267537,41.69594,117.3458
43617.5732565509,06/01/2019 13:45:29,06/01/2019 01:45:29.366 PM,366,0.3982379,0.3233545,8.064393,-1.957407,-2.167225,0.9086576,-0.6989553,5.31957,17.35465,36.65944,38.28912,48.81472,86.10017,99.05146,105.715,99.93384,95.29635,96.88373,95.49056,86.56524,82.79999,79.78654,73.08599,71.3216,71.79098,60.38108,45.29188,3.050534,7.153873,9.896373,24.72749,51.8811,64.94978,79.38866,79.38831,75.39111,80.31351,78.58541,72.2856,64.33913,61.21972,54.71798,53.33279,50.21691,23.86454,8.765091,4.115192E-05,0.000230329,0.0003745023,0.004945911,0.02877079,0.08009696,0.1306667,0.1979591,0.244149,0.2997174,0.344269,0.2978486,0.1699309,0.1185073,0.1015917,0.0802364,0.0471855,0.002240802,0.0001418745,5.428176,0.0004917102,0.001098847,0.003389474,0.03350848,0.1616969,0.4131944,0.7288902,1.041752,1.211356,1.516878,1.680731,1.489065,0.8736455,0.6114168,0.4999225,0.4174288,0.2424559,0.01345623,0.0008394429,5.449146,134527,-998,8.292508,-2.34967,-5.364771,41.69594,117.3458
43617.5732572454,06/01/2019 13:45:29,06/01/2019 01:45:29.426 PM,426,0.408703,0.3358606,8.205602,-2.307119,-2.027343,-0.06989381,-0.2096819,4.057231,17.38897,36.74555,38.39102,48.96432,86.39517,99.33558,106.1182,100.3204,95.67887,97.27363,95.87715,86.93224,83.15538,80.131,73.41038,71.63783,72.09963,60.66209,45.52805,2.659549,6.354608,8.892809,23.18217,49.76405,63.33596,77.41277,77.73791,74.42142,79.42016,77.72674,71.57455,64.29917,60.7014,54.30703,52.91197,49.54617,22.51291,7.78017,5.216806E-05,0.0002115946,0.000356179,0.004804968,0.02794855,0.07751065,0.1283745,0.194744,0.2400128,0.2944153,0.3377316,0.2938441,0.167294,0.1164794,0.09958831,0.07899621,0.04657567,0.002296093,0.0001354795,5.42646,-6.612411E-05,0.001247593,0.002627692,0.02900411,0.1504751,0.3937508,0.7023511,1.010876,1.18028,1.480786,1.64455,1.45521,0.8482125,0.5906722,0.481876,0.4008237,0.2299142,0.01170682,0.0007329034,5.449757,-6631.539,-998,8.51532,-2.028546,-4.06261,41.69594,117.3458
43617.5732579745,06/01/2019 13:45:29,06/01/2019 01:45:29.489 PM,489,0.4173315,0.3477303,5.881405,-2.027343,-1.677691,-0.7688549,0.2096819,3.496861,17.43329,36.82661,38.48447,49.1328,86.74834,99.76296,106.5545,100.7816,96.12605,97.74648,96.35052,87.36787,83.58274,80.54707,73.80136,72.02126,72.48283,61.00124,45.79442,2.696515,6.535997,9.307291,26.0939,58.28511,77.12777,94.4173,95.31776,94.15289,99.10311,96.72175,89.88235,83.13577,78.0037,68.25414,67.10246,62.94595,27.47824,8.750375,2.337854E-05,0.0001829731,0.0003048223,0.004496298,0.02688539,0.07587653,0.1263188,0.1923987,0.2374917,0.2917311,0.3352258,0.2914389,0.1656489,0.1152725,0.09857041,0.07820668,0.0458746,0.002104901,0.0001202811,5.422268,0.0001104413,0.00130834,0.001867422,0.02759537,0.1404511,0.3741888,0.6738321,0.9780777,1.147658,1.444541,1.607555,1.422985,0.822697,0.5690697,0.4631627,0.3839699,0.2168229,0.01001596,0.0005590607,5.445596,4959.987,-998,6.2164,-1.845294,3.503111,41.69594,117.3458
43617.5732588773,06/01/2019 13:45:29,06/01/2019 01:45:29.567 PM,567,0.4272194,0.3589137,5.881405,-2.58695,-1.398015,-1.118372,0.4892626,3.496861,17.48661,36.94648,38.63288,49.32388,87.16668,100.1669,107.146,101.3525,96.69431,98.33978,96.938,87.91327,84.11349,81.05966,74.28573,72.49064,72.95635,61.41487,46.116,2.72383,6.774307,9.926986,29.59623,69.8271,94.25665,117.8722,120.4277,119.7015,127.8644,127.82,118.2766,109.4759,104.0989,93.23566,90.95268,84.46432,35.81019,11.07787,2.863418E-05,0.0001608324,0.0002678689,0.004283131,0.02639665,0.07602634,0.1246237,0.190853,0.2367017,0.2915759,0.3361936,0.28898,0.1645916,0.1148743,0.09855536,0.07706857,0.04531431,0.001979258,0.0001092851,5.422178,0.0003088137,0.000946136,0.002056356,0.02563029,0.1331014,0.3606027,0.6540887,0.95549,1.124997,1.419364,1.582216,1.40059,0.8052217,0.5545483,0.4506603,0.3725531,0.2076703,0.00908721,0.0005452403,5.451508,9,-998,6.417927,-1.79003,3.530755,41.69594,117.3458
43617.5732597801,06/01/2019 13:45:29,06/01/2019 01:45:29.645 PM,645,0.4373813,0.3701622,3.777001,-1.957407,-0.9785607,-0.9785607,0.6989553,4.127304,17.54538,37.08053,38.76946,49.56617,87.61497,100.7839,107.7655,101.9964,97.3162,98.94621,97.54144,88.48492,84.66206,81.59703,74.78493,72.97588,73.45208,61.85163,46.45724,2.659719,6.614922,9.595939,29.65077,69.93187,93.8222,120.3138,125.9848,120.6966,133.1248,130.1098,125.2979,111.229,106.5192,95.35748,93.82513,87.45923,36.18237,10.82787,7.365664E-06,0.0001565671,0.0002662526,0.004008608,0.02556194,0.07505086,0.1195338,0.1847955,0.2313479,0.287306,0.3334847,0.2802406,0.1585293,0.1107887,0.09572823,0.07231346,0.04228561,0.00174855,0.0001063926,5.41721,-0.0003946344,0.0007859154,0.001594098,0.02566092,0.1284651,0.3519271,0.6414071,0.9401971,1.110882,1.40472,1.567291,1.387174,0.7948269,0.5456555,0.4430883,0.3655247,0.202675,0.008494685,0.0004862673,5.450208,134527,-998,4.251474,-1.383759,4.185666,41.69594,117.3458
43617.5732612153,06/01/2019 13:45:29,06/01/2019 01:45:29.769 PM,769,0.4486392,0.3822022,2.936826,-2.516986,-0.5591593,-0.4193665,0.9785607,5.249377,17.61884,37.23151,38.94536,49.83673,88.16103,101.3072,108.5076,102.7758,98.08379,99.71777,98.28465,89.16978,85.33875,82.24225,75.39764,73.57029,74.0601,62.38057,46.87453,2.429689,6.017031,8.789234,26.12293,60.18645,80.38013,100.9896,104.4696,101.0976,109.3117,108.4987,101.0578,90.78835,86.22226,77.57511,75.16966,69.67686,28.88241,8.786046,2.006464E-05,0.0001424598,0.0002391152,0.003918694,0.02472676,0.07281221,0.1157566,0.1793501,0.2253222,0.281108,0.3270803,0.2732661,0.1533466,0.1067385,0.09201702,0.06886429,0.04007166,0.001671876,9.834597E-05,5.412405,0.0001519448,0.0007342803,0.001782024,0.0234049,0.1262302,0.3471893,0.6352637,0.9342671,1.105921,1.4001,1.563481,1.384146,0.7919836,0.5430488,0.4408964,0.3634384,0.2011077,0.008273595,0.0004663888,5.447343,-6631.539,-998,3.864974,-0.6989313,5.338808,41.69349,117.3505
43617.5732612153,06/01/2019 13:45:29,06/01/2019 01:45:29.769 PM,769,0.4585446,0.3944027,1.537848,-1.957407,-0.06989381,0.3494712,1.048466,6.795623,17.68891,37.3866,39.14621,50.1535,88.74271,102.0499,109.3319,103.5502,98.85827,100.4819,99.12413,89.9044,86.04334,82.93695,76.04861,74.20512,74.70627,62.94621,47.31817,2.281736,5.59979,8.046176,23.50253,54.54024,70.43291,89.89488,89.9083,88.00808,97.66665,93.44749,88.50506,79.1569,75.00968,67.02016,66.18308,62.06516,26.00598,8.059885,2.381867E-05,0.0001295381,0.0002401564,0.003717314,0.02371139,0.07023297,0.1136784,0.1765577,0.2224191,0.2766833,0.3221594,0.2714517,0.151652,0.1049516,0.09015155,0.06824977,0.03949169,0.001643852,9.657635E-05,5.422156,0.0008513732,0.0002672871,0.001862132,0.02152148,0.124729,0.3456406,0.633248,0.9338412,1.10612,1.401986,1.566175,1.386735,0.7930363,0.5434825,0.4412391,0.3635968,0.2009843,0.008256382,0.0003660494,5.446129,4959.987,-998,2.488522,-0.3563916,6.87454,41.69349,117.3505
43617.5732618866,06/01/2019 13:45:29,06/01/2019 01:45:29.827 PM,827,0.4702748,0.4055659,-0.06989381,-2.097282,0.3494712,1.328101,1.048466,8.629533,17.7663,37.55999,39.32126,50.45604,89.37579,102.6732,110.1841,104.4004,99.701,101.3752,100.0582,90.72084,86.83388,83.71438,76.77381,74.91109,75.42385,63.57499,47.81366,1.83377,4.46576,6.363092,17.61742,38.7364,49.87353,61.72034,62.25827,59.67493,64.08828,62.641,57.30114,51.02699,47.94345,42.82447,43.25511,38.62418,16.25442,5.06979,1.827824E-05,0.0001102812,0.000206096,0.003537688,0.02263015,0.06728999,0.1134556,0.1761679,0.2207482,0.2739355,0.3181196,0.2737238,0.1522511,0.1044485,0.08863393,0.06927326,0.03973471,0.001612938,9.123902E-05,5.420551,0.0008811189,0.000592718,0.001552281,0.02194512,0.123815,0.3450485,0.6325069,0.9350845,1.1087,1.405963,1.571658,1.392166,0.7958297,0.5452728,0.442498,0.3646269,0.2013267,0.008181061,0.0004051439,5.448153,9,-998,-2.098444,1.373279,8.691101,41.69349,117.3505
