GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),EuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),EuZRoll (°),EuZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),EuZ320 (µW/(cm² nm)),EuZ330 (µW/(cm² nm)),EuZ340 (µW/(cm² nm)),EuZ380 (µW/(cm² nm)),EuZ412 (µW/(cm² nm)),EuZ443 (µW/(cm² nm)),EuZ465 (µW/(cm² nm)),EuZ490 (µW/(cm² nm)),EuZ510 (µW/(cm² nm)),EuZ532 (µW/(cm² nm)),EuZ555 (µW/(cm² nm)),EuZ589 (µW/(cm² nm)),EuZ625 (µW/(cm² nm)),EuZ665 (µW/(cm² nm)),EuZ683 (µW/(cm² nm)),EuZ694 (µW/(cm² nm)),EuZ710 (µW/(cm² nm)),EuZ780 (µW/(cm² nm)),EuZ875 (µW/(cm² nm)),EuZTemp (°C),BioGPSPosition (position),BioShadePosition (position),Ed0Tilt (°),EdZTilt (°),EuZTilt (°),SolarZenithAngle (°),SolarAzimuthAngle (°)
43617.5637804167,06/01/2019 13:31:50,06/01/2019 01:31:50.628 PM,628,0.4671907,0.3638389,0.7688549,0.4892626,-2.516986,7.993807,-3.917104,13.47358,18.85376,40.58774,43.18683,58.09705,105.9599,124.3239,135.454,130.1922,125.6052,129.1806,128.1895,117.885,114.0095,110.9878,102.0203,100.2884,101.5189,86.22624,65.87317,2.126587,5.55811,8.598027,27.9387,70.28169,94.74817,121.0125,126.0184,124.3953,135.4323,137.9147,126.9521,114.3534,110.255,98.67217,96.12698,88.64572,36.33477,10.70622,3.303546E-05,0.000165776,0.0002653122,0.003986112,0.02621537,0.079677,0.1384541,0.2177514,0.2828434,0.3555603,0.410647,0.3667676,0.2085201,0.1457494,0.1239468,0.0962952,0.05634566,0.002484252,0.0001288485,5.71816,0.0004276964,0.001000808,0.002861214,0.02957577,0.1626604,0.4433568,0.8058237,1.190115,1.423157,1.810463,2.037218,1.839815,1.073967,0.7552885,0.6132543,0.5097502,0.2915888,0.01378491,0.0007740331,5.486657,5000.071,-998,0.9112948,-8.370988,-13.99221,43.67241,113.717
43617.5637809606,06/01/2019 13:31:50,06/01/2019 01:31:50.675 PM,675,0.4749973,0.3727626,1.537848,0.7688549,-2.516986,6.232837,-3.286811,11.46915,18.82684,40.53467,43.14751,57.99234,105.7209,124.1636,135.1225,129.8515,125.3077,128.8277,127.832,117.5771,113.7141,110.6886,101.7431,100.0156,101.2355,85.98449,65.66898,1.995744,5.421969,8.610391,28.88191,73.49207,102.1432,133.3954,141.8872,137.26,150.7788,147.4891,143.6786,130.146,122.8332,113.439,107.2373,102.3292,40.50174,10.98507,2.388339E-05,0.0001224141,0.0002238462,0.003630229,0.02384409,0.07381858,0.1310533,0.2056175,0.2673201,0.3363418,0.3912639,0.35002,0.1956316,0.1354877,0.114793,0.08995848,0.05159906,0.002077223,0.0001089555,5.716158,0.0002504275,0.0007137782,0.002299703,0.02745756,0.157627,0.4291275,0.7816682,1.155789,1.382115,1.757479,1.984085,1.791517,1.042348,0.7314323,0.5940358,0.4935025,0.281334,0.01346814,0.0007673333,5.500617,8,-998,1.719171,-6.714475,-11.90711,43.67241,113.717
43617.5637818634,06/01/2019 13:31:50,06/01/2019 01:31:50.753 PM,753,0.4830137,0.3814757,1.957407,0.3494712,-2.307119,4.407657,-2.516986,9.620604,18.80485,40.48215,43.05914,57.89236,105.5208,124.0984,134.8656,129.5963,125.0345,128.5459,127.5507,117.3113,113.4608,110.4376,101.4853,99.79337,100.9962,85.77137,65.49741,1.616022,4.303212,6.826407,23.44157,61.57993,85.07689,108.9079,114.0708,113.3693,123.742,125.398,116.0342,104.2906,101.1239,89.55088,87.59278,79.06749,29.61434,7.869614,3.93008E-05,0.0001082917,0.0001938707,0.003385946,0.02295204,0.07242806,0.1261652,0.1971259,0.257262,0.3245617,0.3796812,0.3358115,0.1855542,0.1290006,0.1103017,0.08518364,0.04866388,0.001825928,0.0001014052,5.724134,0.0004755309,0.001116228,0.002054845,0.02891479,0.154083,0.4172568,0.760641,1.125913,1.347374,1.716198,1.939107,1.750749,1.016374,0.712041,0.5787838,0.4802266,0.2731128,0.01309039,0.0007704833,5.492406,133149,-998,1.988312,-4.970753,-9.932598,43.67241,113.717
43617.5637825926,06/01/2019 13:31:50,06/01/2019 01:31:50.816 PM,816,0.4900039,0.3905346,2.377071,0.4193665,-2.167225,2.726888,-1.747616,7.782122,18.78027,40.42725,42.99487,57.78502,105.298,123.8154,134.5324,129.2912,124.7386,128.2247,127.2352,117.0198,113.1702,110.1564,101.2042,99.53045,100.7325,85.54615,65.3153,1.682942,4.572087,7.396455,26.57047,72.2382,102.2392,131.7746,141.5323,138.9727,152.4562,154.7405,144.0203,129.8163,126.25,111.8111,109.4253,100.2497,36.33363,9.049114,3.791425E-05,9.486264E-05,0.0001956176,0.003131493,0.02219318,0.07094017,0.1227205,0.1915883,0.250108,0.3159879,0.3711231,0.3269735,0.1796651,0.1246128,0.107295,0.08224996,0.04672825,0.001651084,8.65526E-05,5.716538,0.000149131,0.000684164,0.002524156,0.030543,0.150309,0.4073679,0.7437484,1.102323,1.320073,1.683367,1.904152,1.717414,0.9961317,0.6970146,0.5670225,0.4701163,0.2673377,0.01278001,0.0006901171,5.486383,-6631.145,-998,2.413697,-3.481181,-7.971272,43.67241,113.717
43617.5637833449,06/01/2019 13:31:50,06/01/2019 01:31:50.881 PM,881,0.4971692,0.398847,2.656917,0.2795763,-1.957407,1.18828,-1.118372,6.162531,18.76283,40.40053,42.94591,57.70397,105.1558,123.7086,134.346,129.0971,124.5378,127.9497,127.0181,116.8205,112.9746,109.9582,101.0282,99.369,100.5423,85.37659,65.1932,1.8133,4.954771,8.130115,30.20949,82.65527,117.8015,153.6668,165.263,162.6201,178.7674,180.8137,169.5145,152.3455,147.1636,131.344,127.4752,116.5521,40.64148,9.689595,2.670539E-05,9.468609E-05,0.0001690822,0.003037808,0.02157393,0.06973109,0.1207565,0.18909,0.246461,0.3113482,0.3662292,0.3220845,0.1772826,0.1230423,0.1060991,0.08115951,0.04616494,0.0015742,8.184582E-05,5.72641,0.001082607,0.001201057,0.002410796,0.02726361,0.1486904,0.4024096,0.7349451,1.088535,1.303301,1.663284,1.881669,1.695891,0.9844355,0.6887766,0.5610924,0.4650896,0.2650954,0.01277855,0.0006832543,5.483692,5000.071,-998,2.671544,-2.289379,-6.261659,43.67241,113.717
43617.5637841319,06/01/2019 13:31:50,06/01/2019 01:31:50.949 PM,949,0.5046376,0.4090819,2.936826,0.2795763,-1.677691,-0.06989381,-0.5591593,4.758247,18.74732,40.35615,42.88874,57.64209,104.9901,123.5836,134.1574,128.8907,124.3336,127.7209,126.8165,116.6355,112.79,109.7746,100.8547,99.19421,100.3682,85.23046,65.07242,1.737099,4.732224,7.290016,28.22013,74.57323,106.1921,141.5654,144.2871,147.7149,160.6958,157.9398,156.7381,140.9616,128.8372,122.0426,112.7099,101.4191,35.00753,8.475851,2.323615E-05,7.832875E-05,0.0001600539,0.002873673,0.02027013,0.06651676,0.1185213,0.1860626,0.2417577,0.3047712,0.3583418,0.3203937,0.1747352,0.1206377,0.1033832,0.08002101,0.04511983,0.001406364,7.213937E-05,5.723025,0.0006450618,0.0007084628,0.002249069,0.02828188,0.1475158,0.3982706,0.7279203,1.07834,1.291555,1.648317,1.865448,1.681877,0.976421,0.6837445,0.5570074,0.4622221,0.2636635,0.01275324,0.000683917,5.490178,8,-998,2.950057,-1.679145,-4.79069,43.6698,113.7216
43617.563785,06/01/2019 13:31:51,06/01/2019 01:31:51.024 PM,24,0.5112988,0.4180549,2.796863,0.2795763,-1.46793,-1.328101,-0.06989381,3.63692,18.73178,40.31516,42.86125,57.57992,104.8396,123.4217,133.9597,128.7064,124.1477,127.5113,126.6186,116.4447,112.604,109.5924,100.6816,99.02689,100.1958,85.08418,64.95946,1.3284,3.493017,5.38505,17.94367,44.8939,61.05865,78.90833,80.96502,79.61209,86.46473,84.30164,80.45029,71.06501,64.97536,60.18384,55.73348,50.76245,17.55303,4.259266,1.592226E-05,6.530661E-05,0.0001533367,0.002666703,0.01903554,0.06344676,0.1158441,0.1828052,0.2371772,0.2987647,0.3521251,0.3155571,0.1720159,0.1177374,0.1004468,0.0783505,0.04340593,0.001249408,7.018261E-05,5.723298,0.0003095171,0.0006758113,0.001952065,0.02441296,0.141049,0.3870531,0.7116197,1.05832,1.270334,1.623728,1.840218,1.659115,0.9604599,0.6713282,0.5461295,0.4529107,0.2564296,0.0117127,0.0006405627,5.484354,133149,-998,2.810757,-1.979174,-3.637588,43.6698,113.7216
43617.5637857176,06/01/2019 13:31:51,06/01/2019 01:31:51.086 PM,86,0.5196792,0.4272856,3.006814,0.2096819,-1.18828,-2.377071,0.3494712,2.726888,18.72216,40.31132,42.85702,57.52381,104.779,123.3276,133.8396,128.591,124.0328,127.3862,126.5031,116.3368,112.4836,109.4704,100.5879,98.92889,100.0988,84.99467,64.89417,1.35416,3.507462,5.372693,16.94891,41.87982,56.09831,71.31223,73.59361,71.45665,77.31622,76.14101,70.69285,62.17347,58.07173,52.20909,48.96819,45.47297,16.28313,4.084053,1.483489E-05,7.55103E-05,0.0001559396,0.002487279,0.01754992,0.05926105,0.1135719,0.1798186,0.2320313,0.2914194,0.3423741,0.3152905,0.1692687,0.1138476,0.09585365,0.07659744,0.0410792,0.001052676,6.396658E-05,5.721334,0.0001343586,0.0004085242,0.001382996,0.02563285,0.1346412,0.3740906,0.6926825,1.035876,1.245489,1.597052,1.81352,1.63512,0.9422911,0.6564744,0.5333972,0.4412298,0.2477266,0.01060055,0.0005920496,5.488034,-6631.145,-998,3.014089,-2.656923,2.749123,43.6698,113.7216
43617.5637864468,06/01/2019 13:31:51,06/01/2019 01:31:51.149 PM,149,0.5262556,0.4367861,2.936826,0.1397877,-0.9785607,-3.216805,0.6290568,2.307119,18.71703,40.29238,42.83081,57.50653,104.7353,123.2214,133.7733,128.5206,123.9772,127.311,126.4306,116.2763,112.4245,109.4089,100.5353,98.88058,100.0367,84.94981,64.86007,1.560819,4.029275,6.1806,19.55381,49.21586,66.94724,84.83598,89.00613,86.8884,94.51216,94.46714,87.78833,74.60659,75.50302,65.79073,65.38885,60.4555,23.39698,6.421374,1.893843E-05,6.530661E-05,0.0001571801,0.002321259,0.01653004,0.05614783,0.1114805,0.1767388,0.2271922,0.2852682,0.3380483,0.3130098,0.1662055,0.1100396,0.0919891,0.07490996,0.03919669,0.0009254758,6.592741E-05,5.714119,0.0004495033,0.000820845,0.00122933,0.02435937,0.1280024,0.3618599,0.6748202,1.015381,1.224645,1.573891,1.789666,1.613598,0.9266495,0.6435825,0.5223199,0.4312485,0.2400656,0.00974453,0.0004701278,5.493964,5000.071,-998,2.940139,-3.361755,2.391162,43.6698,113.7216
43617.5637872106,06/01/2019 13:31:51,06/01/2019 01:31:51.215 PM,215,0.5328845,0.4451485,3.076806,-0.06989381,-0.6989553,-3.84705,0.9785607,2.23717,18.71705,40.28304,42.82996,57.50907,104.72,123.2465,133.7953,128.5172,123.9774,127.3167,126.4267,116.2774,112.4158,109.4135,100.5368,98.88403,100.0402,84.94514,64.86364,1.609444,4.050155,6.036704,18.00306,43.94589,58.53813,73.45203,77.31264,74.23662,80.57961,81.13547,75.60479,68.1419,64.46344,58.05251,55.43311,51.5025,20.82541,5.982729,1.945623E-05,7.044613E-05,0.0001358447,0.002259295,0.01586386,0.05412649,0.1102233,0.1748415,0.2242126,0.2811818,0.3333665,0.3115404,0.1645699,0.1077896,0.08962075,0.07419007,0.03822453,0.0008357876,5.821837E-05,5.71969,2.876322E-05,-0.0001207348,0.000677139,0.02156487,0.1235301,0.3522692,0.6601098,0.997937,1.207359,1.553921,1.770051,1.595953,0.9129791,0.6323013,0.512996,0.4226187,0.2338843,0.009116933,0.0004263476,5.481922,8,-998,3.077597,-3.909655,2.441427,43.6698,113.7216
43617.5637879282,06/01/2019 13:31:51,06/01/2019 01:31:51.277 PM,277,0.5395017,0.4539018,2.656917,0.06989381,-0.6290568,-4.337558,1.18828,2.377071,18.71747,40.28716,42.84264,57.50179,104.7167,123.2474,133.7923,128.5271,123.9731,127.3251,126.434,116.2827,112.4279,109.4146,100.5428,98.88944,100.0481,84.95087,64.86616,1.673001,4.174533,6.179481,17.9715,42.55469,55.36377,70.59233,72.52804,71.49755,76.62458,76.40379,69.0593,61.73775,59.44505,52.92347,52.03548,48.33474,19.97061,6.156174,1.174105E-05,5.347516E-05,0.0001348896,0.002139815,0.01524392,0.05263619,0.1069328,0.1711024,0.2204949,0.2777299,0.3297609,0.3074272,0.1618159,0.1060645,0.08792723,0.07238255,0.03713649,0.0008059265,5.393875E-05,5.717698,0.0004326206,0.001257465,0.0008146829,0.01860448,0.1201397,0.3453662,0.6485998,0.9849938,1.194424,1.538787,1.754311,1.582863,0.9029204,0.6243992,0.5067676,0.416502,0.2301157,0.008841141,0.0004024934,5.483495,133149,-998,2.657833,-4.382592,2.656923,43.6698,113.7216
43617.5637886343,06/01/2019 13:31:51,06/01/2019 01:31:51.338 PM,338,0.5465444,0.4629356,2.516986,0.06989381,-0.6290568,-4.547872,1.328101,2.796863,18.72108,40.29723,42.8177,57.52118,104.7585,123.3139,133.8461,128.5896,124.0392,127.3968,126.5154,116.3549,112.4925,109.4817,100.6053,98.94904,100.1203,85.01427,64.91328,1.569823,3.87124,5.702137,15.98909,36.30018,46.25787,59.25923,59.55047,57.19108,62.89782,59.44155,55.42082,49.26101,46.99152,41.8776,41.11664,38.23177,15.91231,5.010373,1.682842E-07,6.349797E-05,0.0001335818,0.001996154,0.01477505,0.05182946,0.1042097,0.1681565,0.2179973,0.27612,0.3286825,0.3038733,0.1599611,0.1052399,0.08769608,0.07122736,0.03667219,0.0007799616,5.780749E-05,5.72094,0.0004628688,0.001375921,0.001614251,0.01740757,0.118923,0.3424385,0.6442687,0.9797742,1.188839,1.531926,1.747451,1.576743,0.8996422,0.6221322,0.5052368,0.4151628,0.2296114,0.008938896,0.0004607091,5.496485,-6631.145,-998,2.517954,-4.59081,3.09527,43.6698,113.7216
43617.5637895718,06/01/2019 13:31:51,06/01/2019 01:31:51.419 PM,419,0.5554879,0.4704964,1.957407,0.1397877,-0.6290568,-4.61799,1.398015,3.146803,18.72905,40.32047,42.87309,57.5523,104.8335,123.359,133.9203,128.6879,124.1264,127.5041,126.6205,116.4504,112.5923,109.5838,100.6965,99.04021,100.2043,85.09949,64.97513,1.606506,4.033111,5.769666,16.21868,41.10637,52.04068,63.5429,68.73983,63.72732,69.14371,72.42715,70.96127,61.87037,58.44408,52.88903,48.61723,45.16001,19.73594,5.85242,1.644006E-05,5.079236E-05,0.0001215035,0.001908463,0.0139912,0.04970197,0.1005429,0.1633999,0.21294,0.2703819,0.3229561,0.2981659,0.1560114,0.1020557,0.08513026,0.06899546,0.03525436,0.0007105322,5.185182E-05,5.718388,-7.104826E-05,0.0009954927,0.0008662887,0.01884693,0.1152376,0.3346512,0.6307987,0.9649107,1.172065,1.513647,1.728689,1.559495,0.8877841,0.6127464,0.4963081,0.4073811,0.2244386,0.008631223,0.0004452796,5.502208,5000.071,-998,1.962384,-4.660271,3.442233,43.6698,113.7216
43617.5637902778,06/01/2019 13:31:51,06/01/2019 01:31:51.48 PM,480,0.5640523,0.4794551,1.607768,0.3494712,-0.6989553,-4.61799,1.46793,3.426839,18.73846,40.33895,42.88662,57.60273,104.9413,123.4316,134.0795,128.8522,124.2661,127.6578,126.7913,116.601,112.7375,109.7206,100.8233,99.16066,100.3395,85.21472,65.07053,1.712455,4.335658,6.646189,20.35445,46.9866,64.8429,83.33556,85.00964,84.26682,91.58189,88.82613,83.06316,73.37759,70.15479,63.10099,62.70918,58.45055,23.62384,7.322294,1.299671E-05,5.380674E-05,0.0001119231,0.001845827,0.01338083,0.04776476,0.09740823,0.1587259,0.2076519,0.2640328,0.3158767,0.2918567,0.1514278,0.09854521,0.08188707,0.06635399,0.03358861,0.0006731767,4.765763E-05,5.709833,0.0005522067,0.000486736,0.0008562483,0.01701455,0.1099502,0.3234431,0.6132039,0.9428316,1.149268,1.486907,1.70107,1.534468,0.869218,0.5970281,0.4836935,0.3962585,0.2165838,0.008046161,0.0003759413,5.494864,8,-998,1.645272,-4.670134,3.726633,43.6698,113.7216
43617.5637910301,06/01/2019 13:31:51,06/01/2019 01:31:51.545 PM,545,0.5744008,0.4886944,1.18828,0.3494712,-0.6989553,-4.407657,1.46793,3.777001,18.75565,40.37756,42.97076,57.66942,105.1007,123.5762,134.2744,129.049,124.48,127.8481,126.9825,116.7831,112.9152,109.8936,100.9915,99.32136,100.5021,85.36658,65.19228,1.336648,3.419223,5.16912,15.53965,37.36916,49.45071,62.13765,64.27768,61.76851,66.82172,66.17091,61.41261,53.9944,50.73898,45.38176,43.40932,39.85676,15.21123,4.112446,1.908082E-05,4.67983E-05,9.655331E-05,0.001745204,0.01310185,0.04702992,0.09597933,0.1566989,0.2053135,0.2612641,0.3127869,0.2890524,0.1494624,0.09716988,0.08065204,0.06525214,0.03296508,0.0006659736,4.864036E-05,5.721858,-0.0001470206,0.001088132,0.001813009,0.01781335,0.1064532,0.3149742,0.6007831,0.9274874,1.133868,1.468594,1.681969,1.517507,0.8557569,0.5862849,0.4753166,0.3888406,0.2113898,0.007673305,0.000338882,5.486897,133149,-998,1.238575,-4.462301,4.050691,43.6698,113.7216
43617.5637916319,06/01/2019 13:31:51,06/01/2019 01:31:51.597 PM,597,0.5859619,0.49966,0.7688549,0.7688549,-0.6290568,-3.987165,1.46793,4.337558,18.77153,40.4105,42.99825,57.74187,105.2448,123.7209,134.4955,129.2613,124.7129,128.0855,127.2068,116.9979,113.1169,110.0995,101.1805,99.51185,100.7133,85.53709,65.33595,1.28335,3.388344,5.237627,17.1664,44.23805,60.96594,77.05648,82.09893,78.79774,86.13521,87.70136,82.90522,73.62482,70.04395,62.79286,59.40071,54.13335,20.32592,5.161139,4.025872E-06,4.529613E-05,0.0001038562,0.001611848,0.01299296,0.04683131,0.09610809,0.1570727,0.2053636,0.2611485,0.3124849,0.2897926,0.1500046,0.09747985,0.08078867,0.06560775,0.03307831,0.0006763873,4.550968E-05,5.720627,0.0002827861,0.001187605,0.0007708502,0.01560327,0.1031193,0.3085572,0.5917075,0.916223,1.122328,1.45526,1.668153,1.504478,0.845605,0.5787523,0.4685912,0.3828643,0.2071873,0.007381724,0.0003291794,5.497987,-6631.145,-998,1.08726,-4.036167,4.577425,43.6698,113.7216
43617.5637923611,06/01/2019 13:31:51,06/01/2019 01:31:51.66 PM,660,0.5979545,0.5115921,0.1397877,0.7688549,-0.5591593,-3.356823,1.398015,5.038847,18.78726,40.4439,43.00417,57.80092,105.3856,123.8575,134.696,129.4682,124.9149,128.3064,127.4207,117.1984,113.3153,110.2823,101.3548,99.68319,100.9167,85.70405,65.46264,1.370145,3.756644,6.042819,22.2852,61.33418,87.80501,116.1825,122.6663,123.015,132.4086,135.9896,130.9451,117.3914,113.3396,101.6728,95.60387,86.81522,31.7225,7.629585,1.878309E-05,4.173413E-05,9.722923E-05,0.00166903,0.01299338,0.04712898,0.09643132,0.1577199,0.2064747,0.2626976,0.3142216,0.2915301,0.1513778,0.09865875,0.081985,0.06629062,0.03356722,0.000678594,4.561545E-05,5.718032,0.0001273241,0.0006256951,0.000968097,0.01468708,0.1003021,0.3031928,0.5842826,0.907042,1.114069,1.444814,1.657262,1.494584,0.838621,0.5727828,0.463337,0.3780024,0.2033464,0.006978326,0.0002769745,5.492387,5000.071,-998,0.7814561,-3.402865,5.227271,43.6698,113.7216
43617.5637932639,06/01/2019 13:31:51,06/01/2019 01:31:51.738 PM,738,0.6107165,0.5233868,-0.5591593,1.328101,-0.3494712,-2.447027,1.328101,5.881405,18.80983,40.49423,43.05618,57.8985,105.6085,124.0998,134.9686,129.741,125.1908,128.6067,127.7082,117.4775,113.5786,110.5438,101.6028,99.92339,101.1707,85.91649,65.63345,1.328079,3.711891,6.253788,24.80374,69.8811,101.5103,131.0522,143.7844,140.0599,154.7632,159.0493,149.8871,135.4221,128.3207,116.7808,113.1173,102.8906,35.09528,8.30748,1.900315E-05,4.532125E-05,0.0001062366,0.001717523,0.01319637,0.04800566,0.09701376,0.1587914,0.2084667,0.2657528,0.3180912,0.2919903,0.1528356,0.1005577,0.08382388,0.06735411,0.03433039,0.0006982939,4.930927E-05,5.719199,0.0003988551,0.0003249969,0.001321781,0.01370709,0.1001725,0.3034344,0.5850503,0.9081947,1.115254,1.446376,1.658883,1.496073,0.8393682,0.5735057,0.4638231,0.3784825,0.2038651,0.007160633,0.0003393869,5.486623,8,-998,-1.440933,-2.471796,6.027448,43.6698,113.7216
43617.5637938079,06/01/2019 13:31:51,06/01/2019 01:31:51.785 PM,785,0.6223477,0.5357124,-1.25819,1.677691,0,-1.328101,1.25819,7.006835,18.83154,40.54748,43.14497,57.98956,105.8127,124.4291,135.2927,130.0525,125.4933,128.9328,128.0286,117.7751,113.871,110.8251,101.8659,100.1877,101.4446,86.16165,65.82391,0.9599571,2.676684,4.73916,18.70638,49.45714,71.23891,89.77448,98.68159,93.51101,101.8661,104.5446,96.52728,85.25199,78.97961,71.39186,69.42532,63.07149,19.41799,4.212503,3.223287E-06,6.187022E-05,8.955903E-05,0.00164869,0.01332921,0.04857179,0.09535205,0.1566695,0.2073135,0.2655288,0.3189178,0.288078,0.150652,0.09992116,0.08403201,0.06603644,0.0339851,0.0007630454,4.905298E-05,5.723542,-0.0005050757,0.0006013961,0.001245452,0.01653221,0.09896458,0.3016185,0.5825076,0.9057472,1.113614,1.44447,1.657084,1.493791,0.8367683,0.570575,0.4610201,0.375932,0.2017505,0.007013656,0.0003165896,5.491047,133150,-998,-2.096635,1.328101,7.116703,43.6698,113.7216
43617.5637947685,06/01/2019 13:31:51,06/01/2019 01:31:51.868 PM,868,0.6338331,0.5479479,-1.957407,1.887474,0.2795763,-0.06989381,1.048466,8.205602,18.85702,40.60887,43.25576,58.10953,106.0585,124.7625,135.6165,130.3875,125.8204,129.2851,128.3756,118.1041,114.1872,111.1424,102.1648,100.4729,101.7563,86.42588,66.03648,0.6980391,1.983372,3.473119,13.94934,38.38489,55.51008,72.33883,76.95963,75.26575,82.01742,81.50791,75.64053,65.78996,61.46013,54.60764,52.15838,46.77284,13.45778,2.760955,7.922295E-06,2.532082E-05,8.592966E-05,0.001591509,0.01260119,0.04599759,0.09141929,0.1509012,0.2003955,0.2571186,0.3095735,0.2796318,0.1437272,0.0942004,0.07852497,0.06203598,0.03120318,0.0006675218,4.803189E-05,5.713167,0.0001603861,2.657685E-05,0.001540189,0.01419453,0.09675083,0.297079,0.576802,0.9007836,1.109568,1.440896,1.654173,1.490032,0.8316543,0.5650187,0.4557371,0.3709217,0.1973202,0.00652553,0.0003370835,5.489511,-6631.146,-998,-2.718173,0.2881803,8.270514,43.6698,113.7216
43617.5637953241,06/01/2019 13:31:51,06/01/2019 01:31:51.916 PM,916,0.6450968,0.5590662,-2.656917,2.027343,0.5591593,1.18828,0.8387555,9.478851,18.89442,40.68848,43.36443,58.27337,106.3955,125.0787,136.1115,130.8584,126.2921,129.7804,128.8634,118.5678,114.6359,111.6027,102.5771,100.8753,102.1633,86.79507,66.32284,0.6020086,1.742762,3.03056,12.94136,37.15004,54.73462,71.83244,76.94506,75.52618,82.51531,82.32633,76.42449,66.25915,61.65506,54.7971,52.06369,45.93249,12.51402,2.252684,1.038183E-05,2.77474E-05,7.604233E-05,0.001605922,0.01219172,0.04519333,0.08896612,0.1472875,0.1974272,0.2540589,0.3064739,0.2758675,0.1409757,0.09185054,0.07687339,0.05983908,0.03004165,0.0006274006,4.734032E-05,5.720842,-0.0003102206,0.0009064814,0.001188772,0.01162716,0.09466302,0.2952265,0.5764708,0.903134,1.112603,1.445237,1.660778,1.495458,0.8328522,0.5647424,0.4549003,0.3694082,0.1949851,0.006059885,0.0002371701,5.492254,5000.07,-998,-3.340294,1.313198,9.514557,43.6698,113.7216
43617.5637962384,06/01/2019 13:31:51,06/01/2019 01:31:51.995 PM,995,0.6539236,0.5686662,-3.63692,2.027343,0.8387555,2.447027,0.6290568,10.68571,18.92359,40.75427,43.39106,58.41719,106.6455,125.4183,136.4736,131.2388,126.6726,130.1733,129.274,118.9442,115.0061,111.9872,102.9172,101.2097,102.506,87.08913,66.55482,0.5005248,1.479343,2.616306,11.86605,35.32592,52.54529,70.19698,75.22179,74.43503,81.66305,81.25555,75.3863,65.24458,60.60798,53.79627,51.06831,44.86941,11.4333,1.862157,6.925536E-06,3.181466E-05,7.548233E-05,0.001486036,0.01214332,0.04530532,0.08912335,0.1476061,0.1984848,0.255561,0.3084879,0.276543,0.1412095,0.09214468,0.07712597,0.0597325,0.03000156,0.0006092128,4.398821E-05,5.720035,0.0005423584,-0.0002224862,0.0009031038,0.01235778,0.09428973,0.297147,0.582189,0.9141842,1.12554,1.460595,1.678879,1.511559,0.8419372,0.5707564,0.4595728,0.372639,0.195962,0.005828176,0.0002744661,5.487097,8,-998,-4.161164,2.586454,10.70337,43.66727,113.7261
