GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42876.5419251852,05/21/2017 13:00:22,05/21/2017 01:00:22.336 PM,336,0.3437729,-15.56751,21.46697,1.537848,18.86071,16.87098,31.69223,35.51936,49.76598,84.51143,92.9478,108.5174,104.7331,100.4535,103.3806,100.859,92.86986,89.3902,87.1751,80.01116,78.30799,79.79893,67.60459,51.11911,0.8501052,2.223244,3.439359,11.36904,28.44446,41.50305,50.31051,53.94531,53.41685,56.74753,56.11676,53.10337,48.49306,47.9303,42.46442,41.22727,38.5812,17.9571,6.272933,-9.168582e-06,2.277114e-05,6.69191e-05,0.001486548,0.01159451,0.03849447,0.07224846,0.1105182,0.1474807,0.1916914,0.2330496,0.2317824,0.1540654,0.1192776,0.1040149,0.08546167,0.05393774,0.003158467,0.000169083,9.10584,5005.659,-998
42876.5419259028,05/21/2017 13:00:22,05/21/2017 01:00:22.398 PM,398,0.3512238,-14.8432,19.67518,1.677691,18.93459,16.96432,31.8855,35.7056,50.1261,85.18758,93.65147,109.5009,105.73,101.3514,104.315,101.7928,93.76643,90.26769,88.04592,80.81824,79.08933,80.60444,68.30359,51.66522,0.8504735,2.251322,3.494593,11.34814,29.7633,41.23157,52.9712,55.24979,53.35305,58.53437,58.79705,56.65436,49.9904,48.37347,43.73645,42.1615,39.79639,18.26285,6.316867,1.364448e-06,4.961566e-06,5.423596e-05,0.001579648,0.01346468,0.04498639,0.07769268,0.1224792,0.1666704,0.2164319,0.2619092,0.2495404,0.1722676,0.1374531,0.1215482,0.09739204,0.06510636,0.004265205,0.0001855317,8.934561,10,-998
42876.5419266319,05/21/2017 13:00:22,05/21/2017 01:00:22.461 PM,461,0.3554332,-10.75684,14.62639,1.677691,18.05018,17.05179,32.05838,35.89098,50.47605,85.80715,94.42058,110.4467,106.6803,102.2575,105.2346,102.6936,94.60365,91.08433,88.85955,81.58342,79.8367,81.35253,68.96619,52.17437,0.9422454,2.45764,3.798659,12.49487,31.61674,44.09076,55.74124,57.60215,55.96637,60.28053,60.43074,56.42744,50.1576,47.84777,42.83576,41.36454,39.31145,17.47084,5.810163,-2.078552e-06,8.548323e-06,3.760597e-05,0.00138554,0.0116966,0.04049395,0.08203807,0.1272449,0.1676847,0.2126754,0.2594189,0.2619382,0.1764226,0.1356381,0.1184518,0.1013968,0.06338992,0.003251123,0.0001663972,8.934048,130017,-998
42876.5419273495,05/21/2017 13:00:22,05/21/2017 01:00:22.523 PM,523,0.3627675,-10.33028,10.828,1.607768,16.29437,17.14808,32.24375,36.15656,50.87519,86.51191,95.24749,111.3986,107.633,103.2478,106.2453,103.6836,95.54601,92.00713,89.77617,82.4338,80.65237,82.19764,69.69679,52.75245,0.9760816,2.570597,3.925817,13.17035,33.36927,47.35188,59.28211,64.09501,61.33855,67.5042,66.41148,63.05131,57.66988,56.06569,50.27141,48.10038,45.68024,20.91478,7.130331,-3.506759e-06,7.472977e-06,4.468829e-05,0.001171937,0.009948361,0.0360155,0.07355962,0.1156392,0.1538498,0.1983924,0.2460673,0.2490993,0.1637524,0.1245561,0.1098573,0.09187682,0.05537506,0.002660968,0.0001231295,8.998535,-6618.838,-998
42876.5419282523,05/21/2017 13:00:22,05/21/2017 01:00:22.601 PM,601,0.3710696,-6.936421,6.654867,1.328101,13.76124,17.23704,32.41534,36.37169,51.22928,87.13831,95.95522,112.338,108.5327,104.1293,107.161,104.6034,96.47723,92.91176,90.62269,83.21809,81.42609,82.97735,70.37743,53.31742,0.9217575,2.37933,3.54863,10.91301,26.58953,36.76174,45.62224,47.84452,46.10905,50.08263,49.53552,46.70639,42.24498,40.52716,36.52739,35.64855,33.72335,15.88345,5.646189,-6.171896e-06,1.764112e-05,5.011172e-05,0.001311656,0.01055787,0.0374033,0.07033955,0.1126646,0.152107,0.1989073,0.2489285,0.2448431,0.1617039,0.1246034,0.111418,0.09039029,0.0550705,0.003203996,0.0001614964,8.75867,5005.659,-998
42876.5419289699,05/21/2017 13:00:22,05/21/2017 01:00:22.663 PM,663,0.3744685,-4.828386,3.146803,0.9785607,10.4724,17.32388,32.58179,36.57949,51.63536,87.79183,96.79996,113.2714,109.4547,104.9838,108.0992,105.5262,97.40279,93.81101,91.46115,83.99303,82.17561,83.73762,71.03701,53.86607,1.059595,2.656403,4.136318,12.42261,33.57887,49.05288,60.32591,56.97402,62.00411,63.19585,63.92572,58.84375,50.9756,48.84293,42.97438,44.87242,41.02561,19.26317,6.854188,1.045651e-06,2.918749e-05,7.567018e-05,0.00166817,0.01313945,0.04122113,0.07538596,0.1227925,0.1669785,0.211102,0.2535749,0.2555375,0.1753522,0.1360918,0.1172071,0.09981802,0.06392211,0.004362171,0.0002037037,8.872406,10,-998
42876.5419296991,05/21/2017 13:00:22,05/21/2017 01:00:22.726 PM,726,0.3780016,-2.936826,-2.23717,0.6290568,6.936421,17.39867,32.7441,36.739,51.96221,88.39326,97.51559,114.0354,110.2558,105.7491,108.9138,106.3338,98.16283,94.54993,92.25969,84.68449,82.84225,84.41318,71.62929,54.32275,1.233431,3.363814,5.164352,18.51164,47.18917,66.64573,85.55681,95.85706,89.20531,101.7538,100.0462,96.39809,89.69621,89.35881,79.62643,76.49177,72.90529,35.18581,12.85276,1.009947e-05,-2.526724e-06,7.1377e-05,0.001685999,0.01242773,0.03711029,0.08064318,0.1264883,0.1637945,0.2031293,0.2401874,0.2670974,0.1791347,0.1318057,0.1090924,0.1041567,0.0622622,0.003398315,0.0002247684,8.97843,130017,-998
42876.5419304167,05/21/2017 13:00:22,05/21/2017 01:00:22.788 PM,788,0.3833361,0.7688549,-5.530195,0.1397877,3.496861,17.47244,32.87556,36.88644,52.30449,88.89242,98.07475,114.7997,110.9982,106.4554,109.6077,107.099,98.85544,95.22909,92.98219,85.33447,83.45524,85.04023,72.17307,54.74448,0.9557331,2.528893,3.891069,12.90893,33.38262,47.52143,59.83916,62.33315,61.86778,66.35734,67.54276,63.09402,57.10441,55.12228,49.71071,48.73015,46.07579,21.9595,7.889746,-1.221627e-05,7.932381e-06,6.514523e-05,0.001570283,0.01090268,0.03299809,0.08310925,0.1255132,0.1563216,0.1921395,0.2312345,0.2697319,0.1729459,0.1231709,0.102541,0.09961367,0.05541772,0.002549724,0.0002265167,8.934031,-6618.838,-998
42876.5419311458,05/21/2017 13:00:22,05/21/2017 01:00:22.851 PM,851,0.3943142,2.447027,-8.064393,-0.2096819,0.5591593,17.51919,32.96925,37.05674,52.58773,89.35014,98.73732,115.3868,111.5742,106.9965,110.1815,107.7361,99.41752,95.77351,93.53658,85.84342,83.92537,85.52515,72.60587,55.08239,0.9262171,2.545117,4.043422,14.69338,40.149,58.94929,75.26679,80.24995,79.29126,86.16248,86.30182,83.03226,75.7607,73.5271,66.32909,65.25684,61.69886,28.95677,10.15719,1.951034e-06,1.56985e-05,6.437656e-05,0.001307077,0.009507546,0.029926,0.07879724,0.11449,0.1442312,0.1814251,0.2218168,0.2541101,0.1601833,0.1148577,0.0971192,0.08938979,0.04979382,0.002173637,0.0002059801,8.961759,5005.659,-998
42876.5419320486,05/21/2017 13:00:22,05/21/2017 01:00:22.929 PM,929,0.4059695,4.968687,-11.32655,-0.5591593,-1.607768,17.55425,33.0612,37.09985,52.79956,89.67618,99.07256,115.7791,111.9803,107.3885,110.5732,108.1799,99.79037,96.1375,93.90376,86.19123,84.24201,85.86752,72.90081,55.30717,0.8953098,2.528748,4.24347,17.37134,50.95502,77.1386,100.2662,108.9513,107.8157,117.2651,119.2571,114.0104,103.9015,101.1294,90.48376,89.27995,83.84742,37.37892,12.17858,-1.639888e-05,-2.572664e-06,5.017085e-05,0.001086052,0.008422146,0.02785101,0.06683204,0.1010181,0.1328556,0.1707243,0.2113904,0.2322386,0.1481016,0.1073134,0.09136204,0.08150744,0.04585022,0.002069146,0.0001554001,9.017064,10,-998
42876.5419327662,05/21/2017 13:00:22,05/21/2017 01:00:22.991 PM,991,0.4173099,6.795623,-14.26551,-0.9785607,-3.006814,17.58602,33.11613,37.19686,53.01021,89.92703,99.26332,116.1498,112.3854,107.7853,110.9521,108.5709,100.1518,96.50304,94.26889,86.52418,84.56522,86.18279,73.17516,55.52214,0.6746228,1.99637,3.290115,13.6398,36.18949,51.75618,67.26787,70.63828,69.96594,80.89671,78.51445,75.67207,69.55649,66.33736,54.21121,56.12033,53.936,22.26181,6.708885,-4.809269e-06,1.310834e-05,4.063632e-05,0.0009997501,0.007787681,0.02592791,0.05996621,0.09325454,0.1238553,0.1606363,0.2006229,0.2169616,0.1378681,0.09975451,0.08537365,0.07475977,0.04185424,0.001891534,0.0001360099,8.825054,130017,-998
42876.5419334838,05/21/2017 13:00:23,05/21/2017 01:00:23.053 PM,53,0.4272136,7.711585,-16.65881,-1.25819,-3.566888,17.59981,33.14635,37.23781,53.18572,90.06837,99.46401,116.3953,112.6368,108.0262,111.2134,108.8202,100.3601,96.7251,94.49521,86.73962,84.76756,86.38922,73.35132,55.66086,0.4340229,1.264035,2.074018,8.178114,22.5217,30.56392,38.84842,40.45857,39.39377,44.0008,42.55578,40.13553,33.96205,33.80928,28.50665,28.42414,27.09613,10.27561,3.130716,2.331767e-06,1.40884e-05,3.283131e-05,0.0009090782,0.007255555,0.02416859,0.05592104,0.08801899,0.1169304,0.1515144,0.1899192,0.2062336,0.1293266,0.0928692,0.07890423,0.06948747,0.03824773,0.001568724,0.0001187241,8.745576,-6618.838,-998
42876.541934213,05/21/2017 13:00:23,05/21/2017 01:00:23.116 PM,116,0.4373871,13.11448,-17.53634,-1.46793,-3.426839,17.60754,33.16941,37.26411,53.29701,90.19924,99.65905,116.5677,112.8238,108.1756,111.405,108.9941,100.4997,96.85697,94.64511,86.88187,84.89646,86.50386,73.46929,55.74576,0.3799497,1.112766,1.858159,7.582048,20.29113,33.98496,44.84219,46.65802,44.49577,44.90388,46.09625,41.37954,40.7647,33.15147,33.66817,29.53371,28.34961,8.934885,2.012249,-9.443657e-06,-2.81768e-06,3.905462e-05,0.0008956197,0.00698416,0.02379316,0.05461628,0.08605781,0.1143735,0.1484025,0.1863939,0.200464,0.1253108,0.09046459,0.0771886,0.06747001,0.03756815,0.00154106,0.000106638,8.726398,5005.659,-998
42876.5419349306,05/21/2017 13:00:23,05/21/2017 01:00:23.178 PM,178,0.4491465,10.61459,-20.19563,-1.817544,-2.58695,17.60837,33.16941,37.26152,53.30479,90.23426,99.94486,116.5986,112.8844,108.2361,111.4531,109.0319,100.5357,96.89591,94.68105,86.91187,84.92078,86.52426,73.48618,55.75362,0.4373308,1.336831,2.395354,12.22769,42.18335,67.6139,90.92258,102.1667,102.3578,110.3703,114.558,108.5381,103.6981,94.27726,89.77826,83.43639,79.91344,25.53912,6.771308,-6.0043e-06,1.180669e-05,3.331912e-05,0.0007762268,0.006742352,0.02406066,0.05368634,0.0849487,0.1136202,0.1480749,0.1861874,0.1955943,0.1233101,0.09055606,0.07819504,0.06682972,0.0385519,0.001592734,9.773717e-05,8.886938,10,-998
42876.5419358333,05/21/2017 13:00:23,05/21/2017 01:00:23.256 PM,256,0.4661996,15.71267,-23.5858,-2.23717,-1.18828,17.60931,33.18447,37.23997,53.3806,90.2633,99.77251,116.6831,112.9296,108.2681,111.4807,109.0734,100.5581,96.92364,94.71214,86.94426,84.94101,86.53003,73.50588,55.76623,0.41818,1.267608,2.367458,12.39303,40.88964,68.43545,93.49036,104.532,106.0902,122.2738,122.5369,120.0153,102.3649,104.8241,88.83643,89.8082,77.51601,28.40027,6.038141,-1.352971e-05,7.059512e-06,2.368111e-05,0.0007299542,0.006912753,0.02546687,0.05473252,0.08688743,0.1167674,0.1521712,0.191365,0.1956501,0.1261637,0.09426333,0.0822976,0.07007043,0.04179708,0.001689339,9.270536e-05,8.892972,130017,-998
42876.5419365625,05/21/2017 13:00:23,05/21/2017 01:00:23.319 PM,319,0.4823257,15.34995,-21.31684,-2.796863,0.5591593,17.59585,33.15117,37.2529,53.37778,90.17468,99.65719,116.5549,112.8137,108.1623,111.3608,108.9386,100.4227,96.80497,94.59735,86.83041,84.82755,86.41543,73.40013,55.68719,0.3365012,1.0071,1.813924,8.928732,28.39437,46.20296,61.81618,68.23679,67.98708,74.14735,75.24442,70.94181,64.41679,59.93523,54.6989,51.80292,47.92835,15.60235,3.335634,-9.525632e-06,1.101039e-05,2.27794e-05,0.0008063352,0.007901465,0.03071427,0.06015164,0.094629,0.1268468,0.1675697,0.2102436,0.2046701,0.136238,0.104861,0.09529199,0.07770191,0.04866287,0.002565144,9.881395e-05,8.943232,-6618.838,-998
42876.5419372801,05/21/2017 13:00:23,05/21/2017 01:00:23.381 PM,381,0.4964826,18.12371,-24.12076,-3.356823,2.656917,17.57916,33.13028,37.21022,53.28354,90.09975,99.55967,116.4292,112.6757,108.0185,111.2136,108.8105,100.2949,96.67108,94.46249,86.69926,84.69016,86.28719,73.28195,55.58917,0.3288353,1.016077,1.857489,10.17212,34.64174,58.46449,79.90738,90.18961,91.58463,101.6237,104.6183,99.84982,91.40783,87.9164,79.25483,76.64573,69.44238,22.56062,4.890023,1.007396e-06,6.600109e-06,3.621644e-05,0.001097429,0.00986956,0.03378839,0.07129312,0.1076313,0.1398501,0.174907,0.2126069,0.2197186,0.145823,0.1126253,0.09656661,0.0849591,0.05390194,0.002818026,0.0001564196,9.049121,5005.659,-998
42876.5419379977,05/21/2017 13:00:23,05/21/2017 01:00:23.443 PM,443,0.510217,16.58587,-24.58109,-4.127304,4.688115,17.5586,33.08527,37.13323,53.24411,89.94027,99.46785,116.223,112.474,107.8225,110.9939,108.5955,100.0915,96.47631,94.27049,86.50734,84.49491,86.09721,73.12804,55.46413,0.3135103,0.946679,1.746479,8.86561,28.60287,44.94941,60.51091,66.7408,66.80647,74.39363,75.28581,68.70409,61.99752,60.97104,52.78362,52.39051,46.12336,15.10099,3.392519,-5.062485e-06,1.137791e-05,3.215133e-05,0.0008681475,0.007912985,0.02793793,0.06204064,0.09482743,0.1232197,0.156121,0.1924501,0.2015645,0.1303057,0.09848293,0.08471946,0.07380389,0.04501608,0.002032939,0.0001257621,8.794714,10,-998
42876.5419387268,05/21/2017 13:00:23,05/21/2017 01:00:23.506 PM,506,0.5234514,18.34447,-24.42746,-4.828386,6.584504,17.53643,33.03714,37.08643,53.14824,89.76777,99.1983,115.9959,112.2539,107.6137,110.79,108.3869,99.88085,96.26945,94.06525,86.33628,84.32773,85.91774,72.97473,55.33204,0.2527961,0.7542192,1.3558,6.715765,22.86983,33.56794,44.64751,49.35385,49.03418,53.07198,55.06015,50.82042,45.92393,44.77981,39.10481,38.5805,34.2962,11.34302,2.903022,7.204796e-06,5.02282e-06,8.218914e-06,0.0007613114,0.007004713,0.02609921,0.05456937,0.08607788,0.1141806,0.1489195,0.1860201,0.1892398,0.1223156,0.09199049,0.08081251,0.0681385,0.04111733,0.00184693,9.235735e-05,8.613605,130018,-998
