GeneralExcelTime,DateTime,DateTimeUTC,Millisecond (ms),LuZDepth (m),Ed0Roll (°),Ed0Pitch (°),EdZRoll (°),EdZPitch (°),Ed0320 (µW/(cm² nm)),Ed0330 (µW/(cm² nm)),Ed0340 (µW/(cm² nm)),Ed0380 (µW/(cm² nm)),Ed0412 (µW/(cm² nm)),Ed0443 (µW/(cm² nm)),Ed0465 (µW/(cm² nm)),Ed0490 (µW/(cm² nm)),Ed0510 (µW/(cm² nm)),Ed0532 (µW/(cm² nm)),Ed0555 (µW/(cm² nm)),Ed0589 (µW/(cm² nm)),Ed0625 (µW/(cm² nm)),Ed0665 (µW/(cm² nm)),Ed0683 (µW/(cm² nm)),Ed0694 (µW/(cm² nm)),Ed0710 (µW/(cm² nm)),Ed0780 (µW/(cm² nm)),Ed0875 (µW/(cm² nm)),EdZ320 (µW/(cm² nm)),EdZ330 (µW/(cm² nm)),EdZ340 (µW/(cm² nm)),EdZ380 (µW/(cm² nm)),EdZ412 (µW/(cm² nm)),EdZ443 (µW/(cm² nm)),EdZ465 (µW/(cm² nm)),EdZ490 (µW/(cm² nm)),EdZ510 (µW/(cm² nm)),EdZ532 (µW/(cm² nm)),EdZ555 (µW/(cm² nm)),EdZ589 (µW/(cm² nm)),EdZ625 (µW/(cm² nm)),EdZ665 (µW/(cm² nm)),EdZ683 (µW/(cm² nm)),EdZ694 (µW/(cm² nm)),EdZ710 (µW/(cm² nm)),EdZ780 (µW/(cm² nm)),EdZ875 (µW/(cm² nm)),LuZ320 (µW/(sr cm² nm)),LuZ330 (µW/(sr cm² nm)),LuZ340 (µW/(sr cm² nm)),LuZ380 (µW/(sr cm² nm)),LuZ412 (µW/(sr cm² nm)),LuZ443 (µW/(sr cm² nm)),LuZ465 (µW/(sr cm² nm)),LuZ490 (µW/(sr cm² nm)),LuZ510 (µW/(sr cm² nm)),LuZ532 (µW/(sr cm² nm)),LuZ555 (µW/(sr cm² nm)),LuZ589 (µW/(sr cm² nm)),LuZ625 (µW/(sr cm² nm)),LuZ665 (µW/(sr cm² nm)),LuZ683 (µW/(sr cm² nm)),LuZ694 (µW/(sr cm² nm)),LuZ710 (µW/(sr cm² nm)),LuZ780 (µW/(sr cm² nm)),LuZ875 (µW/(sr cm² nm)),LuZTemp (°C),BioGPS_Position (position),BioShade_Position (position)
42876.5396113542,05/21/2017 12:57:02,05/21/2017 12:57:02.421 PM,421,0.4273768,-6.373475,10.61459,0.06989381,11.82596,16.72309,31.51972,35.29992,49.71021,84.32676,92.46944,108.3654,104.6426,100.3012,103.287,100.7533,92.88486,89.37754,87.20984,80.03284,78.32129,79.87515,67.68504,51.22075,0.4925406,1.445457,2.502313,11.31587,34.54937,54.69207,72.08934,79.2686,79.01662,87.25082,88.53816,85.19872,77.45252,74.81251,67.37304,65.87788,60.786,23.84365,6.675385,5.738331e-07,1.577288e-05,5.256557e-05,0.0008416466,0.006863208,0.02391559,0.05383559,0.08315212,0.11039,0.1453142,0.1843172,0.1947671,0.1226288,0.09019707,0.07885663,0.06646163,0.03804707,0.001927804,0.0001241694,12.65018,125656,-998
42876.5396120833,05/21/2017 12:57:02,05/21/2017 12:57:02.484 PM,484,0.4378419,-6.092237,9.54972,-0.06989381,10.18822,16.74949,31.56877,35.36889,49.82112,84.54603,92.73266,108.6453,104.9256,100.5805,103.5807,101.0435,93.15528,89.6394,87.47622,80.27164,78.55537,80.11596,67.89625,51.38889,0.5551035,1.655417,2.893988,13.57537,44.72694,71.41415,93.74854,103.1555,103.9168,115.4974,115.2443,111.3111,104.1868,101.616,91.95,86.32654,82.57656,31.82225,8.648063,3.149707e-06,7.88644e-06,3.93207e-05,0.0009558363,0.007323488,0.02554268,0.05545916,0.08544214,0.1142845,0.1498827,0.1884667,0.1959611,0.1254401,0.09368995,0.08225648,0.0690052,0.04061383,0.002133609,0.0001293486,16.41555,-6618.812,-998
42876.5396128009,05/21/2017 12:57:02,05/21/2017 12:57:02.546 PM,546,0.4489774,-4.898533,7.923233,-0.3494712,8.276225,16.77041,31.60432,35.40295,49.92157,84.71382,92.89543,108.8662,105.1508,100.8125,103.8258,101.3034,93.40488,89.87338,87.70257,80.48867,78.76901,80.3037,68.08443,51.5314,0.5230274,1.564172,2.788274,13.31877,41.41183,66.27723,88.06251,97.2983,97.1545,107.5362,109.3113,105.1343,94.80813,91.3419,82.21927,79.61868,74.06924,27.93067,7.395307,4.871207e-06,6.309152e-06,4.059197e-05,0.0008288818,0.007043303,0.0253546,0.05432264,0.08466513,0.1138262,0.1499052,0.1886253,0.1943324,0.1249089,0.09401342,0.08294797,0.06859004,0.04092953,0.002084867,0.0001204683,18.43463,5005.714,-998
42876.5396137037,05/21/2017 12:57:02,05/21/2017 12:57:02.624 PM,624,0.4631679,-4.337558,6.584504,-0.7688549,6.514151,16.80264,31.67165,35.50642,50.07203,84.98774,93.20493,109.2557,105.563,101.1646,104.2032,101.6842,93.76204,90.2208,88.05084,80.80888,79.08312,80.63962,68.36335,51.76087,0.4920528,1.478411,2.67276,12.8851,39.35843,62.34428,82.90557,91.02415,89.96822,98.83841,100.3906,95.41932,84.22308,79.90256,71.64048,69.00142,63.79058,23.06029,5.894507,6.656465e-06,9.111519e-06,2.84262e-05,0.0008095264,0.007076314,0.02584496,0.05437599,0.08627975,0.1164677,0.153008,0.1913519,0.1969301,0.1280568,0.09702218,0.08518064,0.07113729,0.04303687,0.002135823,0.0001105684,14.23298,10,-998
42876.5396144329,05/21/2017 12:57:02,05/21/2017 12:57:02.687 PM,687,0.4801977,-3.426839,4.688115,-1.18828,4.828386,16.82784,31.72052,35.55815,50.17735,85.15428,93.40381,109.5589,105.848,101.4287,104.4833,101.9512,94.01682,90.46963,88.30111,81.04506,79.31254,80.86092,68.56667,51.91697,0.4267843,1.298669,2.380959,11.78779,36.32675,58.3061,77.80579,85.96198,84.79025,93.46561,94.76938,88.634,79.76149,75.38353,67.62753,65.09291,59.99524,21.03466,5.142231,-3.213466e-06,1.505315e-05,4.561793e-05,0.0007253062,0.006958786,0.02585708,0.05441597,0.08716178,0.1179168,0.1547583,0.1931496,0.1988502,0.129901,0.09865385,0.08658598,0.07263435,0.04384388,0.002073464,9.94035e-05,11.72852,125657,-998
42876.5396151505,05/21/2017 12:57:02,05/21/2017 12:57:02.749 PM,749,0.4965529,-2.936826,3.076806,-1.607768,3.777001,16.85895,31.78804,35.64093,50.31051,85.38869,93.72618,109.8858,106.1902,101.7522,104.8477,102.3184,94.3563,90.79466,88.62283,81.33952,79.60051,81.16799,68.81945,52.11784,0.3510511,1.07948,1.997795,10.16303,32.76456,53.22911,71.09117,78.51478,78.50271,86.9607,87.63005,84.44335,75.70798,72.57729,65.15321,62.93308,57.4717,19.87444,4.670903,-4.208108e-07,7.534231e-06,1.497439e-05,0.000778308,0.006938159,0.02565561,0.05664768,0.08919835,0.1190883,0.1548987,0.1930469,0.2013006,0.1309753,0.09882145,0.08665948,0.07331811,0.0437855,0.001942041,0.000109422,10.28736,-6618.812,-998
42876.5396158681,05/21/2017 12:57:02,05/21/2017 12:57:02.811 PM,811,0.5100654,-1.817544,1.817544,-2.027343,3.216805,16.88625,31.85041,35.74009,50.43766,85.57423,93.96074,110.1835,106.4848,102.0191,105.1293,102.6022,94.63038,91.06644,88.89733,81.59375,79.83837,81.43299,69.03486,52.29028,0.2819465,0.8622948,1.648706,8.459687,26.78727,43.50751,58.57007,65.08424,64.15367,70.55896,71.04452,65.92683,59.52888,55.51223,49.85865,47.76859,43.87477,14.32649,3.237149,1.593982e-06,3.537413e-06,2.78497e-05,0.0007502809,0.006926596,0.02578405,0.05676953,0.08945506,0.1194312,0.1554878,0.192856,0.2010721,0.1315508,0.09955103,0.08666942,0.0739821,0.04440828,0.001895668,0.0001073504,1.33911,5005.714,-998
42876.5396165972,05/21/2017 12:57:02,05/21/2017 12:57:02.874 PM,874,0.5244508,-1.607768,0.3494712,-2.307119,3.146803,16.9156,31.90075,35.80217,50.55632,85.81377,94.2506,110.5369,106.7941,102.3175,105.4423,102.9111,94.91885,91.34953,89.17614,81.85857,80.10583,81.6991,69.26453,52.46132,0.212805,0.6813843,1.283337,6.794622,22.23938,36.69682,49.45582,55.40574,55.56243,61.11793,62.03257,59.91732,52.96281,50.83825,45.48725,43.98067,39.64761,12.93789,2.798321,9.512881e-06,1.37515e-05,2.762796e-05,0.0007515296,0.006526269,0.02428975,0.05649731,0.08814719,0.1159444,0.1504631,0.1860517,0.1982447,0.1277371,0.09540281,0.08271053,0.07126756,0.04180123,0.001702548,0.0001097701,-3.90554,10,-998
42876.5396173148,05/21/2017 12:57:02,05/21/2017 12:57:02.936 PM,936,0.5396757,-0.9086576,-1.25819,-2.516986,3.496861,16.94341,31.96275,35.85692,50.67846,86.04008,94.4874,110.8294,107.0957,102.6138,105.7398,103.2167,95.19942,91.64215,89.46694,82.11218,80.34936,81.93632,69.48296,52.63619,0.1786905,0.5798203,1.107952,6.220263,21.44623,35.69762,48.31582,54.06263,54.58342,60.35809,60.90827,58.71029,52.49433,49.67697,44.63298,42.88445,38.96399,12.21667,2.735616,-8.301457e-06,7.35047e-07,3.21004e-05,0.000680768,0.005819778,0.02197338,0.05311893,0.08277863,0.1088159,0.1411587,0.1756014,0.1891826,0.1201727,0.08874151,0.07624699,0.0661598,0.03804418,0.001414721,9.291507e-05,-6.427864,125657,-998
42876.5396182176,05/21/2017 12:57:03,05/21/2017 12:57:03.014 PM,14,0.5589859,-0.4892626,-1.747616,-2.796863,4.267467,16.96483,31.99545,35.87503,50.79813,86.2254,94.78223,111.0853,107.3433,102.8538,105.9756,103.4711,95.43726,91.87919,89.72158,82.32645,80.5528,82.13658,69.6698,52.77779,0.1598246,0.5333335,1.057821,6.782958,23.96343,43.58956,59.9925,69.29775,69.27508,77.74872,81.09543,78.32533,69.42891,68.062,60.667,58.78365,52.13683,16.14038,2.912139,1.169345e-05,6.064137e-06,2.496716e-05,0.0005703245,0.005087825,0.02002833,0.04807652,0.07665095,0.1024945,0.1339654,0.1685975,0.1802779,0.1137501,0.08332505,0.07194258,0.06184203,0.03496948,0.001226398,7.914533e-05,-3.730278,-6618.812,-998
42876.5396189468,05/21/2017 12:57:03,05/21/2017 12:57:03.077 PM,77,0.5797781,0.06989381,-2.58695,-2.936826,5.179193,16.97987,32.01741,35.93194,50.85958,86.34687,94.97389,111.2501,107.5182,103.0136,106.1557,103.6613,95.5942,92.04501,89.86813,82.46463,80.6919,82.26682,69.78976,52.88034,0.1232243,0.419998,0.8554025,6.042766,23.24697,41.92077,59.14973,67.92641,70.49746,79.24014,82.03595,80.00635,72.43204,70.12115,63.10507,60.80595,54.43014,15.89345,3.006646,7.294059e-06,6.523541e-06,2.190725e-05,0.00053092,0.00458002,0.01862027,0.04546828,0.07349084,0.09905759,0.1305334,0.1650842,0.1760784,0.1102876,0.08056898,0.06972774,0.05926932,0.03307327,0.001041471,6.612161e-05,0.3999527,5005.714,-998
42876.5396196643,05/21/2017 12:57:03,05/21/2017 12:57:03.139 PM,139,0.5985375,0.2795763,-2.866842,-3.006814,6.162531,16.98849,32.05139,35.90952,50.89964,86.37655,95.12694,111.2922,107.5792,103.0738,106.2186,103.7339,95.66875,92.10607,89.93373,82.54188,80.76113,82.32083,69.84554,52.92699,0.102056,0.3612697,0.7717897,6.041368,24.34508,44.88734,63.68261,74.04338,76.13786,85.87411,88.81361,86.23259,77.48384,74.44929,66.79363,64.15437,57.10718,15.61885,2.861132,-1.022698e-05,1.776364e-05,9.578877e-06,0.0004618234,0.004329828,0.01855981,0.043424,0.0722256,0.09954292,0.1327413,0.1683566,0.175902,0.1110759,0.0824421,0.07160808,0.05982814,0.033741,0.001055219,5.843677e-05,2.893811,10,-998
42876.5396203819,05/21/2017 12:57:03,05/21/2017 12:57:03.201 PM,201,0.6175261,0.5591593,-3.496861,-3.006814,7.07726,17.00048,32.07509,36.00437,50.95506,86.46004,95.34727,111.421,107.691,103.1997,106.3274,103.8376,95.7793,92.21209,90.04359,82.63968,80.84937,82.41589,69.92897,52.98144,0.08123627,0.2976111,0.6560923,5.695895,24.14401,45.80164,65.87463,77.07875,79.88543,90.39504,93.68103,91.09691,81.65142,78.38417,70.22049,67.31212,59.42634,15.20746,2.435068,-1.188472e-05,-1.561975e-06,1.043625e-05,0.0004126371,0.004651958,0.01982686,0.04553513,0.07608932,0.1050266,0.1396993,0.1758419,0.1831571,0.1168254,0.08755618,0.07592948,0.06386627,0.03639383,0.001187253,6.848807e-05,3.108242,125657,-998
42876.5396211111,05/21/2017 12:57:03,05/21/2017 12:57:03.264 PM,264,0.6337163,0.9785607,-3.63692,-2.936826,7.993807,16.99988,32.07215,35.98971,50.95393,86.4771,95.39257,111.4043,107.6791,103.1829,106.3045,103.838,95.76759,92.20318,90.03686,82.62861,80.84059,82.40305,69.91524,52.97952,0.0605427,0.2276111,0.5222721,4.857241,21.79704,41.31709,60.14832,71.38831,73.73978,83.81918,87.28968,85.28797,75.84022,72.27235,65.08617,62.26747,54.40772,13.08197,1.941411,7.880644e-06,1.62476e-05,3.608339e-05,0.000530365,0.005068979,0.02172315,0.04937014,0.08195944,0.1128924,0.1500524,0.1884137,0.1939221,0.1252394,0.09539464,0.08388407,0.06942952,0.04037917,0.001364804,7.615653e-05,2.86382,-6618.812,-998
42876.5396220139,05/21/2017 12:57:03,05/21/2017 12:57:03.342 PM,342,0.6547573,1.25819,-3.216805,-2.796863,8.629533,16.99684,32.06711,35.95609,50.93592,86.43832,95.39491,111.3669,107.6476,103.1409,106.2709,103.7996,95.73363,92.17149,90.00351,82.60136,80.80829,82.37736,69.88739,52.95732,0.04810571,0.1898791,0.4520625,4.648563,21.80248,43.57529,63.37715,76.10989,80.45246,89.90411,95.03406,92.48817,81.73252,79.18144,70.14563,67.46088,57.58839,13.02016,1.691353,-8.301457e-06,4.211206e-06,1.776823e-05,0.0004886712,0.005243523,0.02287305,0.05260492,0.08714467,0.1197691,0.1585338,0.1990451,0.2049434,0.1339804,0.1023007,0.09027641,0.0750433,0.04392575,0.001478439,8.257628e-05,3.059404,5005.714,-998
42876.5396227315,05/21/2017 12:57:03,05/21/2017 12:57:03.404 PM,404,0.6770283,1.46793,-3.496861,-2.516986,9.053941,16.99091,32.04736,35.96384,50.9244,86.36588,95.45248,111.2829,107.562,103.0581,106.1874,103.7151,95.64174,92.08037,89.91554,82.52003,80.73555,82.30262,69.81019,52.90611,0.03946666,0.1588672,0.3870853,4.14498,19.97801,38.66547,58.51704,68.1976,70.02893,83.0653,83.43269,81.6976,69.75492,66.99524,61.58252,57.74063,49.93348,10.64683,1.31471,4.488651e-06,1.512972e-05,1.943861e-05,0.0003592885,0.004721066,0.02144716,0.05141617,0.08556282,0.1180799,0.1565076,0.1978442,0.2062385,0.1340166,0.1012148,0.08888415,0.07434472,0.04264957,0.00127624,7.461711e-05,3.620903,10,-998
42876.5396234606,05/21/2017 12:57:03,05/21/2017 12:57:03.467 PM,467,0.6973696,1.18828,-1.887474,-2.23717,9.195521,16.98781,32.0333,35.88193,50.91097,86.37357,95.43396,111.2616,107.5401,103.0457,106.1743,103.7034,95.6358,92.08276,89.91511,82.5189,80.73271,82.29424,69.81045,52.8972,0.02922316,0.12022,0.2950039,3.225098,15.30079,30.77153,45.28966,54.01573,57.08285,63.26312,67.16011,63.4996,56.31511,52.72143,45.98856,44.09504,38.13096,7.463143,0.8583014,3.443001e-07,9.142146e-06,1.294922e-05,0.0002905388,0.00415562,0.01938269,0.04745944,0.08061927,0.1124376,0.1492159,0.1898682,0.2013655,0.1285629,0.09590606,0.08338384,0.07056485,0.03941833,0.001066922,6.601517e-05,4.712199,125658,-998
42876.5396241782,05/21/2017 12:57:03,05/21/2017 12:57:03.529 PM,529,0.7150582,2.167225,-1.957407,-1.887474,8.983172,16.97987,32.02972,35.94401,50.87088,86.30567,95.39603,111.1911,107.4457,102.9397,106.0873,103.5884,95.52969,91.97687,89.80543,82.41737,80.63406,82.20837,69.72113,52.83291,0.02375582,0.1016009,0.2561348,2.996868,15.05291,31.24242,47.3049,56.55087,59.02717,67.97379,70.93255,69.70243,60.62234,57.41667,52.31988,49.20811,41.43181,8.113006,0.8849484,8.071921e-06,1.748362e-05,2.100553e-05,0.0002348313,0.003458589,0.01666552,0.04142569,0.07194004,0.1012936,0.136504,0.1757243,0.1876384,0.116908,0.08611714,0.07461679,0.06242558,0.03401148,0.0008207858,5.325349e-05,5.198785,-6618.812,-998
42876.5396248958,05/21/2017 12:57:03,05/21/2017 12:57:03.591 PM,591,0.7328284,0.6290568,-0.7688549,-1.537848,8.629533,16.9677,32.00151,35.89228,50.82644,86.23095,95.3773,111.0582,107.3036,102.8234,105.9525,103.4572,95.42382,91.87282,89.70531,82.3268,80.54245,82.0991,69.63321,52.74949,0.01905062,0.08162422,0.2079593,2.414973,12.13014,24.75243,37.21222,44.26802,45.82849,51.81135,54.27644,52.60407,44.95922,41.77261,37.96563,35.55391,29.57065,5.416675,0.5495186,1.870697e-05,4.042758e-06,1.640826e-05,0.0001806105,0.002938374,0.01475613,0.03669108,0.06533002,0.09282233,0.1268244,0.1645452,0.1746919,0.1081972,0.0789994,0.06836274,0.05679392,0.0303295,0.0006706287,4.086439e-05,4.822257,5005.713,-998
