[DateTime],DateTimeUTC,Millisecond,[GpsTime],Latitude,Longitude,SatelliteCount
5/21/2017 11:44:39 AM,05/21/2017 11:44:39.811 AM,12820,5/21/2017 11:44:34 AM,50.1843333403269,-66.3674000104268,11
5/21/2017 11:44:40 AM,05/21/2017 11:44:40.856 AM,13866,5/21/2017 11:44:35 AM,50.184299993515,-66.3673666636149,11
5/21/2017 11:44:41 AM,05/21/2017 11:44:41.901 AM,14912,5/21/2017 11:44:36 AM,50.1842666625977,-66.3673000017802,11
5/21/2017 11:44:42 AM,05/21/2017 11:44:42.697 AM,15708,5/21/2017 11:44:37 AM,50.1842333316803,-66.3672666549683,11
5/21/2017 11:44:43 AM,05/21/2017 11:44:43.742 AM,16742,5/21/2017 11:44:38 AM,50.1842000007629,-66.3672166824341,11
5/21/2017 11:44:44 AM,05/21/2017 11:44:44.787 AM,17792,5/21/2017 11:44:39 AM,50.1841666698456,-66.3671666781108,11
5/21/2017 11:44:45 AM,05/21/2017 11:44:45.832 AM,18835,5/21/2017 11:44:40 AM,50.1841499964396,-66.3671166737874,11
5/21/2017 11:44:46 AM,05/21/2017 11:44:46.877 AM,19883,5/21/2017 11:44:41 AM,50.1841166655223,-66.3670833269755,11
5/21/2017 11:44:47 AM,05/21/2017 11:44:47.657 AM,20669,5/21/2017 11:44:42 AM,50.1840833346049,-66.3670333226522,11
5/21/2017 11:44:48 AM,05/21/2017 11:44:48.718 AM,21717,5/21/2017 11:44:43 AM,50.1840500036875,-66.3669833183289,11
5/21/2017 11:44:49 AM,05/21/2017 11:44:49.763 AM,22765,5/21/2017 11:44:44 AM,50.1840333302816,-66.3669500033061,11
5/21/2017 11:44:50 AM,05/21/2017 11:44:50.809 AM,23811,5/21/2017 11:44:45 AM,50.1839833259583,-66.3668999989827,11
5/21/2017 11:44:51 AM,05/21/2017 11:44:51.854 AM,24855,5/21/2017 11:44:46 AM,50.1839499950409,-66.3668499946594,11
5/21/2017 11:44:52 AM,05/21/2017 11:44:52.899 AM,25902,5/21/2017 11:44:47 AM,50.1839166641235,-66.3668166796366,11
5/21/2017 11:44:53 AM,05/21/2017 11:44:53.679 AM,26690,5/21/2017 11:44:48 AM,50.1838833332062,-66.3667666753133,11
5/21/2017 11:44:54 AM,05/21/2017 11:44:54.724 AM,27737,5/21/2017 11:44:49 AM,50.1838500022888,-66.3667333285014,11
5/21/2017 11:44:55 AM,05/21/2017 11:44:55.785 AM,28783,5/21/2017 11:44:50 AM,50.1838166713715,-66.3666833241781,11
5/21/2017 11:44:56 AM,05/21/2017 11:44:56.83 AM,29830,5/21/2017 11:44:51 AM,50.1837833404541,-66.3666500091553,11
5/21/2017 11:44:57 AM,05/21/2017 11:44:57.875 AM,30878,5/21/2017 11:44:52 AM,50.1837499936422,-66.3666166623433,11
5/21/2017 11:44:58 AM,05/21/2017 11:44:58.921 AM,31929,5/21/2017 11:44:53 AM,50.1837166627248,-66.36656665802,11
5/21/2017 11:44:59 AM,05/21/2017 11:44:59.701 AM,32708,5/21/2017 11:44:54 AM,50.1836833318075,-66.3665333429972,11
5/21/2017 11:45:00 AM,05/21/2017 11:45:00.746 AM,33757,5/21/2017 11:44:55 AM,50.1836500008901,-66.3664999961853,11
5/21/2017 11:45:01 AM,05/21/2017 11:45:01.791 AM,34801,5/21/2017 11:44:56 AM,50.1836166699727,-66.366449991862,10
5/21/2017 11:45:02 AM,05/21/2017 11:45:02.852 AM,35849,5/21/2017 11:44:57 AM,50.1835833390554,-66.3664166768392,11
5/21/2017 11:45:03 AM,05/21/2017 11:45:03.897 AM,36896,5/21/2017 11:44:58 AM,50.1835499922434,-66.3663833300273,11
5/21/2017 11:45:04 AM,05/21/2017 11:45:04.677 AM,37682,5/21/2017 11:44:59 AM,50.1835166613261,-66.3663333257039,11
5/21/2017 11:45:05 AM,05/21/2017 11:45:05.722 AM,38727,5/21/2017 11:45:00 AM,50.1834833304087,-66.3663000106812,11
5/21/2017 11:45:06 AM,05/21/2017 11:45:06.767 AM,39775,5/21/2017 11:45:01 AM,50.1834499994914,-66.3662666638692,11
5/21/2017 11:45:07 AM,05/21/2017 11:45:07.813 AM,40819,5/21/2017 11:45:02 AM,50.183416668574,-66.3662166595459,11
5/21/2017 11:45:08 AM,05/21/2017 11:45:08.873 AM,41870,5/21/2017 11:45:03 AM,50.1833833376567,-66.3661833445231,11
5/21/2017 11:45:09 AM,05/21/2017 11:45:09.919 AM,42917,5/21/2017 11:45:04 AM,50.1833500067393,-66.3661333401998,11
5/21/2017 11:45:10 AM,05/21/2017 11:45:10.699 AM,43698,5/21/2017 11:45:05 AM,50.1833166599274,-66.3660999933879,11
5/21/2017 11:45:11 AM,05/21/2017 11:45:11.744 AM,44747,5/21/2017 11:45:06 AM,50.18328332901,-66.3660499890645,11
5/21/2017 11:45:12 AM,05/21/2017 11:45:12.789 AM,45792,5/21/2017 11:45:07 AM,50.1832499980926,-66.3659999847412,11
5/21/2017 11:45:13 AM,05/21/2017 11:45:13.834 AM,46839,5/21/2017 11:45:08 AM,50.1832333405813,-66.365950012207,11
5/21/2017 11:45:14 AM,05/21/2017 11:45:14.879 AM,47886,5/21/2017 11:45:09 AM,50.1831999937693,-66.3659166653951,11
5/21/2017 11:45:15 AM,05/21/2017 11:45:15.675 AM,48674,5/21/2017 11:45:10 AM,50.183166662852,-66.3658666610718,11
5/21/2017 11:45:16 AM,05/21/2017 11:45:16.72 AM,49720,5/21/2017 11:45:11 AM,50.1831333319346,-66.3658166567485,11
5/21/2017 11:45:17 AM,05/21/2017 11:45:17.765 AM,50767,5/21/2017 11:45:12 AM,50.1831166744232,-66.3657666524251,11
5/21/2017 11:45:18 AM,05/21/2017 11:45:18.811 AM,51812,5/21/2017 11:45:13 AM,50.1830833276113,-66.365716679891,11
5/21/2017 11:45:19 AM,05/21/2017 11:45:19.856 AM,52862,5/21/2017 11:45:14 AM,50.1830499966939,-66.3656499862671,11
5/21/2017 11:45:20 AM,05/21/2017 11:45:20.901 AM,53907,5/21/2017 11:45:15 AM,50.1830333391825,-66.3656166712443,11
5/21/2017 11:45:21 AM,05/21/2017 11:45:21.697 AM,54693,5/21/2017 11:45:16 AM,50.1829999923706,-66.3655500094096,11
5/21/2017 11:45:22 AM,05/21/2017 11:45:22.742 AM,55739,5/21/2017 11:45:17 AM,50.1829666614533,-66.3655000050863,11
5/21/2017 11:45:23 AM,05/21/2017 11:45:23.787 AM,56786,5/21/2017 11:45:18 AM,50.1829500039419,-66.3654500007629,11
5/21/2017 11:45:24 AM,05/21/2017 11:45:24.832 AM,57833,5/21/2017 11:45:19 AM,50.1829166730245,-66.3653999964396,11
5/21/2017 11:45:25 AM,05/21/2017 11:45:25.877 AM,58879,5/21/2017 11:45:20 AM,50.1828999996185,-66.3653499921163,11
5/21/2017 11:45:26 AM,05/21/2017 11:45:26.923 AM,59927,5/21/2017 11:45:21 AM,50.1828666687012,-66.3652833302816,11
5/21/2017 11:45:27 AM,05/21/2017 11:45:27.703 AM,60710,5/21/2017 11:45:22 AM,50.1828333377838,-66.3652500152588,11
5/21/2017 11:45:28 AM,05/21/2017 11:45:28.748 AM,61757,5/21/2017 11:45:23 AM,50.1828166643778,-66.3652000109355,11
5/21/2017 11:45:29 AM,05/21/2017 11:45:29.793 AM,62804,5/21/2017 11:45:24 AM,50.1827833334605,-66.3651500066121,11
5/21/2017 11:45:30 AM,05/21/2017 11:45:30.854 AM,63852,5/21/2017 11:45:25 AM,50.1827500025431,-66.3651000022888,11
5/21/2017 11:45:31 AM,05/21/2017 11:45:31.899 AM,64898,5/21/2017 11:45:26 AM,50.1827333291372,-66.3650499979655,11
5/21/2017 11:45:32 AM,05/21/2017 11:45:32.679 AM,65683,5/21/2017 11:45:27 AM,50.1826999982198,-66.3649999936422,11
5/21/2017 11:45:33 AM,05/21/2017 11:45:33.724 AM,66732,5/21/2017 11:45:28 AM,50.1826666673024,-66.3649499893188,11
5/21/2017 11:45:34 AM,05/21/2017 11:45:34.769 AM,67778,5/21/2017 11:45:29 AM,50.1826333363851,-66.3649166742961,11
5/21/2017 11:45:35 AM,05/21/2017 11:45:35.815 AM,68825,5/21/2017 11:45:30 AM,50.1826166629791,-66.3648666699727,11
5/21/2017 11:45:36 AM,05/21/2017 11:45:36.875 AM,69873,5/21/2017 11:45:31 AM,50.1825833320618,-66.3648166656494,11
5/21/2017 11:45:37 AM,05/21/2017 11:45:37.921 AM,70917,5/21/2017 11:45:32 AM,50.1825500011444,-66.3647666613261,11
5/21/2017 11:45:38 AM,05/21/2017 11:45:38.701 AM,71704,5/21/2017 11:45:33 AM,50.1825166702271,-66.3647166570028,11
5/21/2017 11:45:39 AM,05/21/2017 11:45:39.746 AM,72750,5/21/2017 11:45:34 AM,50.1824999968211,-66.3646666526794,11
5/21/2017 11:45:40 AM,05/21/2017 11:45:40.791 AM,73797,5/21/2017 11:45:35 AM,50.1824666659037,-66.3646166801453,11
5/21/2017 11:45:41 AM,05/21/2017 11:45:41.836 AM,74844,5/21/2017 11:45:36 AM,50.1824333349864,-66.3645666758219,11
5/21/2017 11:45:42 AM,05/21/2017 11:45:42.881 AM,75891,5/21/2017 11:45:37 AM,50.182400004069,-66.36453332901,11
5/21/2017 11:45:43 AM,05/21/2017 11:45:43.677 AM,76674,5/21/2017 11:45:38 AM,50.182383330663,-66.3644833246867,11
5/21/2017 11:45:44 AM,05/21/2017 11:45:44.722 AM,77723,5/21/2017 11:45:39 AM,50.1823499997457,-66.3644333203634,11
5/21/2017 11:45:45 AM,05/21/2017 11:45:45.767 AM,78770,5/21/2017 11:45:40 AM,50.1823166688283,-66.3643833478292,11
5/21/2017 11:45:46 AM,05/21/2017 11:45:46.828 AM,79823,5/21/2017 11:45:41 AM,50.182283337911,-66.3643333435059,11
5/21/2017 11:45:47 AM,05/21/2017 11:45:47.858 AM,80867,5/21/2017 11:45:42 AM,50.182266664505,-66.3642833391825,11
5/21/2017 11:45:48 AM,05/21/2017 11:45:48.903 AM,81909,5/21/2017 11:45:43 AM,50.1822333335876,-66.3642333348592,11
5/21/2017 11:45:49 AM,05/21/2017 11:45:49.699 AM,82694,5/21/2017 11:45:44 AM,50.1822000026703,-66.3641999880473,11
5/21/2017 11:45:50 AM,05/21/2017 11:45:50.744 AM,83740,5/21/2017 11:45:45 AM,50.1821666717529,-66.3641500155131,11
5/21/2017 11:45:51 AM,05/21/2017 11:45:51.789 AM,84789,5/21/2017 11:45:46 AM,50.182149998347,-66.3641000111898,11
5/21/2017 11:45:52 AM,05/21/2017 11:45:52.834 AM,85835,5/21/2017 11:45:47 AM,50.1821166674296,-66.3640500068664,11
5/21/2017 11:45:53 AM,05/21/2017 11:45:53.879 AM,86882,5/21/2017 11:45:48 AM,50.1820833365123,-66.3640166600545,11
5/21/2017 11:45:54 AM,05/21/2017 11:45:54.659 AM,87668,5/21/2017 11:45:49 AM,50.1820500055949,-66.3639499982198,11
5/21/2017 11:45:55 AM,05/21/2017 11:45:55.705 AM,88715,5/21/2017 11:45:50 AM,50.182016658783,-66.3639166514079,11
5/21/2017 11:45:56 AM,05/21/2017 11:45:56.765 AM,89760,5/21/2017 11:45:51 AM,50.1819833278656,-66.3638666788737,11
5/21/2017 11:45:57 AM,05/21/2017 11:45:57.811 AM,90813,5/21/2017 11:45:52 AM,50.1819499969482,-66.3638333320618,11
5/21/2017 11:45:58 AM,05/21/2017 11:45:58.856 AM,91854,5/21/2017 11:45:53 AM,50.1819166660309,-66.3637833277384,11
5/21/2017 11:45:59 AM,05/21/2017 11:45:59.901 AM,92900,5/21/2017 11:45:54 AM,50.1818833351135,-66.3637333234151,11
5/21/2017 11:46:00 AM,05/21/2017 11:46:00.681 AM,93686,5/21/2017 11:45:55 AM,50.1818500041962,-66.3636833190918,11
5/21/2017 11:46:01 AM,05/21/2017 11:46:01.726 AM,94733,5/21/2017 11:45:56 AM,50.1818166732788,-66.3636333465576,11
5/21/2017 11:46:02 AM,05/21/2017 11:46:02.772 AM,95781,5/21/2017 11:45:57 AM,50.1817833264669,-66.3635833422343,11
5/21/2017 11:46:03 AM,05/21/2017 11:46:03.817 AM,96826,5/21/2017 11:45:58 AM,50.1817666689555,-66.3635499954224,11
5/21/2017 11:46:04 AM,05/21/2017 11:46:04.878 AM,97875,5/21/2017 11:45:59 AM,50.1817333380381,-66.363499991099,11
5/21/2017 11:46:05 AM,05/21/2017 11:46:05.923 AM,98924,5/21/2017 11:46:00 AM,50.1817000071208,-66.3634666760763,11
5/21/2017 11:46:06 AM,05/21/2017 11:46:06.703 AM,99705,5/21/2017 11:46:01 AM,50.1816500027974,-66.3634166717529,11
5/21/2017 11:46:08 AM,05/21/2017 11:46:08.965 AM,101967,5/21/2017 11:46:02 AM,50.1816166718801,-66.3633666674296,11
5/21/2017 11:47:10 AM,05/21/2017 11:47:10.632 AM,163636,5/21/2017 11:46:04 AM,50.1815666675568,-66.363266658783,11
5/21/2017 11:47:10 AM,05/21/2017 11:47:10.897 AM,163895,5/21/2017 11:47:05 AM,50.1797499974569,-66.3603000005086,11
5/21/2017 11:47:11 AM,05/21/2017 11:47:11.677 AM,164682,5/21/2017 11:47:06 AM,50.1797166665395,-66.3602499961853,11
5/21/2017 11:47:12 AM,05/21/2017 11:47:12.738 AM,165731,5/21/2017 11:47:07 AM,50.1796833356222,-66.3602166811625,11
5/21/2017 11:47:13 AM,05/21/2017 11:47:13.783 AM,166778,5/21/2017 11:47:08 AM,50.1796500047048,-66.3601666768392,11
5/21/2017 11:47:14 AM,05/21/2017 11:47:14.828 AM,167822,5/21/2017 11:47:09 AM,50.1796166737874,-66.3601166725159,11
5/21/2017 11:47:15 AM,05/21/2017 11:47:15.608 AM,168608,5/21/2017 11:47:10 AM,50.1795833269755,-66.3600833257039,11
5/21/2017 11:47:16 AM,05/21/2017 11:47:16.653 AM,169655,5/21/2017 11:47:11 AM,50.1795499960581,-66.3600333213806,11
5/21/2017 11:47:17 AM,05/21/2017 11:47:17.698 AM,170703,5/21/2017 11:47:12 AM,50.1795166651408,-66.3599833488464,11
5/21/2017 11:47:18 AM,05/21/2017 11:47:18.744 AM,171747,5/21/2017 11:47:13 AM,50.1794833342234,-66.3599500020345,11
5/21/2017 11:47:19 AM,05/21/2017 11:47:19.804 AM,172796,5/21/2017 11:47:14 AM,50.1794500033061,-66.3598999977112,11
5/21/2017 11:47:20 AM,05/21/2017 11:47:20.834 AM,173840,5/21/2017 11:47:15 AM,50.1794166723887,-66.3598666508992,11
5/21/2017 11:47:21 AM,05/21/2017 11:47:21.63 AM,174628,5/21/2017 11:47:16 AM,50.1793833255768,-66.3598166783651,11
5/21/2017 11:47:22 AM,05/21/2017 11:47:22.675 AM,175672,5/21/2017 11:47:17 AM,50.1793499946594,-66.3597833315531,11
5/21/2017 11:47:23 AM,05/21/2017 11:47:23.72 AM,176720,5/21/2017 11:47:18 AM,50.1793166637421,-66.3597333272298,11
5/21/2017 11:47:24 AM,05/21/2017 11:47:24.765 AM,177767,5/21/2017 11:47:19 AM,50.1792833328247,-66.359700012207,11
5/21/2017 11:47:25 AM,05/21/2017 11:47:25.81 AM,178817,5/21/2017 11:47:20 AM,50.1792500019073,-66.3596500078837,11
5/21/2017 11:47:26 AM,05/21/2017 11:47:26.606 AM,179600,5/21/2017 11:47:21 AM,50.17921667099,-66.3596166610718,11
5/21/2017 11:47:27 AM,05/21/2017 11:47:27.651 AM,180647,5/21/2017 11:47:22 AM,50.1791833400726,-66.3595666567485,11
5/21/2017 11:47:28 AM,05/21/2017 11:47:28.696 AM,181694,5/21/2017 11:47:23 AM,50.1791499932607,-66.3595333417257,11
5/21/2017 11:47:29 AM,05/21/2017 11:47:29.742 AM,182738,5/21/2017 11:47:24 AM,50.1791166623433,-66.3594833374023,11
5/21/2017 11:47:30 AM,05/21/2017 11:47:30.787 AM,183788,5/21/2017 11:47:25 AM,50.179083331426,-66.359433333079,11
5/21/2017 11:47:31 AM,05/21/2017 11:47:31.832 AM,184835,5/21/2017 11:47:26 AM,50.1790500005086,-66.3593999862671,11
5/21/2017 11:47:32 AM,05/21/2017 11:47:32.628 AM,185621,5/21/2017 11:47:27 AM,50.1790166695913,-66.3593666712443,11
5/21/2017 11:47:33 AM,05/21/2017 11:47:33.673 AM,186665,5/21/2017 11:47:28 AM,50.1789833386739,-66.359316666921,11
5/21/2017 11:47:34 AM,05/21/2017 11:47:34.718 AM,187714,5/21/2017 11:47:29 AM,50.1789500077565,-66.3592666625977,11
5/21/2017 11:47:35 AM,05/21/2017 11:47:35.763 AM,188759,5/21/2017 11:47:30 AM,50.1789166609446,-66.3592166582743,11
5/21/2017 11:47:36 AM,05/21/2017 11:47:36.808 AM,189807,5/21/2017 11:47:31 AM,50.1788833300273,-66.3591833432515,11
5/21/2017 11:47:37 AM,05/21/2017 11:47:37.588 AM,190591,5/21/2017 11:47:32 AM,50.1788499991099,-66.3591333389282,11
5/21/2017 11:47:38 AM,05/21/2017 11:47:38.634 AM,191639,5/21/2017 11:47:33 AM,50.1788166681925,-66.3590999921163,11
5/21/2017 11:47:39 AM,05/21/2017 11:47:39.694 AM,192685,5/21/2017 11:47:34 AM,50.1787999947866,-66.359049987793,11
5/21/2017 11:47:40 AM,05/21/2017 11:47:40.74 AM,193734,5/21/2017 11:47:35 AM,50.1787666638692,-66.3590166727702,11
5/21/2017 11:47:41 AM,05/21/2017 11:47:41.785 AM,194779,5/21/2017 11:47:36 AM,50.1787333329519,-66.3589666684469,11
5/21/2017 11:47:42 AM,05/21/2017 11:47:42.83 AM,195825,5/21/2017 11:47:37 AM,50.1787000020345,-66.3589166641235,11
5/21/2017 11:47:43 AM,05/21/2017 11:47:43.61 AM,196608,5/21/2017 11:47:38 AM,50.1786499977112,-66.3588833491008,11
5/21/2017 11:47:44 AM,05/21/2017 11:47:44.655 AM,197661,5/21/2017 11:47:39 AM,50.1786166667938,-66.3588333447774,11
5/21/2017 11:47:45 AM,05/21/2017 11:47:45.7 AM,198704,5/21/2017 11:47:40 AM,50.1785833358765,-66.3587833404541,11
5/21/2017 11:47:46 AM,05/21/2017 11:47:46.746 AM,199751,5/21/2017 11:47:41 AM,50.1785500049591,-66.3587499936422,11
5/21/2017 11:47:47 AM,05/21/2017 11:47:47.806 AM,200799,5/21/2017 11:47:42 AM,50.1785166740417,-66.3586999893189,11
5/21/2017 11:47:48 AM,05/21/2017 11:47:48.852 AM,201846,5/21/2017 11:47:43 AM,50.1784833272298,-66.3586499849955,11
5/21/2017 11:47:49 AM,05/21/2017 11:47:49.647 AM,202638,5/21/2017 11:47:44 AM,50.1784666697184,-66.3586166699727,11
5/21/2017 11:47:50 AM,05/21/2017 11:47:50.677 AM,203675,5/21/2017 11:47:45 AM,50.1784333388011,-66.3585666656494,11
5/21/2017 11:47:51 AM,05/21/2017 11:47:51.722 AM,204721,5/21/2017 11:47:46 AM,50.1784000078837,-66.3585166613261,11
5/21/2017 11:47:52 AM,05/21/2017 11:47:52.767 AM,205769,5/21/2017 11:47:47 AM,50.1783666610718,-66.3584833463033,11
5/21/2017 11:47:53 AM,05/21/2017 11:47:53.828 AM,206818,5/21/2017 11:47:48 AM,50.1783333301544,-66.35843334198,11
5/21/2017 11:47:54 AM,05/21/2017 11:47:54.608 AM,207604,5/21/2017 11:47:49 AM,50.1782999992371,-66.3583833376567,11
5/21/2017 11:47:55 AM,05/21/2017 11:47:55.653 AM,208650,5/21/2017 11:47:50 AM,50.1782666683197,-66.3583499908447,11
5/21/2017 11:47:56 AM,05/21/2017 11:47:56.699 AM,209696,5/21/2017 11:47:51 AM,50.1782333374023,-66.3582999865214,11
5/21/2017 11:47:57 AM,05/21/2017 11:47:57.759 AM,210749,5/21/2017 11:47:52 AM,50.178200006485,-66.3582666714986,11
5/21/2017 11:47:58 AM,05/21/2017 11:47:58.789 AM,211789,5/21/2017 11:47:53 AM,50.1781666596731,-66.3582166671753,11
5/21/2017 11:47:59 AM,05/21/2017 11:47:59.834 AM,212839,5/21/2017 11:47:54 AM,50.1781333287557,-66.358166662852,11
5/21/2017 11:48:00 AM,05/21/2017 11:48:00.614 AM,213619,5/21/2017 11:47:55 AM,50.1781166712443,-66.3581333478292,11
5/21/2017 11:48:01 AM,05/21/2017 11:48:01.675 AM,214669,5/21/2017 11:47:56 AM,50.1780833403269,-66.3580833435059,11
5/21/2017 11:48:02 AM,05/21/2017 11:48:02.72 AM,215715,5/21/2017 11:47:57 AM,50.178049993515,-66.3580499966939,11
5/21/2017 11:48:03 AM,05/21/2017 11:48:03.765 AM,216762,5/21/2017 11:47:58 AM,50.1780166625977,-66.3579999923706,11
5/21/2017 11:48:04 AM,05/21/2017 11:48:04.811 AM,217810,5/21/2017 11:47:59 AM,50.1779666741689,-66.3579666773478,11
5/21/2017 11:48:05 AM,05/21/2017 11:48:05.591 AM,218595,5/21/2017 11:48:00 AM,50.177933327357,-66.3579166730245,11
5/21/2017 11:48:06 AM,05/21/2017 11:48:06.651 AM,219642,5/21/2017 11:48:01 AM,50.1778999964396,-66.3578666687012,11
5/21/2017 11:48:07 AM,05/21/2017 11:48:07.697 AM,220687,5/21/2017 11:48:02 AM,50.1778666655223,-66.3578333218892,11
5/21/2017 11:48:08 AM,05/21/2017 11:48:08.742 AM,221734,5/21/2017 11:48:03 AM,50.1778333346049,-66.3577833175659,11
5/21/2017 11:48:09 AM,05/21/2017 11:48:09.787 AM,222781,5/21/2017 11:48:04 AM,50.1778000036875,-66.3577500025431,11
5/21/2017 11:48:10 AM,05/21/2017 11:48:10.832 AM,223830,5/21/2017 11:48:05 AM,50.1777666727702,-66.3576999982198,11
5/21/2017 11:48:11 AM,05/21/2017 11:48:11.612 AM,224614,5/21/2017 11:48:06 AM,50.1777333259583,-66.3576666514079,11
5/21/2017 11:48:12 AM,05/21/2017 11:48:12.657 AM,225660,5/21/2017 11:48:07 AM,50.1776999950409,-66.3576166788737,11
5/21/2017 11:48:13 AM,05/21/2017 11:48:13.703 AM,226707,5/21/2017 11:48:08 AM,50.1776666641235,-66.3575833320618,11
5/21/2017 11:48:14 AM,05/21/2017 11:48:14.748 AM,227751,5/21/2017 11:48:09 AM,50.1776333332062,-66.3575333277384,11
5/21/2017 11:48:15 AM,05/21/2017 11:48:15.809 AM,228801,5/21/2017 11:48:10 AM,50.1776000022888,-66.3575000127157,11
5/21/2017 11:48:16 AM,05/21/2017 11:48:16.854 AM,229847,5/21/2017 11:48:11 AM,50.1775666713715,-66.3574500083923,11
5/21/2017 11:48:17 AM,05/21/2017 11:48:17.634 AM,230633,5/21/2017 11:48:12 AM,50.1775333404541,-66.3574166615804,11
5/21/2017 11:48:18 AM,05/21/2017 11:48:18.679 AM,231680,5/21/2017 11:48:13 AM,50.1774999936422,-66.3573666572571,11
5/21/2017 11:48:19 AM,05/21/2017 11:48:19.724 AM,232725,5/21/2017 11:48:14 AM,50.1774666627248,-66.3573166529338,11
5/21/2017 11:48:20 AM,05/21/2017 11:48:20.785 AM,233775,5/21/2017 11:48:15 AM,50.1774333318075,-66.357283337911,11
5/21/2017 11:48:21 AM,05/21/2017 11:48:21.83 AM,234822,5/21/2017 11:48:16 AM,50.1774000008901,-66.3572333335876,11
5/21/2017 11:48:22 AM,05/21/2017 11:48:22.61 AM,235605,5/21/2017 11:48:17 AM,50.1773666699727,-66.3571999867757,11
5/21/2017 11:48:23 AM,05/21/2017 11:48:23.655 AM,236653,5/21/2017 11:48:18 AM,50.1773333390554,-66.3571500142415,11
5/21/2017 11:48:24 AM,05/21/2017 11:48:24.701 AM,237698,5/21/2017 11:48:19 AM,50.1772999922434,-66.3571166674296,11
5/21/2017 11:48:25 AM,05/21/2017 11:48:25.746 AM,238742,5/21/2017 11:48:20 AM,50.1772666613261,-66.3570666631063,11
5/21/2017 11:48:26 AM,05/21/2017 11:48:26.791 AM,239794,5/21/2017 11:48:21 AM,50.1772166728973,-66.3570333480835,11
5/21/2017 11:48:27 AM,05/21/2017 11:48:27.836 AM,240839,5/21/2017 11:48:22 AM,50.1771833260854,-66.3569833437602,11
5/21/2017 11:48:28 AM,05/21/2017 11:48:28.632 AM,241625,5/21/2017 11:48:23 AM,50.1771499951681,-66.3569499969482,11
5/21/2017 11:48:29 AM,05/21/2017 11:48:29.677 AM,242672,5/21/2017 11:48:24 AM,50.1771166642507,-66.3568999926249,11
5/21/2017 11:48:30 AM,05/21/2017 11:48:30.722 AM,243718,5/21/2017 11:48:25 AM,50.1770833333333,-66.3568666776021,11
5/21/2017 11:48:31 AM,05/21/2017 11:48:31.767 AM,244764,5/21/2017 11:48:26 AM,50.1770666599274,-66.3568166732788,11
5/21/2017 11:48:32 AM,05/21/2017 11:48:32.813 AM,245811,5/21/2017 11:48:27 AM,50.1770166714986,-66.3567833264669,11
5/21/2017 11:48:33 AM,05/21/2017 11:48:33.593 AM,246596,5/21/2017 11:48:28 AM,50.1769833405813,-66.3567500114441,11
5/21/2017 11:48:34 AM,05/21/2017 11:48:34.653 AM,247644,5/21/2017 11:48:29 AM,50.1769499937693,-66.3567000071208,11
5/21/2017 11:48:35 AM,05/21/2017 11:48:35.699 AM,248690,5/21/2017 11:48:30 AM,50.176916662852,-66.3566666603088,11
5/21/2017 11:48:36 AM,05/21/2017 11:48:36.744 AM,249737,5/21/2017 11:48:31 AM,50.1768666744232,-66.3566166559855,11
5/21/2017 11:48:37 AM,05/21/2017 11:48:37.789 AM,250784,5/21/2017 11:48:32 AM,50.1768333276113,-66.3565833409627,11
5/21/2017 11:48:38 AM,05/21/2017 11:48:38.834 AM,251832,5/21/2017 11:48:33 AM,50.1767999966939,-66.3565499941508,11
